Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-22950.2	-22926.6	-23.56	5.83251	0.0658448	0.117531	0.0214556	0.00530718	0.133713	0.0289717	0.268208	0.0820601	0.0667609	0.208832	0.150382	0.138999	0.0512973	0.0472564	0.0621049	0.00858385	0.200179	0.0315918	0.0908977	0.333075	0.0276382	0.0135212	0.049765	0.0438648	0.279632	0.0128394	0.0887289	0.126478	0.177637	0.113828	0.215933	0.0920516	0.1385	0.0740914	0.0311029	0.00223162	0.10189	0.0742726	0.071892	0.0150844	0.098823	0.116334	0.0644057	0.00981549	0.0478122	0.0988528	0.180018	0.529333	0.134168	0.533366	0.82152	1.08163	1.56348	0.440599	0.0457984	0.445424	0.0681784	4.1436
10	-15735.1	-15715.5	-19.6145	0.36025	0.068452	0.190375	0.0835714	0.00897382	0.149882	0.132806	0.160396	0.122742	0.0814085	0.131864	0.11366	0.0687714	0.128737	0.15866	0.227395	0.0342119	0.0952967	0.0957895	0.189584	0.226851	0.121968	0.0776067	0.0903919	0.0179569	0.105736	0.00572792	0.0637247	0.0921337	0.113697	0.0596776	0.0373218	0.00871623	0.161196	0.011623	0.0252354	0.00798443	0.0383792	0.0668477	0.0246754	0.0664287	0.0182415	0.0681612	0.0509077	0.0132021	0.0415749	0.13863	0.0902229	0.649127	0.0672433	0.0114221	0.151504	0.684418	3.15266	0.553114	0.143206	0.125742	0.177938	3.80376
20	-14636.2	-14594.9	-41.2798	0.273533	0.287389	0.22647	0.242877	0.029358	0.192031	0.199004	0.283634	0.159482	0.10959	0.184672	0.221468	0.0599454	0.343897	0.204858	0.413098	0.229301	0.158208	0.191282	0.29143	0.250754	0.325176	0.215711	0.168213	0.0128436	0.17934	0.00583925	0.0298977	0.108854	0.0456473	0.0118149	0.0336409	0.0033066	0.134158	0.0175752	0.0204439	0.00184144	0.0478844	0.218608	0.00744306	0.0469852	0.0155534	0.0298192	0.0118156	0.0182016	0.22282	0.119136	0.0242069	0.557848	0.0577877	0.00339435	0.0841358	0.548558	3.36391	0.459424	0.288858	0.0797845	0.171934	5.97116
30	-14428.6	-14357.8	-70.793	0.279653	0.677633	0.372532	0.805433	0.0359072	0.282128	0.273437	0.326656	0.231169	0.187592	0.235953	0.317718	0.0961613	0.558119	0.30011	0.586789	0.32414	0.217357	0.219855	0.374365	0.313822	0.380822	0.369098	0.241064	0.0174937	0.306687	0.0077751	0.033374	0.12984	0.019918	0.0468514	0.00289519	0.00334881	0.0734191	0.00562107	0.0208569	0.0021392	0.0225327	0.343189	0.0283968	0.0505937	0.0467736	0.0164075	0.0164463	0.022796	0.217555	0.116321	0.0120129	0.595378	0.0359381	0.00379029	0.0887922	0.559997	3.34742	0.372131	0.328333	0.0906879	0.208848	8.92242
40	-14336.2	-14247.7	-88.4333	0.273674	0.881526	0.551835	0.812167	0.108644	0.246838	0.347891	0.331052	0.232301	0.293018	0.273013	0.41884	0.21843	0.606206	0.492506	0.674173	0.428934	0.346378	0.282393	0.355738	0.389276	0.533059	0.334386	0.190728	0.024166	0.207696	0.00763685	0.0969778	0.103433	0.0333647	0.1683	0.00604614	0.00259729	0.0319817	0.0199071	0.0276043	0.00409883	0.0232081	0.343329	0.0503738	0.0871824	0.0153717	0.0718658	0.0120406	0.0337217	0.223445	0.0820862	0.0123382	0.611498	0.0369111	0.00340321	0.084243	0.548826	3.36353	0.371009	0.327344	0.0904146	0.211233	10.6865
50	-14188.8	-14099.7	-89.0404	0.241307	0.90118	0.577886	0.792478	0.0941269	0.312362	0.398879	0.438305	0.205916	0.275142	0.273486	0.46668	0.187398	0.444575	0.619912	0.830192	0.273144	0.361281	0.327875	0.523959	0.371788	0.520272	0.247532	0.177653	0.146264	0.0351223	0.00767052	0.0385599	0.0276433	0.0472344	0.231887	0.00864402	0.0020649	0.0607189	0.0609914	0.0114951	0.00689086	0.0467127	0.192339	0.0438535	0.0760553	0.00669547	0.0689238	0.00575891	0.0307424	0.169338	0.0622093	0.0169041	0.701771	0.0190346	0.00173109	0.060488	0.482792	3.45499	0.377333	0.332923	0.0822518	0.207492	10.7475
60	-13991.9	-13898.8	-93.1436	0.262312	0.9504	0.608542	1.12223	0.171849	0.226973	0.41473	0.367033	0.14141	0.25359	0.303993	0.137269	0.111996	0.247445	0.619337	0.830192	0.323918	0.401517	0.367617	0.494108	0.288454	0.505659	0.338461	0.254319	0.421398	0.097331	0.00686787	0.036244	0.0256005	0.0394069	0.352646	0.0359118	0.00157856	0.0657454	0.160569	0.0536393	0.00959105	0.033693	0.0904229	0.0284607	0.13562	0.00631228	0.0730537	0.00252689	0.0281279	0.169319	0.0622021	0.0169022	0.70169	0.021759	0.00273591	0.0757145	0.526741	3.39481	0.376146	0.330773	0.0862405	0.20684	11.1577
70	-13942.5	-13850	-92.4183	0.270108	1.24619	0.516302	0.886311	0.231234	0.23833	0.461989	0.350981	0.25229	0.342656	0.289284	0.150518	0.168447	0.272701	0.5626	0.933091	0.370916	0.355292	0.310347	0.416827	0.34735	0.413784	0.285369	0.201564	0.42894	0.0550584	0.0245234	0.0573072	0.0401113	0.0565969	0.203909	0.0354419	0.00278244	0.00850247	0.228877	0.0529435	0.0207297	0.0200213	0.072009	0.02909	0.081075	0.00245098	0.0553921	0.00491524	0.0327369	0.168081	0.0617475	0.0211389	0.696562	0.0197332	0.00318421	0.0815488	0.542018	3.37325	0.367606	0.345968	0.0842825	0.202144	11.085
80	-13861	-13773	-88.0209	0.252718	0.953166	0.670946	0.847064	0.149112	0.160342	0.438993	0.309501	0.149877	0.281882	0.251753	0.177807	0.131245	0.345379	0.466362	0.924437	0.295333	0.290813	0.275388	0.444925	0.357961	0.413784	0.356303	0.189335	0.319862	0.0127048	0.0565182	0.0472204	0.0975943	0.189084	0.189774	0.0152451	0.00420427	0.00448564	0.522044	0.0273523	0.037608	0.094148	0.0306032	0.00951377	0.0366755	0.00752635	0.0524301	0.00917841	0.0325153	0.166943	0.0613294	0.0120383	0.707574	0.0195996	0.00224086	0.0686598	0.507183	3.42192	0.367606	0.345968	0.0842825	0.202144	10.6455
90	-13853.6	-13755.8	-97.7822	0.266329	1.0582	0.68269	0.820519	0.224394	0.184881	0.362063	0.346974	0.191299	0.340778	0.190046	0.186461	0.167097	0.378612	0.408198	0.936062	0.463286	0.33901	0.333427	0.691944	0.332417	0.551473	0.256295	0.302446	0.364925	0.0271989	0.0841066	0.0232101	0.115927	0.19483	0.14735	0.00807421	0.00864139	0.0121323	0.562458	0.010258	0.0280063	0.0599168	0.0518255	0.0271142	0.0661396	0.0321094	0.0354546	0.0132279	0.0267966	0.161339	0.0592705	0.0202334	0.709439	0.0229217	0.00296167	0.0787101	0.53468	3.38365	0.367606	0.345968	0.0842825	0.202144	11.6215
