Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
200	-15733.2	-15718.1	-15.0381	0.0851543	0.0799461	0.109613	0.130432	0.0857863	0.090562	0.0865294	0.0822958	0.088542	0.0699725	0.116289	0.0979054	0.0688108	0.0872693	0.126556	0.10651	0.119198	0.0694104	0.124453	0.173388	0.0727342	0.0736473	0.0933101	0.0357873	0.0268902	0.033806	0.0155904	0.0221712	0.0283337	0.0170415	0.0496118	0.0352611	0.0252686	0.0771972	0.0553667	0.0141859	0.0256206	0.025905	0.0306249	0.0308196	0.0291838	0.0686207	0.0364599	2.92206
210	-15727.3	-15711.2	-16.1353	0.0625595	0.0695758	0.131876	0.114185	0.0928273	0.090562	0.0640481	0.095339	0.07397	0.0791186	0.134791	0.0763901	0.0667168	0.101523	0.132945	0.119608	0.135622	0.0690053	0.118147	0.162165	0.075535	0.0914906	0.0931538	0.0481455	0.0173644	0.0265345	0.0148303	0.0518717	0.0271704	0.0409204	0.0492251	0.0408281	0.035807	0.074376	0.0427897	0.0267284	0.0495379	0.0137774	0.0428265	0.0398603	0.0362257	0.0648494	0.0369625	3.03178
220	-15734.6	-15716.9	-17.6872	0.0833418	0.0719358	0.110679	0.139855	0.101269	0.0900923	0.0667152	0.0954512	0.07397	0.0940225	0.135073	0.10428	0.090044	0.10346	0.1195	0.12919	0.143377	0.0752286	0.136767	0.166224	0.0910645	0.0921656	0.11406	0.0459689	0.0212243	0.0219171	0.0183304	0.0534157	0.0253517	0.0526513	0.0401483	0.0519613	0.0226979	0.0857844	0.0519334	0.0222037	0.0360459	0.0267191	0.0392464	0.022253	0.0200619	0.0750232	0.0262713	3.18698
230	-15723	-15707.3	-15.6595	0.0678697	0.0778019	0.100875	0.122137	0.101989	0.115916	0.0764265	0.0954512	0.0930982	0.0961838	0.10497	0.090619	0.0604481	0.104767	0.1195	0.108465	0.132291	0.0841503	0.125058	0.140902	0.0859422	0.104613	0.0990789	0.0202985	0.0231505	0.0272248	0.014236	0.0498228	0.0347409	0.024939	0.0445969	0.0185485	0.0252249	0.0658543	0.0525606	0.0326288	0.0487116	0.0232129	0.0331929	0.0219937	0.026965	0.0577375	0.0300114	2.9842
240	-15728	-15712.2	-15.7678	0.0706787	0.0822493	0.111018	0.129072	0.0872556	0.101455	0.0773388	0.0908933	0.0699958	0.0754651	0.137267	0.0782009	0.0623591	0.10047	0.138011	0.0891512	0.151524	0.103129	0.127595	0.137247	0.0814489	0.080364	0.106503	0.0284481	0.0286118	0.0295131	0.013225	0.0592155	0.0343264	0.0171969	0.039255	0.0194349	0.0328776	0.0708684	0.0620287	0.0397261	0.027955	0.0270394	0.0449854	0.0218671	0.0180022	0.0578263	0.0339414	2.99503
250	-15718.8	-15702.7	-16.1461	0.0699937	0.0953335	0.0979529	0.101621	0.0663961	0.101455	0.0627492	0.0968286	0.0837618	0.0723367	0.137267	0.114439	0.0716988	0.122959	0.121642	0.118059	0.145164	0.0757919	0.131143	0.151558	0.0814489	0.0937493	0.0999909	0.0456688	0.018215	0.0243988	0.0212165	0.0603057	0.0257435	0.0190371	0.0496434	0.030025	0.0238909	0.0677763	0.0561187	0.0278285	0.0347557	0.0285707	0.0384389	0.0197602	0.0271653	0.0660303	0.0349352	3.03286
260	-15722.7	-15705.8	-16.8737	0.0804794	0.097264	0.113995	0.115554	0.0883721	0.103628	0.0792004	0.0806447	0.0760204	0.0762989	0.125286	0.106679	0.0754085	0.138966	0.139236	0.120607	0.124742	0.0856125	0.122093	0.151558	0.0886872	0.113114	0.0934645	0.0298199	0.0227511	0.0297141	0.0114888	0.0477229	0.0255673	0.0151786	0.042595	0.0198775	0.0320317	0.0794207	0.0429897	0.0495221	0.0339973	0.0263404	0.0469617	0.0365631	0.0175061	0.0640969	0.0345678	3.10562
270	-15731	-15715.2	-15.776	0.0593768	0.0855198	0.110662	0.0827034	0.0883721	0.115529	0.0663388	0.113173	0.0864934	0.0769696	0.133779	0.100365	0.0600969	0.110663	0.134403	0.117347	0.124096	0.0695707	0.116541	0.192144	0.0890627	0.088832	0.115626	0.0445785	0.0160398	0.0128062	0.0184561	0.0317812	0.0191955	0.0198001	0.0310293	0.027405	0.0303312	0.0854106	0.0452549	0.0398141	0.0289869	0.0292787	0.0439061	0.0269941	0.0172835	0.0681094	0.0217279	2.99585
280	-15731.7	-15715.8	-15.9039	0.0809384	0.0655248	0.125657	0.0986094	0.0767746	0.113053	0.0648458	0.0975102	0.0784534	0.0792701	0.136683	0.106631	0.0694543	0.103685	0.113713	0.127306	0.13484	0.0820553	0.124666	0.169556	0.0890627	0.103509	0.0946395	0.0518967	0.0237163	0.0279089	0.0138991	0.0325332	0.0240574	0.0199572	0.0421811	0.0330384	0.0415147	0.07657	0.0474732	0.0203093	0.0196175	0.0452509	0.0415763	0.0256057	0.011809	0.0507151	0.0225791	3.00865
290	-15720.7	-15704.3	-16.4497	0.0729183	0.0834179	0.112217	0.116173	0.0897006	0.0988168	0.0896421	0.0846745	0.0983951	0.0758299	0.119307	0.10361	0.0732564	0.10028	0.132827	0.117732	0.150718	0.0852554	0.107612	0.158465	0.0913606	0.084553	0.106709	0.0257879	0.0181811	0.0378944	0.0162806	0.0441047	0.0347711	0.0256104	0.0461759	0.0298313	0.025608	0.0679504	0.0404659	0.049414	0.0449913	0.026511	0.044614	0.030697	0.0134581	0.0569176	0.0304856	3.06322
