Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
100	-16407	-16388.1	-18.9331	0.0676383	0.0858815	0.104155	0.118388	0.109993	0.13885	0.0699367	0.130684	0.097906	0.118478	0.140317	0.096138	0.0718646	0.121232	0.123646	0.170667	0.142599	0.0912003	0.111848	0.156783	0.0763001	0.17796	0.116917	0.0219165	0.0464457	0.0307813	0.0249645	0.0324976	0.000545159	0.0406329	0.0394008	0.0111845	0.0364696	0.0234589	0.00530208	0.00434871	0.0410841	0.080455	0.0692699	0.0189197	0.0779484	0.0491236	0.0174323	3.31156
110	-16366.2	-16347.7	-18.5466	0.0686328	0.0978713	0.111501	0.142924	0.121865	0.104621	0.0836225	0.0965791	0.0920905	0.112532	0.124497	0.078105	0.069314	0.124258	0.127062	0.173665	0.132533	0.096009	0.138851	0.146161	0.0905939	0.165109	0.103494	0.0216064	0.0416682	0.0379748	0.0274524	0.0484367	0.000630225	0.037291	0.039256	0.0129093	0.0357123	0.0130419	0.00779023	0.0032761	0.0535844	0.0704547	0.0533588	0.0336219	0.0766037	0.0385075	0.0178519	3.27292
120	-16305.7	-16287.8	-17.8894	0.0603752	0.0865823	0.127824	0.117414	0.0978345	0.138344	0.08954	0.125073	0.0731706	0.12205	0.143584	0.0911823	0.0856242	0.0889331	0.129465	0.172038	0.150913	0.0865507	0.140812	0.129496	0.0808933	0.147126	0.102594	0.00889272	0.0157417	0.0206921	0.0415183	0.0395033	0.000529325	0.0247026	0.0265782	0.0219944	0.0404628	0.0119723	0.0344843	0.0020905	0.0345622	0.0683444	0.0697923	0.0260281	0.0929142	0.0172211	0.0217524	3.2072
130	-16116.4	-16099	-17.473	0.0693114	0.098253	0.10487	0.117346	0.105191	0.119162	0.0799497	0.115849	0.0942318	0.0840609	0.147289	0.0873876	0.0698427	0.102531	0.129465	0.14452	0.119364	0.0882705	0.119813	0.157582	0.0797563	0.128466	0.112272	0.0194376	0.0280253	0.0207252	0.0344016	0.0468853	0.000871186	0.0277341	0.0262612	0.012983	0.0449947	0.010901	0.106867	0.00542573	0.038722	0.0567868	0.0699355	0.0274139	0.0818204	0.0162184	0.014355	3.16555
140	-16028.3	-16010.7	-17.618	0.0708038	0.098253	0.102167	0.138236	0.114614	0.138434	0.084512	0.126706	0.0655012	0.0838023	0.135084	0.102102	0.0636358	0.114123	0.118891	0.16243	0.149952	0.0792437	0.145863	0.162417	0.066086	0.102256	0.0956713	0.0189978	0.0680064	0.0308857	0.0468744	0.0420127	0.000749611	0.0566307	0.0314146	0.014248	0.0265449	0.0199578	0.0899538	0.00807951	0.0356912	0.0292022	0.0669343	0.0216304	0.0337686	0.0109896	0.00669844	3.18005
150	-15978.3	-15961.8	-16.4431	0.0749258	0.0902006	0.118388	0.119597	0.0883239	0.125117	0.0582885	0.115496	0.0690446	0.0737077	0.109962	0.0738904	0.0644176	0.116772	0.143297	0.115318	0.140256	0.0897687	0.126264	0.148281	0.0904308	0.102256	0.119572	0.0195435	0.0739521	0.0355866	0.036898	0.0490095	0.00181877	0.0563079	0.0270829	0.051985	0.0546645	0.0444537	0.0558107	0.0158662	0.0351509	0.021332	0.0443003	0.0241969	0.0213687	0.0138573	0.00580703	3.06257
160	-15912.1	-15894.3	-17.7998	0.0835064	0.0817433	0.093337	0.122691	0.0965156	0.110938	0.0709821	0.120498	0.078425	0.0938449	0.138637	0.106196	0.0595845	0.116772	0.143297	0.144633	0.145821	0.0977441	0.116303	0.215691	0.0938293	0.114067	0.0942464	0.0172008	0.0631524	0.033218	0.0236328	0.0505356	0.00631939	0.0487466	0.0319237	0.0784904	0.0436509	0.0262787	0.0721785	0.00923013	0.0516796	0.011943	0.0190494	0.012415	0.0176112	0.0189614	0.0227187	3.19824
170	-15894.3	-15877.5	-16.7975	0.0867543	0.0802872	0.1423	0.124138	0.0822654	0.111253	0.0706098	0.0883333	0.0753828	0.0689286	0.103303	0.0792298	0.0523992	0.0969206	0.160129	0.149456	0.145774	0.10171	0.122447	0.155713	0.0825528	0.100484	0.118543	0.00882342	0.0810962	0.0465769	0.0156852	0.0646534	0.00624258	0.0559394	0.0292573	0.06531	0.0400774	0.0301294	0.065439	0.0070909	0.0409321	0.0166709	0.0167744	0.0429939	0.0202705	0.00693921	0.0381907	3.09801
180	-15853.6	-15836.6	-17.0248	0.0822882	0.0773354	0.14362	0.123704	0.0806585	0.107279	0.0894916	0.103317	0.0810718	0.0838771	0.12673	0.0741346	0.063457	0.109757	0.134493	0.149456	0.130724	0.0858525	0.103988	0.15719	0.0950951	0.0989446	0.100555	0.0141487	0.0796558	0.0494379	0.0259365	0.0312342	0.0334213	0.0524727	0.025931	0.0780863	0.0434414	0.0326181	0.0588912	0.0123382	0.0378021	0.0171541	0.0187399	0.0314775	0.00991394	0.0154655	0.0495475	3.12073
190	-15827	-15809.9	-17.171	0.0785329	0.0724539	0.134996	0.113512	0.0793312	0.12823	0.0720568	0.0912945	0.0926225	0.0675768	0.143772	0.0941363	0.0724845	0.120313	0.110655	0.151057	0.1544	0.113325	0.119318	0.15719	0.0992752	0.0977936	0.0879824	0.00839451	0.0569244	0.0401564	0.0412229	0.0641504	0.0398691	0.0339611	0.0200763	0.0636007	0.0292162	0.00860325	0.0585186	0.0173441	0.0629229	0.0224038	0.0182318	0.0252549	0.0157032	0.016233	0.0402569	3.13535
200	-15813.8	-15796.8	-16.9806	0.0755293	0.102554	0.135703	0.12782	0.0932225	0.103607	0.0815629	0.103187	0.0811009	0.0807249	0.122495	0.095387	0.076038	0.110045	0.112286	0.140385	0.143504	0.103991	0.12481	0.138002	0.0984207	0.080241	0.122943	0.00917876	0.0609785	0.0404805	0.0266543	0.0364443	0.0260714	0.0270045	0.0117069	0.0553035	0.02106	0.0189269	0.0500763	0.0398115	0.0539931	0.0368725	0.0232597	0.022453	0.00937786	0.0349566	0.0581409	3.11631
210	-15807.1	-15792.4	-14.7205	0.078213	0.081068	0.107368	0.109813	0.0908995	0.0990702	0.0852012	0.0928046	0.0840721	0.0673861	0.101634	0.0884179	0.0661109	0.114456	0.108516	0.104749	0.156931	0.1045	0.104668	0.126428	0.0680726	0.0837224	0.0914822	0.00831466	0.0575333	0.054944	0.0305406	0.0498074	0.0215032	0.0375399	0.0125463	0.0540355	0.0211423	0.013543	0.0592431	0.0448707	0.0459167	0.0343333	0.0204534	0.0252584	0.0104036	0.0296182	0.0431737	2.8903
220	-15808.6	-15791.2	-17.3675	0.0899626	0.110256	0.120307	0.154818	0.0814719	0.0921677	0.0793601	0.103158	0.0903093	0.0841653	0.157036	0.0968781	0.0875286	0.107594	0.134501	0.127421	0.124678	0.0929358	0.102291	0.173222	0.0663365	0.0903537	0.106323	0.0134324	0.0576954	0.0488311	0.0281339	0.0359091	0.01118	0.0219607	0.0210079	0.0554585	0.0392624	0.0138187	0.0758498	0.0416692	0.0513861	0.0226009	0.0226387	0.0250611	0.0190262	0.0312088	0.0458025	3.15501
230	-15795.2	-15778.6	-16.6779	0.0705979	0.0922332	0.110297	0.133248	0.0768334	0.0943746	0.070213	0.089009	0.0761493	0.0872128	0.149733	0.114468	0.070838	0.102144	0.137419	0.12292	0.135697	0.0811476	0.096811	0.158744	0.0838696	0.0872484	0.0884783	0.0380849	0.0702361	0.0547003	0.0384718	0.0370045	0.00926558	0.0223729	0.0191723	0.0748604	0.026499	0.0238501	0.0622071	0.0412351	0.0364288	0.0418197	0.0334674	0.033386	0.021116	0.0398307	0.0323498	3.08604
240	-15797.7	-15780.4	-17.2508	0.0909029	0.0921827	0.101371	0.127832	0.0873354	0.101958	0.0778475	0.122452	0.0698883	0.0680692	0.13099	0.104365	0.0656806	0.116685	0.130602	0.122258	0.146794	0.0857915	0.127396	0.146288	0.0778305	0.0892001	0.0974263	0.0546332	0.0610595	0.0420111	0.0153579	0.0600356	0.00946011	0.0248538	0.0420754	0.0748604	0.0188454	0.0237077	0.0739027	0.0363753	0.0387572	0.0400214	0.0174997	0.0371188	0.0152498	0.0386503	0.0377118	3.14334
250	-15790.7	-15773.6	-17.0094	0.0611224	0.0877612	0.109478	0.138999	0.0828102	0.105399	0.062918	0.111137	0.0640758	0.0674883	0.142886	0.0986033	0.0717114	0.125542	0.103093	0.115011	0.149636	0.0839198	0.130443	0.161208	0.0796949	0.0980902	0.113869	0.0555795	0.0571748	0.0482676	0.025508	0.0347589	0.0281394	0.026566	0.0212378	0.0607977	0.0242735	0.0135609	0.0691934	0.0638522	0.05121	0.0398891	0.0179558	0.0242829	0.00672249	0.0322246	0.0530989	3.11919
260	-15764	-15748.4	-15.604	0.0703267	0.0607906	0.117033	0.0981357	0.080819	0.13082	0.0765436	0.0887722	0.0920233	0.075247	0.126902	0.091394	0.0505352	0.093216	0.128633	0.127235	0.118377	0.0761495	0.12639	0.165025	0.0803806	0.115306	0.0941977	0.0291141	0.0571748	0.0493068	0.0281016	0.0444679	0.0261505	0.0200809	0.023625	0.0546645	0.0258398	0.0182681	0.0718875	0.0626966	0.0342749	0.0217133	0.0140332	0.0247968	0.0221088	0.0299548	0.0361419	2.97865
270	-15757.3	-15741.4	-15.9301	0.0703267	0.0905229	0.101466	0.10095	0.100498	0.111369	0.069721	0.0839061	0.0963506	0.0880069	0.108498	0.093566	0.0533679	0.113482	0.117971	0.137454	0.161894	0.0841066	0.108705	0.166919	0.0670765	0.106267	0.100678	0.0288515	0.0561754	0.0503066	0.0287565	0.0448009	0.018037	0.0283349	0.0133585	0.0522026	0.0243906	0.0168873	0.0625977	0.0462182	0.0396235	0.0205173	0.0158789	0.0222403	0.0422281	0.0290901	0.0376678	3.01127
280	-15773.7	-15757.5	-16.1785	0.0908448	0.0840852	0.107246	0.10382	0.0790732	0.0988652	0.0676712	0.0993495	0.105601	0.0856621	0.106287	0.0893223	0.0561671	0.127637	0.131936	0.10456	0.147436	0.0633543	0.0979517	0.171495	0.0724481	0.0787665	0.104175	0.0511163	0.0721364	0.0510382	0.0321938	0.0430181	0.0204318	0.0327709	0.0143636	0.0530558	0.0321224	0.0185441	0.0514047	0.0567935	0.0395384	0.0200607	0.0177736	0.0306891	0.0317948	0.0341629	0.0593372	3.0361
290	-15741.2	-15724.7	-16.4982	0.0638219	0.0685852	0.11302	0.115162	0.0961152	0.101565	0.0902081	0.0732481	0.088867	0.0865069	0.136098	0.106961	0.0548604	0.114583	0.109626	0.128882	0.144393	0.109682	0.121355	0.162371	0.0723187	0.126227	0.0810088	0.0386865	0.0477095	0.0465933	0.0401399	0.0395715	0.0248696	0.0346139	0.019515	0.0538432	0.0276887	0.0344656	0.0644002	0.0343725	0.0292678	0.0249774	0.0208478	0.0173435	0.0401482	0.0295469	0.0340024	3.06807
300	-15722.4	-15706.3	-16.1134	0.0730816	0.0783928	0.108613	0.113926	0.108709	0.0878716	0.0849903	0.101019	0.0823882	0.0786464	0.122413	0.0879978	0.0742448	0.107456	0.140276	0.126429	0.139472	0.0728917	0.122745	0.144558	0.0825437	0.0798996	0.0965207	0.0437646	0.0566602	0.0296891	0.0237695	0.0553861	0.0242731	0.0236667	0.018864	0.0460221	0.0259942	0.0347006	0.0741136	0.0498995	0.0445508	0.0164257	0.0128003	0.0353364	0.0362912	0.0348728	0.0274297	3.0296
310	-15725.7	-15710.3	-15.4579	0.0609094	0.071676	0.118057	0.109347	0.0976034	0.0983983	0.0847573	0.0861528	0.0901699	0.0849531	0.111916	0.0845221	0.0717333	0.0962458	0.112047	0.107302	0.155568	0.0809214	0.118634	0.153418	0.0705968	0.106309	0.0935796	0.0365302	0.0725852	0.0277915	0.0224661	0.0491692	0.0320378	0.0217723	0.0247503	0.0495691	0.0312307	0.0375651	0.0684007	0.0548661	0.0420843	0.021761	0.0113624	0.0148498	0.0399417	0.0184364	0.0220609	2.96405
320	-15720	-15703.3	-16.6997	0.0703774	0.0825545	0.112005	0.126736	0.113548	0.102792	0.0722291	0.0896269	0.0779135	0.100942	0.139034	0.106595	0.0593511	0.0999629	0.139606	0.104972	0.122067	0.0827063	0.110029	0.187664	0.071167	0.089279	0.108638	0.0339379	0.0638583	0.0501619	0.0284421	0.0459854	0.0203763	0.0239537	0.0195537	0.0677534	0.0284286	0.0322462	0.0773634	0.0486345	0.0411794	0.0166114	0.0130069	0.0259376	0.0342387	0.0280397	0.0187191	3.08822
330	-15730.8	-15713.9	-16.9138	0.0742919	0.0825553	0.131388	0.105343	0.0816772	0.112831	0.0960344	0.0896269	0.0806882	0.0972143	0.126223	0.0912962	0.0613607	0.125294	0.127262	0.108614	0.156676	0.0983951	0.132058	0.137172	0.0981282	0.0779875	0.111653	0.0405562	0.0586111	0.0375699	0.0338675	0.0360877	0.0395488	0.0345837	0.016805	0.0640919	0.0259828	0.0309594	0.0645155	0.0407351	0.0474168	0.016522	0.0117481	0.0299455	0.0280381	0.0288676	0.0194072	3.10963
340	-15723.7	-15707.4	-16.2736	0.0677894	0.0785396	0.124341	0.106439	0.112603	0.110613	0.0821054	0.073835	0.0930046	0.0800935	0.126223	0.0728607	0.0550513	0.135813	0.110524	0.117951	0.166202	0.0791427	0.117221	0.149756	0.0767698	0.0890346	0.0944778	0.0276277	0.0654875	0.0486728	0.0372632	0.0524101	0.0278834	0.0314481	0.0161487	0.0546355	0.0239164	0.0315876	0.0878817	0.0427961	0.0379716	0.0113982	0.0107225	0.0275011	0.0416948	0.0200592	0.028112	3.04561
350	-15726.1	-15708.8	-17.3559	0.0846989	0.0812545	0.115893	0.123136	0.0972683	0.108312	0.0951291	0.0872815	0.0796672	0.0958488	0.143734	0.102968	0.0467954	0.0997438	0.131321	0.143072	0.154646	0.0740249	0.12545	0.16045	0.0815206	0.0986094	0.0959782	0.0390646	0.05995	0.0440581	0.0278477	0.0512664	0.0219473	0.0278655	0.019017	0.0459788	0.0201427	0.0359694	0.078865	0.0611508	0.0331954	0.00979993	0.0248836	0.0318557	0.0413324	0.0209346	0.0319207	3.15385
360	-15730.8	-15714	-16.7754	0.074524	0.0748076	0.133441	0.121939	0.0762745	0.0979118	0.0870159	0.104302	0.0765983	0.0651431	0.114893	0.124835	0.0818693	0.101743	0.117239	0.131257	0.141858	0.0730264	0.126814	0.179302	0.0859511	0.0986094	0.0897608	0.0333427	0.0584585	0.0259036	0.0214414	0.0573781	0.027014	0.0281106	0.0114938	0.0652349	0.0281588	0.0407701	0.0682077	0.0470169	0.0398874	0.0293579	0.0332106	0.0149175	0.0461371	0.0252091	0.0154283	3.0958
370	-15726.9	-15710.5	-16.4111	0.0949629	0.0934226	0.128995	0.119959	0.114887	0.0851573	0.076498	0.0912401	0.0800531	0.0691699	0.137903	0.0966312	0.0509971	0.128426	0.141544	0.111183	0.129958	0.0783726	0.110265	0.15389	0.0751412	0.0994475	0.0887074	0.0211961	0.0779712	0.0424428	0.03101	0.0373941	0.0209671	0.0389069	0.0287098	0.0619439	0.0268125	0.0320723	0.0768945	0.0349492	0.037563	0.0128766	0.0280198	0.0242703	0.0317752	0.0179089	0.0188739	3.05937
380	-15727.4	-15710.6	-16.7744	0.0854184	0.0733789	0.112858	0.111791	0.104333	0.115711	0.0902748	0.102084	0.083801	0.0726062	0.115922	0.0911374	0.0770349	0.110747	0.141544	0.133692	0.129707	0.0984994	0.126588	0.15528	0.0888369	0.0787733	0.0987664	0.0288668	0.0533035	0.0399137	0.0497356	0.0238751	0.0253573	0.0250506	0.0189424	0.0634296	0.0282063	0.0327537	0.067921	0.045962	0.0480193	0.0101057	0.0131595	0.0363631	0.0353674	0.0258607	0.0247179	3.09569
390	-15726.3	-15710.7	-15.5908	0.0636188	0.0732732	0.0982668	0.132312	0.115575	0.109621	0.0880908	0.0803753	0.0846379	0.0779704	0.115003	0.100792	0.0836903	0.0808698	0.11851	0.116047	0.134197	0.0822797	0.114648	0.15528	0.0724934	0.0820304	0.094487	0.030166	0.0416499	0.033562	0.0372644	0.058488	0.0232292	0.0339179	0.0273322	0.0576641	0.0275781	0.0247308	0.0755979	0.0522247	0.04465	0.0194099	0.0187875	0.0248751	0.023601	0.0214999	0.0270342	2.97733
400	-15728.8	-15712.9	-15.8558	0.0810343	0.0795367	0.112565	0.107361	0.0934149	0.086826	0.0838115	0.0897127	0.081048	0.0691414	0.108162	0.0950935	0.0546473	0.120001	0.126989	0.122959	0.134197	0.0571142	0.113244	0.15528	0.0926165	0.0889173	0.0975553	0.0519364	0.0492148	0.0406201	0.0205342	0.0597067	0.0318359	0.0294796	0.0214791	0.0557715	0.023752	0.0232694	0.0724487	0.0562941	0.039794	0.0217282	0.0509331	0.0305236	0.0402544	0.020464	0.0125691	3.00384
410	-15717.9	-15702	-15.9525	0.0734294	0.107761	0.0956268	0.107761	0.0914582	0.0962962	0.0734112	0.102273	0.0670297	0.0758838	0.12079	0.101208	0.0659721	0.100713	0.120392	0.134728	0.134197	0.081213	0.119058	0.159351	0.0715978	0.0884256	0.0945903	0.0404592	0.0682177	0.0409192	0.0293987	0.0489378	0.0288281	0.0300792	0.0216393	0.0589959	0.0301904	0.0254884	0.0734667	0.0357039	0.0376456	0.0098172	0.0252448	0.0231122	0.0392554	0.0279964	0.0349429	3.01351
420	-15721.4	-15705.5	-15.9484	0.0706689	0.0771193	0.110222	0.113065	0.0826757	0.0928522	0.0587206	0.0962248	0.0914007	0.0898714	0.110988	0.103438	0.0573304	0.0962785	0.11953	0.117326	0.133915	0.0837385	0.13442	0.157709	0.0830986	0.094218	0.106867	0.039618	0.0620118	0.0295357	0.0308266	0.0421638	0.028836	0.0245919	0.0293752	0.0683974	0.0200624	0.0334648	0.0727391	0.0483665	0.0380366	0.0133466	0.0319082	0.0224904	0.0428324	0.0255069	0.0273037	3.01309
430	-15733.5	-15717.2	-16.2789	0.0712691	0.0742851	0.124564	0.113143	0.0935061	0.125135	0.0848358	0.106823	0.0637063	0.0876747	0.147164	0.0972083	0.0602997	0.109735	0.12858	0.117326	0.117815	0.0589272	0.128841	0.157709	0.086967	0.0971739	0.0770373	0.0488145	0.0532707	0.039501	0.0195508	0.0405893	0.0316694	0.0309255	0.0255487	0.0439783	0.0260239	0.0345772	0.0807175	0.0645594	0.0283828	0.015556	0.0305581	0.0126437	0.0228943	0.0406371	0.0260215	3.04614
440	-15719.1	-15702.7	-16.3516	0.0804591	0.0732538	0.0916872	0.112985	0.101831	0.112346	0.0606115	0.0929157	0.0766986	0.0743404	0.119552	0.106074	0.0597103	0.123167	0.131666	0.115674	0.136311	0.0891026	0.115657	0.16974	0.0843858	0.0971739	0.105548	0.0365721	0.0617135	0.0432848	0.0355077	0.0567541	0.0185371	0.023566	0.0286039	0.0629255	0.0226349	0.0316867	0.0654974	0.0508504	0.0459962	0.0263923	0.00999492	0.0221688	0.0357651	0.0332115	0.0108633	3.05342
450	-15730.7	-15715.1	-15.6068	0.0868075	0.0933736	0.117364	0.0968632	0.084615	0.0999086	0.0652588	0.0791657	0.0658454	0.0912515	0.147109	0.0859408	0.0749771	0.105419	0.110949	0.111217	0.136311	0.0619144	0.110516	0.172268	0.0825914	0.0827014	0.117733	0.0293754	0.0598517	0.0370501	0.0260688	0.045742	0.012145	0.0312801	0.0293636	0.0497686	0.0264368	0.0325557	0.0506575	0.0632923	0.0408106	0.01758	0.0209701	0.0366797	0.0351803	0.0431958	0.0108336	2.97894
460	-15721.6	-15705.9	-15.7256	0.0700865	0.0734535	0.107544	0.109764	0.0959959	0.0983066	0.0939565	0.0868335	0.0885264	0.0785271	0.109416	0.0934207	0.0776237	0.1049	0.110949	0.106996	0.146882	0.083228	0.112358	0.163145	0.0818427	0.0949558	0.0940603	0.0293071	0.0651026	0.0368848	0.0342303	0.0367145	0.0191284	0.0292158	0.0466633	0.0474684	0.0329153	0.0256948	0.0764312	0.0596268	0.0322737	0.0204381	0.0219299	0.0310817	0.0232831	0.0243531	0.0152975	2.99081
470	-15725.8	-15710.3	-15.5055	0.0701155	0.0951694	0.116989	0.100178	0.088557	0.0982804	0.0655314	0.0872381	0.0853493	0.0854915	0.117873	0.0824846	0.0488762	0.101669	0.131934	0.106072	0.130381	0.0841354	0.117685	0.179594	0.0778693	0.100968	0.10431	0.0434116	0.0630602	0.0457808	0.0214824	0.0515464	0.0274116	0.0287576	0.012812	0.0319098	0.0340708	0.0196292	0.0674907	0.0454449	0.0424074	0.0202641	0.0225476	0.0383669	0.0222167	0.0307638	0.0226755	2.9688
480	-15726.8	-15710.4	-16.3583	0.0860187	0.07443	0.109905	0.118879	0.102722	0.126261	0.0854171	0.104372	0.0931618	0.0805347	0.142492	0.0999069	0.0518156	0.120575	0.131934	0.118428	0.115809	0.0737789	0.0901775	0.144197	0.083682	0.100986	0.0865502	0.0350856	0.0711298	0.0443383	0.0272523	0.0390403	0.0392971	0.0302958	0.0216192	0.0620802	0.0362218	0.0352895	0.0557197	0.0361906	0.0470206	0.0204657	0.0257121	0.0132662	0.027826	0.0256633	0.0185355	3.05408
