Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-4.92888	0	-4.92888	21.2794	0.169538	0.187347	0.0981031	0.0117325	0.0256959	0.0668493	0.0634043	0.0745648	0.0416143	0.0585234	0.0398319	0.00424111	0.0515294	0.148213	0.112931	0.189942	0.17258	0.260304	0.112516	0.249255	0.068672	0.0226332	0.123777	0.289176	0.0569367	0.0168962	0.0615971	0.0594028	0.11538	0.285188	0.0411985	0.0241817	0.00576743	0.0527514	0.0214452	0.0073661	0.000774757	0.144894	0.0253623	0.0310999	0.00205548	0.0309818	0.0612058	0.00398059	0.0834123	0.175671	0.0289064	0.673438	0.0345918	0.739468	0.916855	1.05637	1.28731	0.495573	0.503588	0.000419501	0.000419569	3.68746
10	-3.5643	0	-3.5643	11.7586	0.137042	0.193855	0.105575	0.0074632	0.0676218	0.0495407	0.0211501	0.0652856	0.0312017	0.0299865	0.0336151	0.00763082	0.0630224	0.0897084	0.0835439	0.186638	0.178356	0.147226	0.143461	0.193478	0.0730399	0.0820042	0.204246	0.101861	0.113319	0.0150885	0.243656	0.0424033	0.0459044	0.119172	0.0154743	0.0249973	0.0107058	0.0842089	0.059423	0.015627	0.00447291	0.227629	0.0126973	0.0272685	0.00266536	0.0212845	0.20719	0.129058	0.160871	0.00573634	0.139796	0.225232	0.339307	0.657442	0.882677	1.06899	1.39089	0.493244	0.505921	0.00041753	0.000417597	3.58974
20	-17.2974	0	-17.2974	29.9236	0.156806	0.130699	0.330321	0.011475	0.172878	0.155426	0.0377721	0.435739	0.0172777	0.0527747	0.0510368	0.0344192	0.0837656	0.147806	0.0822133	0.272227	0.0884074	0.0642764	0.147729	0.238764	0.0404375	0.043998	0.34261	0.117372	0.143647	0.0223966	0.158776	0.158692	0.396461	0.0708853	0.0134409	0.0262202	0.0249193	0.135838	0.0394859	0.030645	0.0122377	0.194963	0.00757069	0.0477146	0.00466264	0.049483	0.0691665	0.27883	0.27554	0.169466	0.0978481	0.0362291	0.142087	0.778141	0.931494	1.04945	1.24092	0.493621	0.50549	0.000444468	0.00044454	4.86344
30	-18.8946	0	-18.8946	30.2589	0.346014	0.066636	0.340499	0.00796415	0.261363	0.240994	0.073444	0.355302	0.0209119	0.0416468	0.288471	0.016802	0.0993052	0.131703	0.125039	0.280773	0.0446954	0.0412941	0.0785278	0.220009	0.0663352	0.0274019	0.132325	0.11859	0.131286	0.0231194	0.0687823	0.0598214	0.305665	0.112618	0.0450304	0.0167548	0.036118	0.0584199	0.132144	0.0447739	0.00757875	0.286833	0.0586836	0.0810751	0.00107474	0.0130749	0.0534333	0.295276	0.129164	0.0565212	0.0243658	0.462062	0.0326106	0.77931	0.931923	1.04923	1.23954	0.48578	0.513345	0.000437407	0.000437479	4.96233
40	-7.23308	0	-7.23308	14.1353	0.150148	0.0448029	0.149567	0.0229119	0.152211	0.204904	0.115746	0.0410745	0.0168956	0.0219769	0.369413	0.0151742	0.0626774	0.347498	0.0171314	0.284362	0.135587	0.0177899	0.0457585	0.196319	0.0670069	0.0261458	0.0801635	0.0776754	0.131182	0.0248423	0.0995548	0.0759847	0.127217	0.0820332	0.0219656	0.0191703	0.0677582	0.10821	0.0490237	0.143435	0.00751727	0.0709508	0.0356731	0.0967896	0.0050014	0.00716796	0.0403792	0.2363	0.177137	0.106818	0.001194	0.0302504	0.4483	0.685042	0.894678	1.06508	1.3552	0.48578	0.513345	0.000437407	0.000437479	3.87679
50	-4.72363	0	-4.72363	2.90837	0.0615209	0.0254478	0.405567	0.0173906	0.0407032	0.240636	0.0608758	0.0123533	0.0116236	0.0332507	0.341855	0.00981174	0.168496	0.0483295	0.00381774	0.149248	0.334651	0.0128937	0.139302	0.0736372	0.0711313	0.0124515	0.0742015	0.0826658	0.450134	0.01103	0.0624626	0.143465	0.0353471	0.130544	0.0337603	0.00631162	0.0305498	0.0342334	0.0200002	0.11396	0.0108164	0.0406888	0.0663473	0.0432757	0.00280512	0.0151808	0.0457381	0.253551	0.0646746	0.394513	0.284446	0.000485253	0.00233012	0.382047	0.726325	1.08202	1.8096	0.488771	0.510442	0.000393767	0.000393832	3.72851
60	2.86437	0	2.86437	3.50183	0.0378702	0.00577585	0.425051	0.0100344	0.00644764	0.139644	0.0573178	0.00919008	0.0434433	0.0744608	0.130747	0.00491383	0.0935066	0.0257362	0.00278003	0.0587089	0.109345	0.0181137	0.12779	0.0693567	0.0419068	0.00809115	0.0343511	0.0529933	0.142833	0.0277041	0.121658	0.161007	0.0413053	0.389614	0.0591585	0.00443774	0.0325028	0.0216275	0.0297321	0.0836153	0.00510444	0.0159852	0.0976456	0.0341692	0.00901076	0.0260093	0.0535816	0.216551	0.230892	0.28456	0.239873	0.00230094	0.0258241	0.424709	0.756004	1.08408	1.73521	0.511354	0.487789	0.000428483	0.000428553	2.94428
70	-8.85217	0	-8.85217	3.78164	0.132735	0.0089919	0.304584	0.0134009	0.0186865	0.0896095	0.184272	0.0144492	0.0612686	0.527665	0.260556	0.00644901	0.0843347	0.0416035	0.00808879	0.0317745	0.0988401	0.0579894	0.23836	0.203881	0.0728539	0.0119305	0.0267784	0.0157301	0.18905	0.023718	0.126582	0.116171	0.17571	0.231762	0.109731	0.0134095	0.0924354	0.071305	0.0444506	0.0143309	0.00519388	0.0200833	0.0515744	0.0975209	0.0175266	0.00948474	0.189658	0.151755	0.128727	0.106922	0.570127	0.0417455	0.000723247	0.441949	0.767303	1.08437	1.70638	0.511354	0.487789	0.000428483	0.000428553	4.11453
80	-7.7729	0	-7.7729	19.6532	0.055619	0.0185904	0.141172	0.00287646	0.0615364	0.22351	0.384689	0.0198462	0.0417352	0.242758	0.239433	0.00733805	0.0342272	0.039996	0.00313383	0.0191561	0.0463937	0.0728545	0.368883	0.234056	0.139977	0.035727	0.0214079	0.00877652	0.0653892	0.0361981	0.148338	0.266784	0.0492037	0.0790984	0.0573096	0.0486298	0.128538	0.0706958	0.042106	0.0227999	0.0439269	0.0114939	0.095752	0.151808	0.0988643	0.0208297	0.0257857	0.240286	0.254995	0.0492539	0.155857	0.299579	2.90616e-05	0.729604	0.912976	1.05804	1.29938	0.511354	0.487789	0.000428483	0.000428553	3.92725
90	-7.24431	0	-7.24431	6.99331	0.0573347	0.0245137	0.0373058	0.00329797	0.0345683	0.474674	0.0568122	0.0358971	0.0668172	0.113961	0.223223	0.00267575	0.00341406	0.0153225	0.00294323	0.0307514	0.121825	0.0409749	0.14587	0.221334	0.279553	0.0783071	0.0126813	0.00265481	0.0473584	0.105004	0.0669492	0.0823548	0.035396	0.141784	0.0636466	0.169863	0.050421	0.0326476	0.0240014	0.011409	0.252739	0.0318012	0.250569	0.188192	0.253902	0.0166728	0.0262634	0.0515755	0.303009	0.223609	0.0237496	0.0748386	0.323218	0.568406	0.84009	1.07897	1.51253	0.511354	0.487789	0.000428483	0.000428553	3.93769
100	-7.64463	0	-7.64463	11.4876	0.0222176	0.028977	0.0190979	0.00560436	0.0289772	0.172407	0.0565261	0.0966105	0.0760006	0.0356506	0.0336509	0.00805566	0.00577936	0.016182	0.00649181	0.0201011	0.0833073	0.0517888	0.0621528	0.407448	0.132539	0.115	0.0231817	0.00164878	0.0305642	0.305365	0.0306436	0.0553215	0.572158	0.0875769	0.181563	0.062577	0.137265	0.0361158	0.0765711	0.00416833	0.116325	0.0481575	0.133651	0.0773613	0.427601	0.0296125	0.033254	0.0845871	0.0420959	0.0239602	0.765012	0.00705082	0.0772938	0.653803	0.881054	1.06948	1.39566	0.511354	0.487789	0.000428483	0.000428553	3.95525
110	-0.0476205	0	-0.0476205	4.15233	0.0299962	0.0976177	0.0369621	0.0071246	0.00632286	0.108522	0.147092	0.0819409	0.0119932	0.023926	0.0343734	0.00340493	0.0084237	0.031171	0.00523107	0.017186	0.0825601	0.0886863	0.158128	0.150491	0.0698694	0.139279	0.125587	0.00331706	0.00798934	0.061486	0.0340558	0.0667456	0.176217	0.127734	0.0928511	0.0995612	0.123735	0.0527329	0.100656	0.00766658	0.283234	0.0280417	0.146613	0.0222744	0.3575	0.0106923	0.0125311	0.14323	0.0998325	0.223146	0.0497558	0.284951	0.199085	0.462539	0.780317	1.08435	1.6728	0.502359	0.496768	0.000436371	0.000436442	3.28152
120	0.697217	0	0.697217	8.76285	0.0562645	0.142983	0.00759337	0.0115212	0.00300551	0.104964	0.0815761	0.0306726	0.00656844	0.0371005	0.0342806	0.000810771	0.0530976	0.0732281	0.0161428	0.00794226	0.0923232	0.119636	0.0715384	0.288798	0.0697246	0.0906681	0.0911642	0.0021793	0.00979476	0.0568265	0.132834	0.140396	0.0585071	0.0598595	0.0769965	0.114181	0.0513868	0.130659	0.0992547	0.00443932	0.336047	0.0531355	0.167955	0.00832125	0.0830412	0.0564047	0.0312637	0.362824	0.0701306	0.0973455	0.0598301	0.190575	0.219295	0.609109	0.860332	1.07494	1.45562	0.491548	0.507598	0.00042698	0.000427049	3.16509
130	-0.317943	0	-0.317943	8.66547	0.158872	0.203725	0.0154307	0.0150375	0.00276268	0.195718	0.148671	0.00567176	0.0193243	0.0635283	0.0412753	0.00119169	0.065821	0.0256439	0.125403	0.0287653	0.026948	0.0781848	0.188894	0.167335	0.0584272	0.126505	0.0365239	0.00731608	0.00732938	0.0106995	0.0454871	0.069945	0.0530396	0.0662007	0.204006	0.0517806	0.0449398	0.0278979	0.05196	0.00203723	0.219876	0.0402384	0.173929	0.00701622	0.177122	0.0509377	0.0626388	0.0354625	0.169285	0.00602557	0.467046	0.153108	0.169073	0.607167	0.859396	1.07515	1.45828	0.482122	0.517041	0.000418792	0.00041886	3.17406
140	-6.87766	0	-6.87766	19.3864	0.0981918	0.126738	0.014274	0.0278563	0.00244071	0.452688	0.238449	0.0286188	0.0298782	0.075567	0.0199005	0.00125767	0.102071	0.0244339	0.342596	0.0441839	0.0690555	0.0970396	0.0242584	0.110473	0.0702002	0.20175	0.0418381	0.0050897	0.00839492	0.0150396	0.0779592	0.0371828	0.0611192	0.13945	0.0431507	0.0678393	0.0612141	0.0386276	0.0209064	0.000675058	0.243614	0.0700916	0.237515	0.0105961	0.146643	0.141293	0.106264	0.0769533	0.248786	0.0757	0.37753	0.112176	0.108854	0.727875	0.91229	1.05833	1.30151	0.482122	0.517041	0.000418792	0.00041886	3.77643
