Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-19.3575	0	-19.3575	1.35874	0.0306258	0.016308	0.110443	0.0235012	0.022979	0.0401357	0.150372	0.264062	0.00737952	0.0259263	0.152383	0.0697413	0.0121609	0.0823818	0.159449	0.0138473	0.049091	0.0830797	0.280068	0.0274129	0.0630934	0.0886767	0.0404207	0.0279071	0.176533	0.0874346	0.13207	0.0585664	0.0864453	0.0120097	0.0121283	0.0307946	0.0395205	0.0227689	0.0664602	0.00361535	0.709469	0.121709	0.0125619	0.0124103	0.186825	0.070284	0.0225108	0.22422	0.116623	0.107833	0.428611	0.113796	0.00891799	0.202652	0.56322	1.04092	2.1932	0.105379	0.395231	0.297218	0.202171	3.70556
10	-16.0696	0	-16.0696	2.33655	0.113669	0.0125367	0.0720085	0.0148357	0.0883353	0.0378649	0.15184	0.160494	0.00484787	0.0293251	0.0974676	0.149042	0.0205686	0.102799	0.159745	0.0254586	0.0732193	0.0588027	0.255061	0.100864	0.0460321	0.237698	0.090033	0.0203468	0.110269	0.0602628	0.175997	0.117255	0.100474	0.00455006	0.0419961	0.0369034	0.0432524	0.0565364	0.0814315	0.00459862	0.129334	0.118635	0.0102693	0.014501	0.0609488	0.0368304	0.0449479	0.252319	0.0413386	0.351006	0.253081	0.102133	0.000122766	0.330391	0.686613	1.07651	1.90649	0.0872208	0.217357	0.328227	0.367195	3.37189
20	-17.927	0	-17.927	2.08861	0.133996	0.0195688	0.0550622	0.0238178	0.0405501	0.0162798	0.174691	0.232435	0.00374272	0.0495409	0.142232	0.137034	0.024574	0.049572	0.217156	0.0388827	0.0362933	0.0224516	0.0735344	0.0886275	0.0460896	0.107468	0.134119	0.0267715	0.20826	0.0145215	0.203551	0.0531016	0.243613	0.00744085	0.0573942	0.023268	0.0365175	0.143342	0.0627156	0.00951463	0.119305	0.141747	0.0104794	0.0088308	0.0576996	0.234215	0.0288583	0.016407	0.275509	0.0604738	0.123608	0.524002	1.54187e-07	0.303628	0.664118	1.07206	1.9602	0.186558	0.180127	0.293029	0.340287	3.55886
30	-19.9587	0	-19.9587	8.54152	0.156275	0.0182866	0.029756	0.0436911	0.0984591	0.0318884	0.307871	0.156802	0.000996215	0.0307142	0.0827964	0.0287478	0.0298768	0.0185834	0.271908	0.0279877	0.0413229	0.00581729	0.164119	0.21273	0.0703421	0.0408353	0.286607	0.0150753	0.132403	0.00514005	0.210893	0.0525527	0.313205	0.0219437	0.043857	0.0707564	0.0701353	0.0635925	0.0948243	0.0111307	0.0417032	0.0568847	0.0148281	0.0653375	0.0388243	0.22369	0.0265792	0.144013	0.235945	0.48108	0.0275282	0.111433	3.89044e-09	0.604652	0.858181	1.07543	1.46174	0.139283	0.0173736	0.349837	0.493506	3.72977
40	-22.8411	0	-22.8411	37.6229	0.0531926	0.0156872	0.0382447	0.0347102	0.0766801	0.0477598	0.0937657	0.311682	0.0021099	0.0566103	0.156711	0.0228899	0.00431489	0.00928501	0.342183	0.0581043	0.0408534	0.00120141	0.137027	0.0398775	0.0730106	0.0394828	0.187024	0.010287	0.396957	0.0076044	0.204663	0.0985712	0.109969	0.0192998	0.123557	0.0808174	0.0554682	0.242987	0.166124	0.0182166	0.112101	0.0562217	0.0732658	0.0565482	0.0426658	0.126219	0.0286486	0.16915	0.18192	0.427317	0.194179	0.0274332	1.16634e-10	0.801046	0.939752	1.04508	1.21412	0.227483	0.409724	0.227316	0.135477	3.8726
50	-21.5859	0	-21.5859	12.2157	0.0211387	0.0299933	0.0505259	0.0278382	0.106228	0.0716572	0.085234	0.415655	0.000982733	0.0954522	0.0688905	0.0470204	0.00849594	0.0149308	0.32722	0.188612	0.05076	0.00201806	0.212098	0.12581	0.102852	0.134233	0.161544	0.0410241	0.196231	0.0216727	0.270373	0.0810498	0.0681852	0.0323376	0.0692434	0.0901297	0.0749553	0.0849046	0.152645	0.0147463	0.0709474	0.0252305	0.0162094	0.0309981	0.0262359	0.143192	0.0146158	0.00513973	0.370017	0.0745443	0.238253	0.312046	3.54399e-12	0.663325	0.885279	1.06818	1.38321	0.0603027	0.331225	0.450968	0.157504	3.87412
60	-25.1114	0	-25.1114	6.3839	0.0451599	0.0453937	0.0662318	0.0636766	0.0785726	0.143042	0.118281	0.499294	0.00281245	0.13606	0.0457396	0.0174071	0.0157205	0.00208645	0.123534	0.113864	0.0841676	0.000861782	0.268811	0.100065	0.129204	0.045104	0.0270691	0.137274	0.0501356	0.0310419	0.355683	0.0545415	0.151451	0.00957841	0.169703	0.287067	0.1066	0.191712	0.178368	0.0167472	0.116149	0.0235249	0.00586384	0.0217239	0.0315462	0.0906781	0.0542799	0.290538	0.0379658	0.018423	0.153954	0.499119	4.35337e-14	0.551057	0.831035	1.08039	1.53752	0.296038	0.0511391	0.296187	0.356635	4.25583
70	-26.1739	0	-26.1739	8.94353	0.0347181	0.0505476	0.0943886	0.0124955	0.0298024	0.405858	0.107848	0.127778	0.00220114	0.0294936	0.0407504	0.0216124	0.0111403	0.00210115	0.360101	0.304601	0.240276	0.00245632	0.163449	0.0918089	0.193468	0.0196998	0.0330001	0.0241601	0.0708398	0.0122478	0.186931	0.0319572	0.075883	0.0104465	0.0425323	0.339056	0.0766841	0.421319	0.379245	0.00893891	0.124179	0.0359495	0.010683	0.0266543	0.0402151	0.0313385	0.0204239	0.0883499	0.0318304	0.308969	0.323588	0.247262	1.2471e-15	0.612636	0.862022	1.07455	1.45079	0.736093	0.00524535	0.0833418	0.175319	4.34928
80	-12.8109	0	-12.8109	12.69	0.0666955	0.0578981	0.0370207	0.0182989	0.0384518	0.0634579	0.0765275	0.0534029	0.00515043	0.0512275	0.0268098	0.0264657	0.0014855	0.00368458	0.213522	0.126463	0.181902	0.00294272	0.0909547	0.0860179	0.0681165	0.0429071	0.0920672	0.0146408	0.076262	0.00618577	0.0786518	0.0461383	0.0441203	0.0349984	0.0243256	0.32109	0.0483467	0.0811702	0.326682	0.0250122	0.178151	0.0743348	0.055374	0.0225957	0.0486316	0.0376309	0.0184342	0.123803	0.301187	0.259582	0.108631	0.206795	1.96877e-16	0.669114	0.887817	1.06738	1.37569	0.0413931	0.195093	0.511924	0.25159	2.99425
90	-24.8658	0	-24.8658	22.0456	0.0557193	0.0606195	0.0870519	0.0219006	0.0426758	0.0623341	0.0933338	0.0724323	0.00103931	0.0605173	0.0949147	0.105472	0.00237673	0.00344343	0.510147	0.113889	0.503669	0.00362291	0.217503	0.183208	0.0266385	0.115509	0.141228	0.0217567	0.0993782	0.0208897	0.0190001	0.0957536	0.0451252	0.010679	0.0193728	0.251586	0.0323351	0.0903284	0.284868	0.0153048	0.199518	0.0338027	0.152284	0.0199431	0.0555743	0.0786954	0.0275147	0.09723	0.289578	0.293654	0.180061	0.13943	4.68178e-05	0.743751	0.918521	1.05563	1.2821	0.00833277	0.175961	0.464277	0.35143	4.15295
