Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13416.6	-13380.8	-35.7766	0.31861	0.186803	0.196378	0.166438	0.161868	0.199931	0.0877375	0.260556	0.194858	0.252489	0.0790979	0.294517	0.108592	0.16802	0.305656	0.0901776	0.214438	0.263325	0.124034	0.0990981	0.127531	0.256389	0.103256	0.229866	0.0925207	0.296284	0.00323833	0.053894	0.01753	0.00613741	0.0156513	0.00926039	0.0560978	0.0287912	0.00238278	0.163692	0.0706544	0.0589387	0.0145688	0.1232	0.0169949	0.0294482	0.0327935	0.0895417	0.0513053	0.350436	0.0641071	0.0235384	0.459096	0.051518	0.00692586	0.119029	0.625772	3.24827	0.344412	0.355498	0.0793107	0.220779	5.35268
110	-13383.8	-13347.8	-36.0812	0.317141	0.221352	0.238541	0.203037	0.138822	0.189088	0.0511803	0.283037	0.199483	0.227284	0.0790979	0.262147	0.169054	0.14866	0.305281	0.0855291	0.216858	0.204624	0.125324	0.0816291	0.129615	0.22622	0.10471	0.180593	0.06843	0.337436	0.0212006	0.0333892	0.00419737	0.0192955	0.0337113	0.0142302	0.0699742	0.0345924	0.00539862	0.155125	0.0381991	0.0578057	0.00824056	0.188621	0.0146806	0.0707573	0.0143994	0.122287	0.04597	0.350138	0.0596308	0.0340816	0.458706	0.0514743	0.00678834	0.117878	0.623496	3.25184	0.344412	0.355498	0.0793107	0.220779	5.38314
120	-13318.6	-13282.5	-36.1469	0.336882	0.234681	0.243852	0.168599	0.161037	0.167007	0.0509315	0.311545	0.137856	0.292439	0.108559	0.190612	0.137393	0.150794	0.270477	0.0779929	0.240355	0.256086	0.129996	0.0783934	0.160568	0.220977	0.14723	0.180593	0.0630948	0.311031	0.113694	0.0384281	0.0064933	0.0247655	0.0231566	0.00801778	0.0355283	0.0381716	0.0252203	0.104765	0.0372805	0.0605777	0.0104428	0.139537	0.013679	0.10047	0.0162065	0.101078	0.0465514	0.354566	0.060385	0.021865	0.464507	0.0521253	0.00875818	0.133327	0.652848	3.20507	0.344478	0.355374	0.0793259	0.220822	5.38961
130	-13193.6	-13159.7	-33.9119	0.313856	0.173597	0.212572	0.15345	0.163297	0.173941	0.101261	0.256715	0.195655	0.206654	0.089356	0.184391	0.0778195	0.154685	0.389554	0.0890949	0.140025	0.178971	0.16809	0.0839859	0.143491	0.156395	0.110876	0.186052	0.0747591	0.257984	0.185002	0.0114103	0.0343483	0.00796534	0.0356978	0.0305089	0.0209052	0.018015	0.0529008	0.117523	0.0464527	0.0359067	0.0178096	0.145793	0.017297	0.106344	0.0632515	0.0964211	0.0472231	0.359682	0.0619696	0.0188505	0.471209	0.0410655	0.00648637	0.115308	0.618354	3.25985	0.344478	0.355374	0.0793259	0.220822	5.16622
140	-13162.1	-13128.1	-33.978	0.317672	0.192041	0.219817	0.113621	0.16595	0.179033	0.0918882	0.242184	0.201694	0.230819	0.0942761	0.180503	0.0703169	0.189006	0.326392	0.0949327	0.136994	0.19458	0.138571	0.0755897	0.150953	0.128755	0.0996021	0.193184	0.0564721	0.273372	0.113489	0.0224213	0.0663594	0.0336995	0.0195411	0.0159068	0.0309375	0.0290027	0.100396	0.056274	0.0515556	0.0776182	0.0205124	0.153243	0.028656	0.0642371	0.160983	0.0874322	0.040389	0.357471	0.0603521	0.0187346	0.468313	0.0547404	0.00683791	0.118294	0.624321	3.25055	0.339113	0.356698	0.0780904	0.226098	5.17281
150	-13174	-13135.3	-38.7099	0.331132	0.165041	0.251538	0.117506	0.208937	0.207541	0.0730764	0.319102	0.17404	0.323723	0.128757	0.256291	0.0533433	0.165618	0.387217	0.133273	0.0912025	0.207169	0.168714	0.1053	0.179646	0.142492	0.136319	0.144552	0.0461703	0.226101	0.135113	0.0445214	0.0698679	0.0223225	0.0156031	0.0154253	0.0661831	0.0198881	0.167271	0.0474996	0.0816385	0.0704433	0.0285362	0.0976048	0.0578434	0.0544647	0.15818	0.0808616	0.0427793	0.316334	0.0616239	0.0160758	0.519129	0.0440576	0.0081573	0.128831	0.644566	3.21845	0.339695	0.357311	0.0765066	0.226487	5.64594
160	-13170.6	-13127.5	-43.0315	0.326021	0.266051	0.292133	0.126013	0.188614	0.159032	0.0901153	0.289573	0.241989	0.296678	0.0950073	0.221706	0.0776902	0.179281	0.384864	0.125252	0.134045	0.208926	0.194909	0.127699	0.142345	0.163179	0.122859	0.183899	0.0627271	0.231466	0.174213	0.0440052	0.0803253	0.0126731	0.011693	0.0262357	0.0669128	0.0393784	0.170607	0.0744462	0.0806858	0.087038	0.0248785	0.127917	0.0652867	0.052362	0.182633	0.150776	0.0439835	0.297805	0.0580775	0.0210948	0.533742	0.0452978	0.00764174	0.12483	0.637022	3.23051	0.335747	0.364782	0.0756173	0.223854	6.07812
170	-13170.8	-13126	-44.7152	0.319723	0.218534	0.268112	0.176785	0.184097	0.192267	0.106757	0.313613	0.246373	0.296678	0.114738	0.227448	0.0680941	0.234114	0.389462	0.0742391	0.137979	0.228524	0.184661	0.13377	0.160381	0.141037	0.161698	0.243289	0.0587292	0.322625	0.145534	0.0298174	0.0427115	0.032748	0.0340536	0.0531665	0.0547671	0.0580813	0.219816	0.0489877	0.0799294	0.0869948	0.0128195	0.122057	0.0378404	0.101632	0.121246	0.0803206	0.0448941	0.30397	0.051776	0.00833168	0.544792	0.0462356	0.00703096	0.1199	0.627486	3.24558	0.354764	0.347075	0.0851734	0.212988	6.24653
180	-13172.7	-13133.8	-38.9016	0.291748	0.230416	0.306832	0.16939	0.187179	0.226427	0.104303	0.213222	0.230092	0.250239	0.0891444	0.191969	0.0789833	0.139404	0.379248	0.102066	0.151994	0.199216	0.14632	0.109096	0.12478	0.149244	0.114509	0.182376	0.0719709	0.251272	0.139753	0.0427447	0.0305519	0.0349889	0.0306845	0.0162677	0.10304	0.0164296	0.195138	0.0413392	0.074706	0.0850745	0.00616487	0.11884	0.0489435	0.0640363	0.13295	0.0839563	0.0464881	0.300507	0.0511861	0.0175246	0.538585	0.0457088	0.00464984	0.0980928	0.581681	3.31558	0.354764	0.347075	0.0851734	0.212988	5.6653
190	-13161.6	-13121.2	-40.3527	0.291748	0.217253	0.259397	0.0997869	0.194596	0.252352	0.0911391	0.265719	0.169203	0.273248	0.103906	0.204998	0.0553541	0.146155	0.399636	0.0962916	0.127675	0.195501	0.171497	0.12403	0.147953	0.150919	0.142528	0.155426	0.0764766	0.24001	0.135106	0.0356066	0.0676466	0.0179381	0.0220843	0.0278873	0.072411	0.0327373	0.224181	0.0209792	0.0566673	0.0757114	0.00796547	0.150469	0.0252478	0.119846	0.284966	0.0719134	0.046611	0.301302	0.0513214	0.0149264	0.54001	0.0458297	0.00464984	0.0980928	0.581681	3.31558	0.35242	0.344781	0.0846106	0.218188	5.81041
200	-13160.1	-13117	-43.1013	0.290258	0.208596	0.25568	0.172301	0.20593	0.18552	0.110776	0.297675	0.266819	0.332382	0.115714	0.226564	0.0723472	0.230105	0.323311	0.0912521	0.135902	0.189589	0.215055	0.0801321	0.119509	0.168326	0.119628	0.223905	0.0705793	0.333773	0.152298	0.0443145	0.0478838	0.00427239	0.0283215	0.0540656	0.0948452	0.0403382	0.201182	0.0240928	0.0296493	0.0555471	0.0301138	0.115897	0.0226655	0.114835	0.169505	0.10409	0.0476509	0.288022	0.0524664	0.0129508	0.552057	0.0468522	0.00453842	0.0969413	0.579074	3.31945	0.35242	0.344781	0.0846106	0.218188	6.08529
210	-13158.7	-13114.1	-44.5353	0.313025	0.22573	0.300705	0.143542	0.244867	0.217269	0.129159	0.339513	0.209751	0.252626	0.0876881	0.211799	0.0996251	0.183903	0.399897	0.0823931	0.165174	0.249873	0.175348	0.107971	0.13998	0.140804	0.141848	0.226809	0.0623799	0.215257	0.116501	0.0627982	0.065418	0.00415574	0.0166398	0.0758014	0.0554611	0.0633878	0.202362	0.0299376	0.0760528	0.0674423	0.0137412	0.151861	0.0555939	0.0526051	0.279659	0.0852418	0.0478264	0.289083	0.0526596	0.0129985	0.55409	0.0433422	0.00641119	0.114658	0.617042	3.26189	0.35242	0.344781	0.0846106	0.218188	6.22857
220	-13165.7	-13119.6	-46.1464	0.302397	0.214695	0.254097	0.11359	0.177049	0.195605	0.101455	0.285212	0.256361	0.373176	0.0937329	0.185745	0.0555839	0.241979	0.331364	0.118525	0.122464	0.328662	0.158865	0.112915	0.142695	0.238049	0.169585	0.213555	0.0724296	0.29722	0.155619	0.0665643	0.0651088	0.00345943	0.0391813	0.0840612	0.0624934	0.0281924	0.159195	0.0463299	0.132632	0.0876894	0.0146058	0.116893	0.0685386	0.0807217	0.238459	0.0853764	0.0410302	0.266399	0.0485275	0.0157374	0.582157	0.0461483	0.0054918	0.106361	0.599807	3.28834	0.35242	0.344781	0.0846106	0.218188	6.38973
