Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
10	-13142.6	-13095.5	-47.0939	0.285899	0.202042	0.180069	0.29974	0.133517	0.171599	0.0345706	0.0974022	0.418978	0.121049	0.145055	0.231341	0.114768	0.198375	0.282409	0.252481	0.308845	0.242971	0.242423	0.288343	0.153337	0.101531	0.36864	0.103724	0.0181367	0.0491792	0.0483076	0.0514481	0.0126471	0.198852	0.0814357	0.0393577	0.0209351	0.199704	0.0428942	0.0630239	0.0669735	0.215118	0.23202	0.0606878	0.128185	0.0812879	0.0444368	0.271065	0.0214803	0.475627	0.036604	0.0391074	0.361732	0.0654489	0.00422133	0.0935806	0.571344	3.33085	0.341763	0.382999	0.0615159	0.213722	6.6189
11	-13148.3	-13091.4	-56.963	0.285918	0.202042	0.281089	0.245175	0.141925	0.218606	0.0676823	0.113603	0.500488	0.124194	0.221057	0.3247	0.0866477	0.253131	0.340824	0.266094	0.358278	0.265287	0.326014	0.266532	0.180031	0.0882196	0.439681	0.122194	0.0197113	0.0742074	0.0431848	0.0873701	0.0327578	0.149593	0.102918	0.0259513	0.0485262	0.173257	0.0568489	0.101113	0.101349	0.255543	0.325936	0.0668452	0.128185	0.0626853	0.13312	0.183224	0.0211347	0.467975	0.0360151	0.0417303	0.375755	0.0573905	0.0042227	0.0935954	0.571378	3.3308	0.339671	0.387069	0.0605782	0.212681	7.60582
12	-13151.4	-13092.6	-58.7658	0.268832	0.263245	0.210389	0.299831	0.165232	0.209731	0.0219567	0.125239	0.422328	0.107421	0.184764	0.265431	0.152199	0.22498	0.369087	0.201256	0.304775	0.314493	0.30901	0.278353	0.178068	0.126991	0.403669	0.152814	0.00526322	0.0991031	0.0281078	0.0798691	0.0161404	0.25586	0.147769	0.00467778	0.0315244	0.366963	0.071234	0.0534377	0.115319	0.282617	0.265188	0.100014	0.160748	0.125653	0.128137	0.157554	0.0226463	0.469383	0.0314791	0.034775	0.376885	0.0648315	0.00310795	0.080588	0.539554	3.37675	0.33659	0.376052	0.0610512	0.226307	7.78644
13	-13158.3	-13094.9	-63.3211	0.26434	0.31747	0.315399	0.307221	0.24759	0.195489	0.0487403	0.142256	0.410288	0.100649	0.217088	0.263057	0.147115	0.252071	0.370915	0.268343	0.34803	0.26959	0.336966	0.393197	0.134469	0.168499	0.372617	0.133525	0.0349894	0.04669	0.0413768	0.0257408	0.0082907	0.28766	0.131277	0.0242734	0.00632967	0.267128	0.0853842	0.13025	0.122535	0.334359	0.323255	0.121441	0.110422	0.0709283	0.128857	0.180284	0.0228229	0.473043	0.0317246	0.0350462	0.379824	0.0575385	0.00284853	0.0772243	0.530768	3.38916	0.342582	0.372738	0.0603678	0.224312	8.24206
14	-13152.3	-13083.1	-69.2011	0.290174	0.321062	0.325679	0.497376	0.186209	0.173937	0.0393941	0.15422	0.528515	0.173119	0.219926	0.279649	0.13726	0.320655	0.345812	0.260335	0.40641	0.321799	0.343723	0.322976	0.243139	0.166341	0.434115	0.178836	0.0194747	0.108233	0.0381	0.0474463	0.0779048	0.219293	0.168471	0.0293822	0.0490659	0.322934	0.0790409	0.0454796	0.0971077	0.208873	0.338484	0.114272	0.124819	0.0760558	0.0798396	0.204782	0.0242934	0.458437	0.0337686	0.0305558	0.404297	0.0486484	0.00453214	0.096876	0.578926	3.31967	0.349354	0.361842	0.0600578	0.228746	8.82954
15	-13148.9	-13091	-57.8946	0.274452	0.223357	0.281024	0.316587	0.167113	0.150372	0.0680582	0.138135	0.40537	0.110852	0.248322	0.268866	0.120687	0.198941	0.305711	0.266553	0.383393	0.284432	0.266253	0.29713	0.205197	0.123771	0.450998	0.178935	0.0141094	0.0735778	0.0442553	0.0775402	0.00920573	0.142485	0.108236	0.00478825	0.0872817	0.259304	0.0712416	0.0358437	0.103589	0.246557	0.287887	0.0753329	0.144481	0.077679	0.0727048	0.303047	0.0236211	0.435521	0.0321457	0.0253824	0.407698	0.075631	0.00345215	0.0848326	0.550297	3.36142	0.36365	0.352804	0.0690172	0.21453	7.6992
16	-13149.5	-13096	-53.5308	0.308865	0.216462	0.280082	0.307157	0.164735	0.156415	0.0168225	0.102905	0.321469	0.124798	0.181343	0.234954	0.0868389	0.203057	0.348203	0.225946	0.270161	0.278101	0.284105	0.301988	0.154451	0.142205	0.428331	0.180704	0.00943664	0.0338121	0.0426771	0.0694956	0.00509454	0.148186	0.155256	0.0715699	0.0927371	0.231715	0.0781299	0.0256187	0.088221	0.288966	0.257176	0.124688	0.131276	0.11705	0.0837875	0.196008	0.0333664	0.398273	0.0333115	0.0248895	0.462448	0.0477115	0.00604191	0.111407	0.610394	3.27216	0.3592	0.356837	0.0672585	0.216705	7.26214
17	-13153.5	-13090.4	-63.0833	0.292369	0.322809	0.280082	0.305067	0.155257	0.173002	0.0540397	0.126396	0.485363	0.131685	0.244383	0.298779	0.101041	0.220812	0.362121	0.229697	0.40642	0.331669	0.317262	0.367317	0.210142	0.150932	0.333319	0.201545	0.0349941	0.083067	0.0657323	0.0745679	0.0030862	0.193126	0.139838	0.045437	0.0633944	0.206437	0.12029	0.0654595	0.144606	0.299152	0.370573	0.0434931	0.0966594	0.0586243	0.0914133	0.208631	0.0360388	0.361698	0.0316597	0.0169475	0.499487	0.0541683	0.00469674	0.0985733	0.582762	3.31397	0.365377	0.344644	0.0697043	0.220275	8.21772
18	-13158.9	-13101.9	-57.0418	0.284702	0.182563	0.253964	0.238752	0.134282	0.140168	0.0659542	0.112695	0.511755	0.14936	0.210841	0.267195	0.136135	0.304202	0.325636	0.198118	0.371644	0.30432	0.286519	0.344025	0.171095	0.149855	0.309276	0.265615	0.00458238	0.0626117	0.0646689	0.102576	0.0700556	0.115237	0.108885	0.0480231	0.0566263	0.178833	0.0619323	0.110845	0.0841799	0.257744	0.26543	0.0807814	0.137192	0.100024	0.0979706	0.17155	0.0356261	0.36162	0.0372183	0.0154519	0.49244	0.0576436	0.00413662	0.0926606	0.569195	3.33401	0.360388	0.358119	0.0709363	0.210557	7.61372
19	-13148.5	-13092.4	-56.1244	0.276299	0.342127	0.222969	0.254641	0.122339	0.184826	0.0560268	0.102841	0.416995	0.137544	0.233337	0.234993	0.0707059	0.204949	0.28709	0.214242	0.366229	0.298965	0.27589	0.270804	0.176535	0.134653	0.393835	0.220439	0.0151045	0.0679113	0.0327925	0.101244	0.0427143	0.182723	0.117245	0.0991234	0.0666328	0.221331	0.0493289	0.0702366	0.0841799	0.292083	0.262942	0.0514704	0.1009	0.118508	0.0731931	0.249514	0.03142	0.361175	0.0371724	0.0294593	0.491833	0.0489406	0.00357005	0.0862354	0.553767	3.35643	0.363219	0.356091	0.0684798	0.212211	7.52215
