Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-22403.6	-22379.2	-24.4195	8.82094	0.255253	0.197534	0.0170325	0.256949	0.0901568	0.0262399	0.0339686	0.212864	0.0477976	0.15868	0.0406571	0.0568628	0.150996	0.0818581	0.0161454	0.0135814	0.0917675	0.00922548	0.00091206	0.00480341	0.0181816	0.350712	0.105132	0.222754	0.0954892	0.161947	0.0127762	0.0778388	0.0406791	0.165499	0.0497971	0.190584	0.0652903	0.0291574	0.143825	0.172461	0.0590893	0.0485249	0.0574495	0.210708	0.000132397	0.0905622	0.042575	0.790337	0.0310824	0.0493017	0.0339224	0.039433	0.0559233	0.610254	0.860881	1.07481	1.45405	0.304433	0.135637	0.355312	0.204617	4.17445
10	-16025	-16002.2	-22.7278	3.20834	0.0976593	0.145824	0.0165964	0.181771	0.163806	0.0657869	0.219894	0.0875573	0.175108	0.163754	0.0686001	0.140552	0.155577	0.132299	0.0294378	0.105302	0.145994	0.0880281	0.00162612	0.0148015	0.0185676	0.274204	0.0841844	0.103738	0.262302	0.16481	0.0211233	0.115103	0.0361569	0.100442	0.0324611	0.0132737	0.0145873	0.0370896	0.045927	0.093185	0.0316584	0.105548	0.0403904	0.0545679	0.000104699	0.0537882	0.130162	0.128753	0.295423	0.101345	0.069731	0.392056	0.0126928	0.404764	0.742448	1.08337	1.76942	0.369443	0.242848	0.0680487	0.319661	4.03335
20	-14422.9	-14396.9	-26.0184	0.767324	0.121753	0.163249	0.0536976	0.1499	0.149771	0.0897238	0.207723	0.100487	0.179847	0.209194	0.112591	0.119863	0.118647	0.182642	0.0445371	0.0843119	0.169061	0.146745	0.0100964	0.0392016	0.0414486	0.317447	0.143881	0.0411014	0.260932	0.181448	0.124299	0.0641827	0.0485523	0.052013	0.0170111	0.0125286	0.0101611	0.0165882	0.0348168	0.0569881	0.0752795	0.115849	0.03558	0.0294901	0.00047587	0.0412069	0.200291	0.109061	0.403183	0.0858446	0.0590661	0.332094	0.0107515	0.0885891	0.393638	0.947473	2.5703	0.285783	0.341194	0.0700617	0.302961	4.37461
30	-14095.9	-14068.4	-27.4904	0.324991	0.0705148	0.128432	0.0773911	0.17642	0.103896	0.0913315	0.265945	0.0988114	0.164174	0.190674	0.144329	0.0949137	0.145734	0.166021	0.128442	0.072419	0.187503	0.178464	0.0171331	0.111788	0.0878004	0.464919	0.0955697	0.00700868	0.267558	0.161327	0.0652885	0.033779	0.0205149	0.0537792	0.00621659	0.00972449	0.013893	0.0163194	0.0213764	0.0555667	0.0695454	0.102572	0.0176782	0.0687918	0.00027218	0.0443377	0.225842	0.069019	0.61279	0.0508848	0.0373797	0.210164	0.0197626	0.00754006	0.124024	0.635481	3.23295	0.283562	0.346315	0.0695171	0.300606	4.52402
40	-14056.6	-14030.9	-25.6031	0.324991	0.0995429	0.114352	0.115012	0.163558	0.0959502	0.0985988	0.197212	0.0785278	0.18592	0.203648	0.10803	0.0837618	0.127392	0.205514	0.140363	0.0765889	0.170087	0.17349	0.0181238	0.0977133	0.0924063	0.41512	0.106447	0.0082717	0.228192	0.132032	0.0634695	0.0373777	0.0229339	0.0837788	0.00286604	0.00219063	0.00564231	0.0193576	0.00929246	0.0777812	0.0440321	0.107877	0.00847851	0.0866633	0.000211379	0.0171836	0.210305	0.0828459	0.535219	0.0610787	0.0448682	0.252267	0.0237217	0.00754006	0.124024	0.635481	3.23295	0.283488	0.346351	0.0695243	0.300637	4.33529
50	-14000.7	-13975.6	-25.0902	0.319641	0.112633	0.0879915	0.103943	0.161949	0.0935622	0.0929685	0.22889	0.0912914	0.164614	0.154795	0.118534	0.0981457	0.158902	0.140846	0.182827	0.0816858	0.132244	0.201689	0.0308595	0.109092	0.16968	0.41512	0.11573	0.0027029	0.245314	0.120306	0.0225726	0.0391007	0.0197744	0.071061	0.00416944	0.00141725	0.0107768	0.0324879	0.011045	0.0761616	0.0444871	0.0882219	0.0101839	0.0391474	0.000894056	0.00700956	0.189199	0.0830559	0.536575	0.0612335	0.0449819	0.252906	0.0212472	0.00702316	0.119835	0.627359	3.24578	0.283488	0.346351	0.0695243	0.300637	4.28402
60	-13909.3	-13885.3	-24.0238	0.307327	0.10669	0.0964777	0.115629	0.16207	0.105879	0.0940227	0.246283	0.0721338	0.179188	0.126025	0.11747	0.0674134	0.14826	0.160144	0.119826	0.0871717	0.136565	0.18784	0.0527154	0.122559	0.177389	0.361201	0.113204	0.00994348	0.286796	0.167316	0.0226386	0.0237119	0.00964053	0.047846	0.00321041	0.00355664	0.0129051	0.0329611	0.0372951	0.0666436	0.0148275	0.0538827	0.0137122	0.0470033	0.000213833	0.0317857	0.13541	0.0797714	0.544146	0.058812	0.0432031	0.253661	0.0204069	0.00590848	0.110206	0.607905	3.27598	0.271189	0.374708	0.0665081	0.287595	4.17745
70	-13833.5	-13811.9	-21.6105	0.287705	0.0972072	0.100483	0.0959014	0.161431	0.0939366	0.0943301	0.211569	0.0805503	0.182882	0.0986616	0.101399	0.0869258	0.156779	0.160144	0.123107	0.0806332	0.131836	0.200613	0.0902261	0.123439	0.151052	0.355018	0.116538	0.00966813	0.173769	0.134306	0.00444528	0.00682356	0.0174888	0.0445136	0.00337467	0.011506	0.0344864	0.0187264	0.0160397	0.0466727	0.00609067	0.0260086	0.0354808	0.0471781	0.000187261	0.0549367	0.149852	0.0755872	0.515604	0.0557272	0.040937	0.292808	0.0193365	0.00435106	0.0949711	0.574565	3.32611	0.271189	0.374708	0.0665081	0.287595	3.93621
80	-13768	-13742.9	-25.0673	0.308435	0.130127	0.141065	0.126785	0.127969	0.0749436	0.11504	0.18177	0.0822672	0.178435	0.0957124	0.14811	0.0900569	0.148413	0.184939	0.1289	0.0683499	0.13394	0.206345	0.0874061	0.140065	0.189651	0.312619	0.14673	0.0341619	0.152255	0.123998	0.003903	0.00812472	0.0356132	0.0533845	0.00887399	0.0710038	0.0307797	0.0213759	0.00866703	0.0589093	0.00558117	0.028924	0.0806444	0.043554	0.000577616	0.128888	0.142934	0.0725319	0.494763	0.0534746	0.0392823	0.321394	0.0185549	0.00600444	0.111071	0.6097	3.27322	0.271189	0.374708	0.0665081	0.287595	4.28179
90	-13622	-13595.9	-26.0478	0.336467	0.190593	0.138304	0.118431	0.142056	0.133649	0.0917064	0.240221	0.107051	0.188498	0.133419	0.121089	0.0843146	0.1757	0.132869	0.196423	0.078797	0.157162	0.181027	0.110869	0.142815	0.176144	0.301187	0.129539	0.025312	0.108172	0.106205	0.0136814	0.0244179	0.0446808	0.0655566	0.0193458	0.0648706	0.015973	0.0472718	0.0283957	0.0504756	0.0123105	0.00811133	0.0496467	0.0234689	0.000390439	0.11365	0.0859058	0.0710927	0.484945	0.0524136	0.0385028	0.315016	0.0380291	0.00871405	0.133003	0.652257	3.20603	0.271189	0.374708	0.0665081	0.287595	4.3797
