Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-23338.8	-23313.9	-24.8578	2.79939	0.0486379	0.208825	0.115288	0.156341	0.0795594	0.101061	0.125355	0.169659	0.0830552	0.0676398	0.0504089	0.00650621	0.0197377	0.100583	0.112882	0.00367337	0.0278619	0.0289779	0.00247486	0.0223872	0.0233916	0.018424	0.402252	0.253834	0.0335639	0.016392	0.15833	0.126231	0.167668	0.153715	0.189884	0.0090977	0.126795	0.0686371	0.0312115	0.363567	0.12133	0.0816314	0.0529084	0.12595	0.204167	0.0817317	0.00339871	0.161367	0.377549	0.0974311	0.0998952	0.116186	0.147572	0.373122	0.719779	1.08133	1.82577	0.788255	0.0408268	0.100574	0.0703444	4.34503
10	-15601.5	-15579.5	-21.9926	0.843498	0.13857	0.105896	0.0558884	0.319917	0.115665	0.0545765	0.197845	0.158114	0.0693405	0.101237	0.0578974	0.0330219	0.111388	0.154915	0.135546	0.0163177	0.124603	0.155061	0.0245457	0.0425247	0.153067	0.0259316	0.204621	0.185565	0.047979	0.0760181	0.114855	0.0862329	0.0845887	0.0438323	0.0613476	0.024168	0.125234	0.0113365	0.135339	0.217983	0.0984971	0.0155876	0.0159759	0.0449623	0.0290447	0.121474	0.0011135	0.0987495	0.178772	0.0859909	0.032649	0.564177	0.0396613	0.104775	0.424074	0.968315	2.50284	0.439234	0.269343	0.156841	0.134583	4.09763
20	-14654.7	-14610	-44.7032	0.308635	0.159708	0.150669	0.124388	0.45755	0.159754	0.14142	0.289296	0.42746	0.100919	0.194023	0.335372	0.0884892	0.143321	0.249593	0.249517	0.0272876	0.385597	0.246593	0.0951918	0.121632	0.390639	0.176071	0.359326	0.293585	0.0514933	0.0645912	0.172723	0.0504511	0.0608469	0.0706358	0.0196562	0.0266254	0.0806179	0.00926206	0.13157	0.0592405	0.0406856	0.0164586	0.0145465	0.0252774	0.0168647	0.0989696	0.00146761	0.101087	0.183004	0.07693	0.0400657	0.577532	0.0213821	0.00602187	0.111227	0.610023	3.27273	0.369905	0.336377	0.12564	0.168077	6.37939
30	-14464.4	-14405.2	-59.1665	0.315754	0.207659	0.175347	0.108117	0.589847	0.251279	0.154384	0.465548	0.570154	0.149682	0.181917	0.372411	0.126317	0.198452	0.304619	0.191844	0.0873647	0.393905	0.242991	0.130066	0.32776	0.390639	0.312142	0.406757	0.212733	0.0863173	0.0328567	0.197776	0.0577984	0.0481207	0.19813	0.03239	0.0496088	0.17307	0.00616455	0.0960938	0.0508462	0.0494846	0.0161663	0.011536	0.0283456	0.0144361	0.123621	0.000872333	0.0969382	0.188507	0.0792432	0.0197544	0.594898	0.0206594	0.00665998	0.116793	0.621335	3.25521	0.340583	0.321787	0.120191	0.21744	7.82557
40	-14223.7	-14157.8	-65.8678	0.291236	0.244638	0.229447	0.119101	0.477716	0.23607	0.224152	0.598727	0.259464	0.169176	0.231867	0.452937	0.147272	0.318319	0.331993	0.101284	0.23217	0.496171	0.324554	0.105128	0.247784	0.770156	0.331996	0.45724	0.202624	0.0936633	0.0635064	0.174135	0.041374	0.0457258	0.0929733	0.0235847	0.104091	0.101235	0.00559887	0.0947777	0.0357154	0.0663884	0.0201483	0.0098163	0.0103651	0.0524695	0.149754	0.000887812	0.0397508	0.19798	0.0997179	0.0207472	0.624795	0.0170082	0.00461136	0.0976968	0.580786	3.31691	0.340583	0.321787	0.120191	0.21744	8.49619
50	-13956.3	-13882	-74.2934	0.302084	0.26339	0.244893	0.13778	0.220195	0.286157	0.280094	0.886375	0.192359	0.156652	0.289772	0.69716	0.172171	0.373486	0.407345	0.0873317	0.189887	0.496171	0.201185	0.178613	0.200665	1.03039	0.408175	0.547806	0.114487	0.0792089	0.0420465	0.284427	0.032688	0.0216921	0.0690142	0.0475713	0.0935045	0.0266683	0.00534765	0.0287714	0.0492811	0.109418	0.0579702	0.00734814	0.0138477	0.153933	0.152312	0.000943786	0.0344755	0.133197	0.0806295	0.0136945	0.713852	0.0241515	0.0054659	0.106118	0.599287	3.28913	0.329525	0.343807	0.116288	0.21038	9.33853
60	-13917.9	-13844.2	-73.6912	0.240681	0.321289	0.213326	0.140741	0.147186	0.194515	0.286206	0.938896	0.120184	0.159825	0.192199	0.786125	0.184635	0.366416	0.418885	0.0529152	0.224931	0.564585	0.185715	0.13921	0.238292	0.91418	0.383749	0.439249	0.161437	0.105795	0.0778837	0.208097	0.0790804	0.0251171	0.0389776	0.021238	0.0603462	0.00899312	0.0107585	0.0100671	0.194712	0.0683764	0.0497217	0.0108801	0.00476774	0.322942	0.206572	0.00052035	0.0332141	0.170469	0.0776794	0.0157678	0.679602	0.0232678	0.00170551	0.0600472	0.481416	3.45683	0.335872	0.350429	0.0992668	0.214432	9.27954
70	-13858.1	-13780.7	-77.4325	0.256428	0.228742	0.285507	0.0991221	0.186631	0.30007	0.239769	0.881157	0.188802	0.161694	0.339093	0.616207	0.172103	0.375208	0.380573	0.119586	0.194376	0.575896	0.206074	0.191434	0.244075	1.0739	0.394503	0.361536	0.137702	0.184077	0.0525264	0.164679	0.0495506	0.0292583	0.0237655	0.153588	0.066634	0.00862438	0.041529	0.00479819	0.224729	0.0912326	0.0221352	0.00962561	0.00771043	0.351445	0.210626	0.00305345	0.0331399	0.170088	0.0775058	0.0179673	0.678083	0.0232158	0.00242495	0.0713694	0.514846	3.41136	0.338409	0.353076	0.0924634	0.216052	9.65335
80	-13843.4	-13756.3	-87.104	0.277895	0.382731	0.304761	0.198539	0.17352	0.361086	0.288267	0.901392	0.170184	0.203152	0.369995	0.659512	0.148648	0.388755	0.376782	0.1151	0.185233	0.680142	0.249784	0.204016	0.2566	0.869972	0.621444	0.525763	0.153546	0.18436	0.0284616	0.178678	0.0338433	0.0661924	0.0120888	0.110363	0.0269879	0.0281692	0.115191	0.00464682	0.22182	0.085823	0.0247606	0.00617563	0.0141663	0.446123	0.233512	0.00979076	0.0327502	0.193869	0.0765944	0.0149576	0.670109	0.0117192	0.00367386	0.0874505	0.556743	3.35213	0.337619	0.352251	0.0945827	0.215547	10.6201
90	-13787.8	-13704.9	-82.8954	0.285287	0.324508	0.265768	0.192311	0.225152	0.329238	0.351827	0.866053	0.214958	0.186645	0.316057	0.598747	0.169756	0.405193	0.49582	0.0884746	0.234854	0.682096	0.265256	0.145364	0.245312	0.949667	0.571308	0.480028	0.0687369	0.157413	0.0181763	0.159511	0.0128187	0.0779355	0.0192437	0.0592211	0.0487349	0.0116498	0.103493	0.000903866	0.0914659	0.0685065	0.166593	0.0119837	0.0323083	0.3123	0.162038	0.0116414	0.0326078	0.193027	0.0762615	0.0159369	0.667197	0.0149706	0.00417791	0.0931103	0.570247	3.33246	0.363311	0.343769	0.0923052	0.200615	10.1991
100	-13773	-13690.7	-82.3373	0.285287	0.365752	0.28948	0.1714	0.189521	0.319054	0.333798	0.808139	0.138158	0.137064	0.340741	0.575705	0.110869	0.409985	0.520024	0.119215	0.245555	0.642637	0.177936	0.180162	0.283734	0.974602	0.648018	0.541654	0.130267	0.11495	0.022463	0.172421	0.0226386	0.0599286	0.0186759	0.143631	0.0353575	0.0161259	0.0213343	0.000371841	0.0548834	0.0557681	0.231272	0.0215575	0.0209968	0.338341	0.133034	0.00604058	0.0326239	0.193122	0.0762991	0.015451	0.667526	0.014978	0.00417791	0.0931103	0.570247	3.33246	0.363311	0.343769	0.0923052	0.200615	10.1433
110	-13738.6	-13668.4	-70.1746	0.293234	0.319756	0.395296	0.139225	0.186555	0.269186	0.246522	0.614901	0.186541	0.152575	0.34726	0.360749	0.120399	0.357868	0.377604	0.110095	0.215947	0.542095	0.242069	0.21785	0.259948	0.89403	0.431234	0.402771	0.147809	0.162064	0.011183	0.135384	0.0672124	0.0507724	0.0197249	0.120341	0.0595436	0.0135458	0.0861473	0.000414581	0.142931	0.0299522	0.174555	0.0294051	0.0337903	0.157148	0.07365	0.0207869	0.0326897	0.193511	0.0633589	0.0135084	0.668873	0.0280586	0.0047625	0.0992425	0.584262	3.31173	0.393553	0.327441	0.0879208	0.191086	8.92683
