Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13410.5	-13349.2	-61.2728	0.268995	0.347495	0.217003	0.207277	0.227531	0.55447	0.398009	0.135022	0.312303	0.338484	0.208932	0.197987	0.291799	0.28039	0.146751	0.0960041	0.16138	0.15079	0.212013	0.229521	0.170973	0.353081	0.190568	0.304236	0.046939	0.0993029	0.0357453	0.345269	0.158533	0.228747	0.084675	0.199232	0.00624078	0.204722	0.332356	0.112766	0.0220632	0.138785	0.00289061	0.0330251	0.0221584	0.113897	0.204902	0.0404514	0.0298876	0.19537	0.0565988	0.0112714	0.669389	0.0374824	0.00311762	0.0807106	0.539869	3.3763	0.376569	0.336107	0.0872629	0.20006	8.16472
110	-13368.6	-13309.5	-59.0267	0.264083	0.335439	0.231145	0.269714	0.200198	0.389621	0.356462	0.125766	0.393356	0.590086	0.174738	0.157235	0.331476	0.311044	0.12886	0.146499	0.0877967	0.154814	0.212013	0.316232	0.137183	0.340558	0.189334	0.129267	0.0228907	0.135322	0.0302331	0.30022	0.143415	0.275166	0.0454846	0.192632	0.0170177	0.102888	0.390179	0.0846006	0.0224965	0.0901104	0.00782918	0.0210986	0.0236548	0.0972214	0.183569	0.0501577	0.0315535	0.20626	0.0597534	0.0118997	0.658112	0.0324216	0.00283409	0.0770324	0.530259	3.38987	0.376569	0.336107	0.0872629	0.20006	7.94502
120	-13302.6	-13243.8	-58.8252	0.276833	0.358787	0.224648	0.283719	0.219966	0.512198	0.441434	0.137776	0.337934	0.4981	0.201994	0.149126	0.266588	0.305641	0.123895	0.0949014	0.150713	0.193613	0.242096	0.216726	0.123651	0.357294	0.214439	0.153824	0.0309049	0.0602151	0.0664008	0.250069	0.107915	0.14495	0.0486663	0.248293	0.0232541	0.0428976	0.366946	0.110605	0.0303659	0.0742403	0.0115656	0.0465911	0.00678173	0.156621	0.170413	0.105366	0.030999	0.220208	0.0587035	0.0116906	0.646548	0.0318519	0.0036046	0.0866418	0.554766	3.35499	0.376569	0.336107	0.0872629	0.20006	7.91213
130	-13271.6	-13214.5	-57.0136	0.282938	0.327545	0.253247	0.226152	0.195635	0.502756	0.300021	0.149417	0.322249	0.363188	0.181175	0.176585	0.248179	0.314547	0.128822	0.175163	0.225741	0.209366	0.28183	0.308378	0.112151	0.264604	0.19475	0.175613	0.0215566	0.0495759	0.0596051	0.196904	0.123502	0.157362	0.0546985	0.312903	0.0247097	0.0183148	0.449093	0.0789819	0.00869798	0.0753611	0.0102567	0.0603614	0.00774808	0.0743715	0.194043	0.109698	0.0292778	0.254373	0.0554439	0.0110415	0.610647	0.0392166	0.00401358	0.0913064	0.566005	3.33867	0.371791	0.344531	0.0861557	0.197522	7.72486
140	-13262.2	-13205.5	-56.6603	0.24692	0.285848	0.197565	0.292455	0.25706	0.362193	0.356037	0.147987	0.364562	0.474037	0.193893	0.228517	0.183211	0.295239	0.108602	0.141054	0.183206	0.163902	0.225978	0.246476	0.0937947	0.368876	0.219121	0.189203	0.0397226	0.0376875	0.213376	0.310365	0.112888	0.0933116	0.0666612	0.242962	0.0310381	0.01086	0.476176	0.0557113	0.0163511	0.0503683	0.00914717	0.0844597	0.00337112	0.0419947	0.134729	0.115552	0.0283784	0.208133	0.0537408	0.0107023	0.661034	0.0380119	0.0019713	0.0644747	0.494945	3.43861	0.371791	0.344531	0.0861557	0.197522	7.72555
150	-13241.9	-13176.5	-65.3431	0.272887	0.338904	0.221533	0.34858	0.239322	0.480702	0.458018	0.157241	0.473685	0.365029	0.151917	0.1988	0.319432	0.300554	0.140492	0.115925	0.241411	0.166059	0.264545	0.318194	0.151538	0.303898	0.147994	0.22203	0.138421	0.0962066	0.26403	0.313942	0.105657	0.0925025	0.066972	0.241228	0.0309934	0.0350443	0.511985	0.0752606	0.0153826	0.10649	0.00758773	0.0699808	0.017693	0.0628493	0.100571	0.0892682	0.02936	0.222204	0.0555996	0.0110725	0.642438	0.0393267	0.00335408	0.0836467	0.547332	3.36567	0.374004	0.34063	0.0866684	0.198697	8.56787
160	-13228.6	-13164.1	-64.494	0.273326	0.352658	0.25293	0.31213	0.368023	0.520148	0.430973	0.132734	0.502402	0.286788	0.215442	0.210261	0.259007	0.291359	0.189537	0.133157	0.187299	0.261805	0.232421	0.24925	0.134817	0.282112	0.184572	0.221209	0.176089	0.0411741	0.241102	0.346204	0.1043	0.0567148	0.0426155	0.167392	0.0115693	0.0253448	0.508585	0.0452059	0.0237436	0.0523294	0.0146429	0.0618682	0.0317407	0.0600131	0.181186	0.0796576	0.0282662	0.230419	0.0535282	0.0106599	0.639265	0.0378616	0.00338145	0.0839794	0.548167	3.36447	0.3638	0.348713	0.0873127	0.200174	8.48251
170	-13219.8	-13156.5	-63.299	0.272195	0.416707	0.181246	0.314148	0.228245	0.442499	0.393704	0.189202	0.450456	0.32031	0.259806	0.177917	0.290233	0.288852	0.176621	0.126137	0.261635	0.203123	0.245007	0.29487	0.0890069	0.218763	0.128126	0.168632	0.173619	0.0436459	0.260571	0.385556	0.0686087	0.0331443	0.0351037	0.289759	0.015121	0.106348	0.457283	0.0931253	0.0270896	0.058706	0.0170578	0.07238	0.0912008	0.0781001	0.140446	0.0520307	0.0278993	0.227428	0.0528334	0.0105216	0.630967	0.0503502	0.00331132	0.0831239	0.546016	3.36755	0.386991	0.336002	0.08413	0.192878	8.36414
180	-13227.6	-13156.7	-70.8973	0.285744	0.416707	0.133225	0.499845	0.317498	0.603363	0.466425	0.0988811	0.33443	0.305596	0.216463	0.186183	0.323284	0.363941	0.175274	0.156532	0.184991	0.220812	0.261622	0.323246	0.0988549	0.391544	0.186735	0.186936	0.143527	0.0601959	0.227641	0.331097	0.038956	0.054206	0.0646417	0.276792	0.00973401	0.122862	0.581734	0.162267	0.0181974	0.064541	0.0218701	0.0429632	0.126395	0.0371404	0.180779	0.0925023	0.0272659	0.222265	0.0516339	0.0102827	0.650773	0.0377796	0.00421027	0.093461	0.571065	3.33126	0.386991	0.336002	0.08413	0.192878	9.11043
190	-13209.3	-13151.9	-57.4535	0.285744	0.290118	0.207852	0.37131	0.261016	0.532681	0.319512	0.165378	0.296941	0.325596	0.178455	0.146155	0.261045	0.269812	0.108762	0.103141	0.197983	0.237175	0.208149	0.286223	0.0775152	0.335808	0.247146	0.125924	0.0722475	0.0433752	0.182388	0.292483	0.0249785	0.104875	0.0653538	0.18988	0.00666798	0.143086	0.337205	0.128414	0.0530658	0.067977	0.0324444	0.0337857	0.0964372	0.051184	0.192347	0.094151	0.0274541	0.235608	0.0519904	0.0103537	0.636554	0.0380403	0.00421027	0.093461	0.571065	3.33126	0.387792	0.334627	0.0843042	0.193277	7.76604
