Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13847.7	-13779.9	-67.7995	0.284223	0.303447	0.216318	0.168176	0.188881	0.296621	0.147404	0.936967	0.320193	0.173264	0.206044	0.21709	0.540386	0.478457	0.253595	0.272454	0.269973	0.368326	0.30187	0.179235	0.137509	0.290535	0.10886	0.1264	0.0262592	0.0637299	0.0181818	0.155424	0.340233	0.000104355	0.0513862	0.032374	0.119703	0.0479487	0.0209438	0.304394	0.230873	0.0037546	0.476671	0.0234689	0.0807804	0.0356502	0.0169101	0.00433921	0.0749154	0.133258	0.0376853	0.0154648	0.722673	0.0160038	0.00410298	0.0922924	0.568331	3.33527	0.346443	0.321496	0.122264	0.209797	8.55513
110	-13745	-13671.5	-73.547	0.266707	0.279712	0.263579	0.22067	0.239165	0.422974	0.126176	0.983441	0.395434	0.22236	0.206301	0.272769	0.494898	0.390289	0.264109	0.311999	0.273033	0.352839	0.237566	0.214907	0.134497	0.282478	0.134095	0.154842	0.0584233	0.0351988	0.0146063	0.114905	0.316134	0.000112407	0.0987133	0.103008	0.0984187	0.0440125	0.0224892	0.391126	0.334634	0.00276598	0.405196	0.0356645	0.110712	0.0482847	0.0146383	0.00280115	0.0576461	0.102539	0.0289981	0.0118999	0.786602	0.0123146	0.00298352	0.0789936	0.53542	3.3826	0.364881	0.329865	0.112394	0.19286	9.12998
120	-13579.9	-13505.4	-74.4456	0.275908	0.301503	0.294359	0.18159	0.302242	0.326109	0.147032	0.806296	0.565013	0.218887	0.138361	0.272769	0.501843	0.36026	0.264109	0.294784	0.280673	0.422434	0.325501	0.198154	0.15016	0.264169	0.155336	0.105674	0.132007	0.0289219	0.0328459	0.119367	0.442651	4.03812e-05	0.0815005	0.0392068	0.142798	0.0605378	0.018988	0.393135	0.429438	0.000633283	0.136409	0.0311682	0.106017	0.0621157	0.0617761	0.0229714	0.0548557	0.12861	0.0449654	0.0113239	0.748526	0.0117185	0.00354491	0.0859383	0.553036	3.35748	0.358975	0.324526	0.110575	0.205923	9.21978
130	-13549.8	-13485.9	-63.9601	0.288466	0.124156	0.315096	0.172309	0.274856	0.281344	0.16043	0.342974	0.546774	0.245591	0.200394	0.216943	0.423869	0.424055	0.25535	0.279768	0.30318	0.478664	0.305319	0.211311	0.115284	0.230278	0.138178	0.146692	0.0749453	0.0132428	0.0282875	0.14399	0.310109	6.76973e-05	0.0896995	0.0211709	0.0912235	0.0272697	0.0131406	0.316205	0.480118	0.00074989	0.0383352	0.0952235	0.115743	0.0425566	0.0518345	0.0244423	0.0526171	0.123362	0.0431304	0.0108618	0.758789	0.0112403	0.00440643	0.0955579	0.575914	3.32412	0.367466	0.322646	0.11319	0.196698	8.17117
140	-13458.1	-13395.5	-62.5543	0.288466	0.10626	0.330127	0.222304	0.20967	0.305437	0.163728	0.350207	0.546774	0.18877	0.155139	0.261967	0.506069	0.368972	0.255289	0.235934	0.256133	0.384234	0.241303	0.184041	0.114678	0.234275	0.153808	0.109978	0.0786507	0.00956501	0.00652925	0.113211	0.509557	5.6703e-05	0.0781627	0.0271735	0.0816271	0.0654308	0.00614252	0.244935	0.510943	0.000774346	0.0542208	0.0270268	0.13992	0.0939816	0.0771553	0.0204296	0.0567639	0.133084	0.0488705	0.0117178	0.737438	0.0121262	0.00440643	0.0955579	0.575914	3.32412	0.367466	0.322646	0.11319	0.196698	8.03059
150	-13357.9	-13295.1	-62.8276	0.301156	0.112715	0.425607	0.220444	0.336726	0.312045	0.148649	0.451079	0.396805	0.194928	0.186285	0.261967	0.390641	0.404955	0.22694	0.22153	0.313232	0.42303	0.240137	0.141317	0.15782	0.263586	0.0873271	0.124501	0.0724726	0.0649665	0.00828628	0.165109	0.503306	8.86354e-05	0.0688695	0.0380447	0.0934144	0.0280542	0.00127823	0.148934	0.24464	0.00137055	0.14863	0.0425584	0.163775	0.10353	0.0956891	0.0225763	0.0448063	0.134771	0.0494901	0.0118663	0.746786	0.0122799	0.00538959	0.105395	0.59774	3.29148	0.367466	0.322646	0.11319	0.196698	8.05786
160	-13338.8	-13282.9	-55.8876	0.275309	0.129325	0.323972	0.141513	0.262454	0.280448	0.168805	0.364874	0.34401	0.197046	0.104207	0.261967	0.525165	0.361362	0.206633	0.228315	0.305388	0.386042	0.306331	0.166126	0.163863	0.189225	0.114199	0.0932511	0.0880327	0.112684	0.00527691	0.161763	0.377507	0.000375038	0.0935185	0.0711677	0.118438	0.0680585	0.00056422	0.0858069	0.150676	0.00160018	0.0585295	0.0359521	0.144643	0.0516987	0.0829102	0.0302651	0.0467468	0.140608	0.0516335	0.0123803	0.73582	0.0128117	0.00350654	0.0854828	0.55191	3.3591	0.367466	0.322646	0.11319	0.196698	7.36399
170	-13261.5	-13202.7	-58.8421	0.259478	0.069073	0.297726	0.174558	0.24239	0.313427	0.203204	0.468064	0.254918	0.202899	0.149986	0.343904	0.520445	0.268463	0.186337	0.222062	0.26213	0.301443	0.216775	0.170311	0.158993	0.260905	0.147278	0.133114	0.0695209	0.312345	0.00898026	0.156244	0.562655	0.000384625	0.0510188	0.0654285	0.0582581	0.0708058	0.00135732	0.153319	0.138329	0.0181795	0.0809744	0.0563967	0.104892	0.0314905	0.111733	0.0387971	0.0418848	0.163251	0.0462632	0.0110926	0.72603	0.0114792	0.00258324	0.0736153	0.521052	3.40275	0.368472	0.320792	0.1135	0.197237	7.65951
180	-13244.6	-13189.3	-55.3178	0.275935	0.115503	0.254801	0.13562	0.286608	0.377345	0.172802	0.418232	0.302685	0.150101	0.123218	0.225047	0.516188	0.244983	0.239167	0.200863	0.236402	0.329433	0.190704	0.134919	0.153404	0.206807	0.100357	0.144542	0.0611032	0.413828	0.0560887	0.162303	0.43212	0.000396441	0.057622	0.0591996	0.103208	0.0539388	0.00209397	0.193018	0.0636142	0.0248928	0.0228057	0.0190018	0.166554	0.0920273	0.0395455	0.0239163	0.0412615	0.160821	0.0455748	0.0109276	0.730107	0.0113084	0.00354667	0.0859592	0.553087	3.35741	0.368472	0.320792	0.1135	0.197237	7.30701
190	-13221.2	-13162.5	-58.6162	0.275935	0.118216	0.305208	0.144624	0.311976	0.301612	0.1383	0.418232	0.278028	0.219976	0.139715	0.232997	0.430556	0.23624	0.21833	0.207139	0.315159	0.380891	0.188941	0.1281	0.14401	0.272021	0.101139	0.0857036	0.0819682	0.394269	0.0794328	0.147898	0.481474	0.000226777	0.120333	0.035792	0.153495	0.0617743	0.00897024	0.259805	0.0900378	0.0115455	0.0376848	0.0235047	0.165927	0.0588236	0.0442659	0.0625051	0.0427304	0.166546	0.0471972	0.0113166	0.720499	0.011711	0.00354667	0.0859592	0.553087	3.35741	0.368472	0.320792	0.1135	0.197237	7.63685
