Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-18134.8	-18121.4	-13.3411	0.0461371	0.0190225	0.0260518	0.120966	0.0176122	0.0166599	0.147301	0.0346659	0.00213097	0.0897105	0.0499327	0.0859633	0.048449	0.0792811	0.0566196	0.112972	0.171075	0.100877	0.355809	0.0723923	0.14617	0.0284224	0.0432749	0.0508815	0.273615	0.0247026	0.160263	0.00307174	0.110652	0.0832103	0.0695458	0.00247508	0.0173173	0.114997	0.122598	0.0613871	0.00365142	0.0660438	0.00925728	0.251876	0.00532057	0.286369	0.000135367	0.0516804	0.0159156	0.436669	0.322876	0.0248851	0.161792	0.0378613	4.97148e-14	3.32811e-07	0.00327478	3.99672	0.137229	0.484845	0.180286	0.197639	3.59441
10	-15121.4	-15100.9	-20.5491	0.226039	0.0707678	0.0624223	0.123006	0.0576735	0.0883991	0.403912	0.0437001	0.00859487	0.105658	0.176902	0.282244	0.0844049	0.238646	0.0377821	0.083149	0.154896	0.193816	0.269053	0.356259	0.112202	0.0998622	0.110024	0.112126	0.0666356	0.0262546	0.0208681	0.00349843	0.0576021	0.0464309	0.148499	0.0029303	0.00902171	0.0279015	0.0383517	0.0493479	0.0106662	0.0517791	0.019052	0.104011	0.012918	0.144114	0.000283528	0.0196427	0.00810817	0.22246	0.164488	0.0908048	0.494851	0.0192883	0.00117646	0.0500177	0.448162	3.50064	0.446713	0.311816	0.0585881	0.182883	4.13531
20	-14715.9	-14681.2	-34.635	0.245225	0.0719126	0.143439	0.103235	0.10742	0.216229	0.391783	0.0584264	0.0205691	0.172305	0.152596	0.307564	0.345356	0.213673	0.0594451	0.107617	0.311974	0.270026	0.34103	0.368926	0.15193	0.138497	0.260947	0.160555	0.187832	0.0185374	0.0418249	0.013578	0.0225246	0.0785461	0.105846	0.00407807	0.00876917	0.0785885	0.0287593	0.0584094	0.0482494	0.0228763	0.02712	0.0636311	0.0140022	0.197822	0.000159314	0.0281055	0.00633601	0.213196	0.128537	0.0709581	0.5659	0.0150726	0.00189663	0.0632638	0.491307	3.44353	0.439216	0.306583	0.0743869	0.179814	5.52472
30	-14470.7	-14408.1	-62.6054	0.288675	0.317016	0.233053	0.148274	0.179314	0.422976	0.680921	0.121759	0.0393486	0.214663	0.36998	0.41746	0.450672	0.306028	0.0665394	0.201948	0.349555	0.25659	0.433389	0.427504	0.146936	0.205279	0.523885	0.177268	0.223904	0.0118815	0.0634845	0.0739954	0.0582185	0.10382	0.201346	0.0252714	0.00752062	0.0645155	0.0236262	0.216186	0.0346658	0.0314118	0.0287752	0.0807815	0.0152335	0.2048	0.000209507	0.118296	0.00616458	0.243835	0.115709	0.0690382	0.550589	0.0146648	0.00442171	0.0957191	0.576284	3.32357	0.405414	0.31377	0.0761306	0.204685	8.2783
40	-14153.2	-14075.5	-77.6744	0.260733	0.335612	0.212761	0.290881	0.349795	0.566187	0.89696	0.170223	0.224462	0.309736	0.417537	0.538531	0.552315	0.43006	0.0866954	0.162717	0.453981	0.370641	0.443277	0.601587	0.173531	0.199251	0.456849	0.185607	0.0594835	0.00559705	0.0716942	0.0473163	0.0823319	0.00984172	0.266274	0.0773745	0.00244143	0.0551411	0.0227807	0.268744	0.0729928	0.0360089	0.0192187	0.0562522	0.0038425	0.0677071	0.000448789	0.158453	0.0262273	0.184109	0.087367	0.0521278	0.639096	0.0110727	0.00265018	0.0745434	0.523581	3.39923	0.385692	0.347153	0.072427	0.194728	9.81314
50	-14011.7	-13928.8	-82.8906	0.275293	0.518223	0.216407	0.25007	0.308736	0.624074	0.89696	0.203923	0.451963	0.249483	0.549624	0.547055	0.640719	0.392655	0.0788758	0.225645	0.482136	0.380421	0.490892	0.57728	0.149068	0.326171	0.5035	0.185607	0.0347628	0.00271417	0.0551025	0.00795406	0.106487	0.0153698	0.181823	0.0891658	0.00352572	0.0169087	0.0550682	0.162137	0.0639763	0.0211818	0.0171137	0.0235663	0.01024	0.0515768	0.00117724	0.150866	0.0259858	0.226053	0.0865625	0.0172172	0.63321	0.0109708	0.00350558	0.0854713	0.551882	3.35914	0.37725	0.339555	0.0927284	0.190466	10.3202
60	-13854.1	-13777.9	-76.2469	0.284352	0.384738	0.175329	0.279331	0.317905	0.555843	1.015	0.149654	0.619467	0.336245	0.263665	0.534073	0.472506	0.362388	0.106392	0.169436	0.350507	0.42831	0.493676	0.399903	0.138701	0.249675	0.277451	0.151628	0.15277	0.00375827	0.0394526	0.0345918	0.0793108	0.0107138	0.250824	0.0612751	0.00543975	0.00477471	0.240158	0.189991	0.11395	0.050618	0.00734023	0.0558952	0.00991775	0.0552573	0.00225218	0.0466676	0.0295587	0.137105	0.0810002	0.0195845	0.720273	0.0124792	0.00411203	0.0923916	0.568564	3.33493	0.37725	0.339555	0.0927284	0.190466	9.64678
70	-13785.6	-13712.4	-73.2055	0.284352	0.33123	0.182426	0.260471	0.25204	0.520495	1.19482	0.137235	0.393543	0.358046	0.206555	0.435831	0.47136	0.318839	0.0762766	0.182983	0.360033	0.469927	0.464437	0.310548	0.112472	0.311713	0.258534	0.174993	0.260017	0.00327985	0.0158931	0.177937	0.102966	0.00325612	0.228595	0.0113963	0.00367457	0.0130187	0.31563	0.0846237	0.0374425	0.0397021	0.0123589	0.0249074	0.00742541	0.115272	0.00220707	0.0982245	0.0246615	0.140122	0.0851999	0.0251122	0.712151	0.0127538	0.00411203	0.0923916	0.568564	3.33493	0.381957	0.331315	0.0938853	0.192842	9.34264
80	-13772.1	-13706.4	-65.6428	0.267324	0.297613	0.212094	0.261851	0.247703	0.574136	1.07334	0.139875	0.333767	0.308621	0.16968	0.475564	0.45545	0.245194	0.0580839	0.236047	0.342202	0.386244	0.446139	0.229729	0.139047	0.293834	0.174426	0.151337	0.209837	0.0147072	0.0110935	0.166375	0.0649475	0.00903942	0.148642	0.0170503	0.0099206	0.0162725	0.350829	0.0791214	0.0248798	0.0301132	0.0146819	0.036247	0.0321017	0.0695854	0.00144508	0.0445294	0.0246615	0.140122	0.0851999	0.0251122	0.712151	0.0127538	0.00301931	0.0794557	0.536624	3.3809	0.381957	0.331315	0.0938853	0.192842	8.60339
90	-13764	-13690.3	-73.7136	0.266454	0.423255	0.182686	0.271744	0.347837	0.636031	1.02775	0.126594	0.410157	0.278241	0.212876	0.491611	0.350253	0.274896	0.0296656	0.27717	0.300043	0.331913	0.577201	0.29213	0.113913	0.395004	0.250784	0.195267	0.186324	0.0421261	0.0242767	0.193845	0.0962377	0.00595893	0.220124	0.0653402	0.00883776	0.0131114	0.351051	0.0809105	0.0402418	0.0461531	0.0136996	0.0339357	0.04428	0.105982	0.00566192	0.0362213	0.0243049	0.152557	0.0839678	0.024749	0.701852	0.0125693	0.00296889	0.0788039	0.534925	3.3833	0.381957	0.331315	0.0938853	0.192842	9.41134
