Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-28597.7	-28567.4	-30.3796	7.87755	0.0465959	0.0361175	0.0694331	0.0150429	0.161579	0.00857449	0.153374	0.151092	0.00726399	0.0377636	0.0514436	0.0179628	0.0399134	0.057954	0.0231797	0.0105515	0.124581	0.555461	0.141602	0.0103005	0.302677	0.224967	0.138209	0.185528	0.18833	0.186422	0.398307	0.0646308	0.213549	0.039679	0.0344318	0.0858714	0.0378138	0.0804448	0.0302848	0.109424	0.127216	0.0317378	0.0177992	0.195839	0.154582	0.233598	0.00397782	0.354799	0.0367646	0.00782736	0.414325	0.0106174	0.175666	0.590285	0.85114	1.07692	1.48165	0.647247	0.0521183	0.188775	0.111859	4.8051
10	-15602.7	-15582	-20.7598	1.09749	0.0899456	0.0648028	0.086502	0.0564494	0.252259	0.050205	0.109805	0.178941	0.0230198	0.0581839	0.240682	0.153196	0.118812	0.0561527	0.0285176	0.0642052	0.0865207	0.188503	0.226874	0.0176915	0.280496	0.0745506	0.234391	0.0390293	0.0770754	0.0604675	0.186228	0.0374242	0.0501861	0.0185638	0.0766753	0.02576	0.022599	0.0744992	0.0270394	0.0458372	0.0439191	0.0485417	0.0370324	0.0168606	0.0512348	0.228675	0.00256824	0.190047	0.141421	0.0926789	0.0680532	0.456734	0.0510667	0.155986	0.504215	1.01445	2.32535	0.329838	0.244309	0.202162	0.223691	3.91092
20	-14390.4	-14359.8	-30.66	0.305043	0.0847212	0.237749	0.117993	0.0892347	0.337293	0.111537	0.102279	0.167339	0.111772	0.159221	0.331573	0.157061	0.148654	0.101868	0.0825918	0.183733	0.148137	0.130932	0.349386	0.0925013	0.373447	0.116744	0.202007	0.018647	0.0486792	0.149797	0.0724971	0.0255233	0.0240594	0.06596	0.111631	0.00654967	0.0154654	0.165313	0.0247343	0.00287998	0.0177474	0.0879291	0.0273306	0.00782792	0.0120067	0.081764	0.00475793	0.123609	0.206497	0.0502155	0.0368727	0.555136	0.027669	0.0057133	0.108424	0.604175	3.28169	0.276898	0.335799	0.166127	0.221176	4.90887
30	-14264.1	-14220.5	-43.602	0.297145	0.172641	0.284348	0.114344	0.105987	0.4982	0.112613	0.190263	0.205382	0.131911	0.165377	0.404562	0.206607	0.144284	0.120093	0.124493	0.190874	0.181726	0.17709	0.489952	0.203632	0.471552	0.192781	0.322981	0.0235553	0.01638	0.165013	0.0697761	0.0439625	0.0277258	0.108184	0.145281	0.00606919	0.0144557	0.121726	0.0339465	0.00340472	0.00921019	0.090592	0.0340153	0.00295899	0.024123	0.0389837	0.0120903	0.102517	0.171261	0.0495924	0.0226703	0.631684	0.0222762	0.00506657	0.102276	0.590977	3.30168	0.322763	0.3145	0.15559	0.207147	6.20315
40	-14082.5	-14026.1	-56.4089	0.31232	0.158636	0.432648	0.151486	0.155391	0.393411	0.116171	0.228692	0.229237	0.186019	0.22618	0.524254	0.392593	0.259591	0.101349	0.19271	0.261516	0.213557	0.235416	0.477404	0.187224	0.614116	0.198379	0.357803	0.0150813	0.0182789	0.133554	0.0298203	0.108553	0.0427756	0.130453	0.156644	0.00910288	0.0072666	0.156862	0.0312442	0.00680413	0.049242	0.0547613	0.129611	0.00269128	0.0454523	0.0320463	0.0296577	0.0887684	0.186048	0.0556607	0.01963	0.630604	0.0192889	0.00634774	0.114107	0.615923	3.26362	0.334361	0.346323	0.0912094	0.228107	7.48369
50	-13862.1	-13801	-61.1051	0.305405	0.187769	0.49019	0.107871	0.174593	0.303935	0.161605	0.207411	0.184051	0.110484	0.245925	0.357283	0.207047	0.193454	0.137737	0.172847	0.252325	0.242668	0.241514	0.673744	0.230048	0.692811	0.259907	0.423867	0.0415136	0.0325078	0.112358	0.0496285	0.0685803	0.134107	0.11293	0.0731073	0.0183393	0.00948572	0.146922	0.0716608	0.00344531	0.154142	0.0588584	0.494723	0.0019468	0.0335548	0.0503338	0.0261459	0.084831	0.184663	0.0531918	0.0212152	0.637666	0.0184333	0.00574402	0.108706	0.60477	3.28078	0.334361	0.346323	0.0912094	0.228107	7.95338
60	-13679.4	-13608.8	-70.5806	0.256744	0.164691	0.460648	0.212001	0.198955	0.239619	0.144137	0.198065	0.190477	0.0922349	0.336229	0.176698	0.25852	0.2571	0.149973	0.199701	0.342932	0.213963	0.283493	0.946643	0.264483	0.692811	0.18619	0.465255	0.0901039	0.0259125	0.0614988	0.158242	0.0669626	0.667854	0.152707	0.0245742	0.0383459	0.0159178	0.0514506	0.0390328	0.0081813	0.129697	0.0335758	0.499647	0.0403378	0.0136385	0.073796	0.0351204	0.0602871	0.161513	0.0434224	0.015077	0.7066	0.0131	0.00244108	0.0716017	0.515493	3.41046	0.328821	0.340585	0.106266	0.224327	8.90141
70	-13646.6	-13579.9	-66.727	0.261268	0.208087	0.451246	0.174214	0.120946	0.289206	0.144804	0.300214	0.165719	0.153958	0.323407	0.176544	0.199268	0.259403	0.115698	0.202683	0.317238	0.150374	0.232474	1.00193	0.247715	0.635174	0.201081	0.52056	0.0750824	0.0672242	0.178916	0.0770807	0.0236881	0.512573	0.159431	0.0103989	0.0306989	0.0246125	0.0577555	0.0489483	0.0146968	0.0415875	0.0324601	0.36318	0.0719111	0.0249033	0.0544781	0.0544419	0.0567339	0.162124	0.0435866	0.0151341	0.709272	0.0131496	0.002679	0.0749393	0.524653	3.39773	0.368947	0.320223	0.0999132	0.210916	8.51601
80	-13597.1	-13525.8	-71.3141	0.290568	0.273324	0.514055	0.205935	0.249236	0.214729	0.184559	0.356495	0.177893	0.183863	0.349012	0.199445	0.222648	0.317085	0.113137	0.21386	0.334091	0.293886	0.311817	0.967636	0.290942	0.466619	0.259671	0.500576	0.0545902	0.040557	0.272453	0.0328262	0.0132575	0.465631	0.203677	0.0144365	0.0175716	0.00699964	0.0810138	0.0804092	0.0668965	0.12415	0.039136	0.128731	0.0360258	0.0281408	0.0491829	0.0182293	0.0495381	0.141561	0.0410881	0.0132145	0.725701	0.028897	0.00456147	0.0971808	0.579618	3.31864	0.368047	0.32068	0.100056	0.211217	8.97443
90	-13562.2	-13502.5	-59.7104	0.274397	0.120931	0.565047	0.115476	0.24331	0.217843	0.211196	0.228559	0.184759	0.137044	0.272156	0.223769	0.211419	0.219621	0.0578835	0.183788	0.357168	0.220454	0.317345	0.752998	0.276437	0.442585	0.243559	0.325334	0.03754	0.0639346	0.160633	0.0814706	0.00787769	0.463318	0.174871	0.0487311	0.0218734	0.00945067	0.0532537	0.0623728	0.0805509	0.0756448	0.0668641	0.117887	0.0183722	0.056579	0.0678167	0.0164993	0.0497465	0.142157	0.0412245	0.0132701	0.728753	0.0248489	0.00344872	0.0847914	0.550194	3.36157	0.367686	0.320366	0.0999577	0.21199	7.81422
