Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13477.4	-13426.4	-50.9761	0.299457	0.257039	0.177617	0.121032	0.15608	0.284181	0.23482	0.181859	0.125699	0.109975	0.198049	0.741448	0.168414	0.187833	0.342971	0.0648425	0.140121	0.298634	0.104814	0.157614	0.316918	0.359882	0.306028	0.374062	0.0423747	0.0849386	0.0107106	0.0279594	0.0177979	0.00308395	0.539383	0.0663303	0.0874323	0.0253844	0.0148095	0.0652986	0.0393263	0.150793	0.0640057	0.0527485	0.0801296	0.0562899	0.116926	0.0511997	0.026781	0.232389	0.0936354	0.0180605	0.601951	0.0271828	0.00525139	0.104073	0.59489	3.29579	0.349973	0.355687	0.0906301	0.203709	7.00686
110	-13457.5	-13400.8	-56.6726	0.277058	0.297957	0.227667	0.124504	0.137717	0.306509	0.287479	0.170807	0.140201	0.0898457	0.18314	0.841125	0.159678	0.285402	0.361437	0.136765	0.149589	0.309814	0.10683	0.146947	0.194918	0.397332	0.312632	0.374824	0.0287148	0.0624242	0.0279331	0.0372634	0.0382207	0.0121791	0.571145	0.057549	0.0325203	0.0328031	0.0126066	0.11054	0.0223933	0.167323	0.0331134	0.136817	0.0623288	0.0547034	0.257423	0.0758351	0.0258562	0.236162	0.0882079	0.0181325	0.60435	0.0272911	0.00361924	0.0868134	0.555186	3.35438	0.349973	0.355687	0.0906301	0.203709	7.57695
120	-13429.3	-13372.9	-56.4081	0.293086	0.288311	0.261269	0.134412	0.135542	0.255333	0.243009	0.204829	0.165537	0.103471	0.174769	0.731197	0.164646	0.280482	0.388955	0.152478	0.137473	0.37917	0.0969194	0.130006	0.215202	0.339427	0.315341	0.383798	0.0136545	0.0947642	0.101712	0.0368642	0.0425997	0.0203756	0.458145	0.0716959	0.0341452	0.0268044	0.0071091	0.0543866	0.0285569	0.203573	0.0545558	0.063382	0.0407221	0.0604335	0.399555	0.0555709	0.0243243	0.236533	0.0883466	0.018161	0.605301	0.027334	0.00475128	0.0991287	0.584008	3.31211	0.349973	0.355687	0.0906301	0.203709	7.55018
130	-13408.3	-13347.3	-61.0057	0.293086	0.234524	0.250423	0.0964663	0.168929	0.325437	0.197738	0.204829	0.157528	0.119645	0.148115	0.880343	0.165453	0.265235	0.46424	0.147608	0.14411	0.378098	0.156163	0.241201	0.264838	0.421289	0.26097	0.36595	0.0217644	0.128033	0.0626543	0.0578155	0.199285	0.0196348	0.427865	0.0587873	0.0751625	0.0246389	0.00603474	0.0887742	0.0463314	0.180127	0.0667098	0.0431702	0.0286961	0.0370521	0.296987	0.081285	0.0253682	0.199915	0.0807723	0.0174084	0.631276	0.0452594	0.00475128	0.0991287	0.584008	3.31211	0.344465	0.358701	0.0913981	0.205436	8.00994
140	-13403.9	-13343.3	-60.6157	0.297049	0.269291	0.36808	0.167698	0.243581	0.282351	0.232668	0.218975	0.157528	0.0867653	0.229048	0.847295	0.130384	0.320047	0.50089	0.103793	0.0830024	0.283331	0.168006	0.109856	0.32988	0.356903	0.2439	0.421739	0.00685588	0.101452	0.110609	0.054508	0.165555	0.090832	0.267087	0.0455579	0.0652486	0.0325698	0.0141426	0.057326	0.0465111	0.184924	0.0924605	0.0243238	0.0601627	0.0365731	0.276638	0.0825123	0.0253198	0.199534	0.0806181	0.0210075	0.630071	0.0434494	0.00505901	0.102202	0.590814	3.30193	0.347788	0.352514	0.0922799	0.207418	7.97086
150	-13365.3	-13309.9	-55.4175	0.299308	0.309128	0.256231	0.136816	0.128699	0.341928	0.225353	0.262049	0.160811	0.101514	0.147901	0.852986	0.146929	0.293667	0.331015	0.123544	0.140264	0.236633	0.112061	0.165289	0.238856	0.407509	0.239495	0.406087	0.0234715	0.095342	0.120235	0.0430158	0.168812	0.0521602	0.214224	0.0517347	0.0668879	0.0377575	0.00906413	0.104984	0.00869582	0.153313	0.076003	0.0152562	0.0129324	0.0765532	0.244571	0.111224	0.0237349	0.217992	0.0799634	0.0154261	0.624954	0.0379289	0.00523934	0.103957	0.594639	3.29617	0.35198	0.356762	0.085111	0.206147	7.451
160	-13340.6	-13290.1	-50.4701	0.297187	0.277735	0.218794	0.0975548	0.157612	0.251966	0.221223	0.218743	0.142287	0.0606903	0.17299	0.772426	0.121994	0.265708	0.301959	0.101863	0.112512	0.199194	0.0862697	0.146309	0.227792	0.321957	0.204745	0.421138	0.105844	0.0907335	0.0884686	0.0423791	0.175147	0.0908969	0.277708	0.042176	0.0612913	0.0976082	0.00568474	0.051102	0.0183166	0.178711	0.0847824	0.0373243	0.0173908	0.0812447	0.262389	0.0436414	0.0241123	0.221458	0.0812347	0.0156714	0.618991	0.038532	0.00506992	0.102309	0.591049	3.30157	0.357319	0.362174	0.0864021	0.194104	6.9563
170	-13297.2	-13241.9	-55.2466	0.297187	0.241911	0.24797	0.139292	0.198025	0.233169	0.240518	0.218537	0.185354	0.116238	0.219589	0.700543	0.129643	0.257138	0.360902	0.108578	0.13804	0.250418	0.130342	0.12892	0.275422	0.365929	0.268527	0.414587	0.185216	0.0708941	0.0398301	0.0374581	0.18997	0.0627118	0.206107	0.0495028	0.025253	0.0913344	0.0488212	0.0561176	0.0214858	0.20951	0.126926	0.0369317	0.0141358	0.0971805	0.24905	0.0459245	0.0233526	0.229874	0.0786756	0.0151777	0.614881	0.0380382	0.00506992	0.102309	0.591049	3.30157	0.369586	0.340277	0.0893684	0.200768	7.43395
180	-13272.9	-13209.3	-63.5923	0.299643	0.274998	0.282109	0.138946	0.229499	0.347113	0.240518	0.193167	0.249964	0.102189	0.313424	0.610852	0.171376	0.319526	0.441211	0.0813969	0.181206	0.189055	0.0913499	0.173057	0.288772	0.487003	0.33839	0.557347	0.189606	0.0651435	0.0873044	0.0809287	0.0918723	0.0812347	0.289646	0.0710359	0.0441119	0.10395	0.028243	0.0492329	0.0165677	0.148464	0.0963037	0.0152916	0.035635	0.0978746	0.331051	0.0425091	0.0235806	0.232118	0.0701931	0.0148147	0.620884	0.0384095	0.0052664	0.104217	0.595203	3.29531	0.359396	0.348426	0.0915086	0.20067	8.26847
190	-13243.6	-13182.5	-61.1196	0.295228	0.278031	0.306463	0.139986	0.162157	0.361861	0.267944	0.263715	0.18623	0.103388	0.307495	0.597424	0.135961	0.302265	0.363257	0.0691782	0.229913	0.2951	0.11696	0.132556	0.210278	0.366221	0.307618	0.494857	0.120021	0.14602	0.110973	0.0632752	0.050464	0.0919671	0.233345	0.0373223	0.0849605	0.087325	0.0122305	0.0801399	0.0545411	0.229196	0.0732115	0.0536458	0.0439479	0.0882435	0.303671	0.0579288	0.0319748	0.209771	0.0553407	0.0106835	0.657518	0.0347117	0.00491621	0.100788	0.587701	3.30659	0.359396	0.348426	0.0915086	0.20067	8.02129
200	-13227.6	-13169.1	-58.4464	0.31335	0.284695	0.420591	0.111688	0.177368	0.356718	0.26026	0.231158	0.143165	0.0968645	0.243208	0.327383	0.11781	0.297938	0.373428	0.112313	0.213394	0.215419	0.120009	0.227742	0.213156	0.326244	0.266662	0.43532	0.136519	0.105746	0.0855959	0.105478	0.0332742	0.0819063	0.217691	0.0744384	0.341884	0.113579	0.0115501	0.0310864	0.0675605	0.146403	0.0801048	0.0216551	0.0630574	0.0789191	0.294306	0.0903256	0.0318322	0.199202	0.0550937	0.0115815	0.654584	0.0477061	0.00644058	0.114913	0.617556	3.26109	0.360317	0.346756	0.0917431	0.201184	7.75361
210	-13203.5	-13150	-53.4873	0.309356	0.264931	0.216968	0.115202	0.18898	0.327145	0.236517	0.20619	0.131408	0.109336	0.22288	0.271037	0.0965775	0.285513	0.329928	0.115479	0.225585	0.199372	0.149348	0.171129	0.244409	0.342496	0.203837	0.506379	0.197883	0.116472	0.152359	0.0464536	0.0446489	0.0669216	0.0983437	0.0418009	0.356673	0.0941731	0.0159821	0.0369871	0.0124082	0.153933	0.0700198	0.0425186	0.0270223	0.0835832	0.413413	0.0255367	0.0339777	0.221167	0.0611685	0.0136128	0.634516	0.0355584	0.00608489	0.11179	0.611185	3.27094	0.360207	0.339656	0.091715	0.208422	7.25778
220	-13184.3	-13134.2	-50.1298	0.311819	0.207181	0.284421	0.114034	0.115492	0.297382	0.218276	0.218973	0.165459	0.143303	0.198165	0.2787	0.113373	0.223468	0.33094	0.104841	0.174624	0.228554	0.171077	0.136217	0.263298	0.304221	0.293005	0.39017	0.159372	0.0908937	0.107591	0.0569622	0.0310958	0.131884	0.104265	0.0495401	0.236675	0.0997169	0.0187955	0.0577086	0.0324607	0.129071	0.0673965	0.0322289	0.0400461	0.109454	0.339076	0.0525742	0.0334645	0.222957	0.0616636	0.019951	0.639652	0.0223124	0.00630296	0.113716	0.615128	3.26485	0.360207	0.339656	0.091715	0.208422	6.92198
