Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
0	-18.195	0	-18.195	13.0541	0.000884423	0.0176659	0.0417664	0.00723723	0.351944	0.00920246	0.0656854	0.0158369	0.188219	0.250257	0.0756968	0.0148626	0.0363981	0.0456093	0.141979	0.000183467	0.0525866	0.0649054	0.0778948	0.0175281	0.0558274	0.0115622	0.21088	0.000792983	0.0272679	0.140288	0.0702449	0.111091	0.0663291	0.0312606	0.0712639	0.149545	0.134443	0.0463238	0.00500546	0.0796451	0.137692	0.0822481	0.337784	0.00270147	0.0903854	0.0181617	0.173747	0.061936	0.305675	0.0567741	0.438922	0.0425596	0.0941327	0.673358	0.889662	1.06678	1.3702	0.4986	0.307687	0.103529	0.0901839	3.53083
10	-22.5329	0	-22.5329	6.97259	0.00212284	0.0313464	0.0360853	0.0173094	0.234295	0.120873	0.109009	0.0165489	0.199258	0.187359	0.233771	0.117045	0.0442593	0.0485933	0.247083	0.000429969	0.0940224	0.0862235	0.148313	0.0215647	0.0440969	0.0137498	0.151535	0.000344369	0.0400635	0.072774	0.0618318	0.145179	0.0123236	0.0550664	0.119667	0.0788711	0.228344	0.0235057	0.00314147	0.0262617	0.25447	0.0787759	0.335032	0.00307047	0.0242423	0.0230291	0.204149	0.00185974	0.198436	0.577309	0.0284065	0.121823	0.0721652	0.567849	0.839804	1.07902	1.51333	0.423994	0.118667	0.107075	0.350264	3.99504
20	-22.2869	0	-22.2869	2.10787	0.00175006	0.0195238	0.113251	0.0300011	0.0677018	0.127101	0.151769	0.0255638	0.357462	0.0553232	0.0798093	0.129948	0.11196	0.146254	0.096175	0.000147248	0.0888845	0.136265	0.146031	0.0248758	0.0601938	0.0114813	0.175929	0.000467423	0.0666784	0.0718338	0.063584	0.122044	0.026203	0.0987172	0.137604	0.0429318	0.175753	0.00763177	0.012791	0.0117476	0.264841	0.127869	0.351356	0.0146447	0.0297867	0.0147191	0.196148	0.00595657	0.605594	0.119224	0.0012598	0.263352	0.00461348	0.305819	0.666015	1.07247	1.9557	0.052847	0.0661942	0.0301083	0.850851	3.99475
30	-25.0523	0	-25.0523	10.0815	0.00138725	0.00647539	0.148361	0.0305558	0.0795531	0.474744	0.0939243	0.0809812	0.24389	0.0363556	0.303824	0.0295153	0.24941	0.0928421	0.0712478	0.000170262	0.0392951	0.0607778	0.313335	0.0230264	0.0479017	0.0169833	0.0687235	0.00029979	0.0448202	0.175099	0.122894	0.11971	0.0422943	0.0928732	0.0306615	0.0261149	0.129149	0.0134317	0.013394	0.0176738	0.219076	0.205898	0.231055	0.061932	0.0402526	0.0811693	0.0503543	0.0858172	0.250489	0.152223	0.0452353	0.123567	0.342669	0.632812	0.871509	1.07217	1.42351	0.438143	0.36038	0.0134129	0.188065	4.23143
40	-18.7469	0	-18.7469	7.98775	0.00411088	0.03954	0.0519501	0.0758944	0.191594	0.210689	0.165155	0.243904	0.0804679	0.0183054	0.152157	0.132017	0.200123	0.0304952	0.0681781	0.000141514	0.0970979	0.0142315	0.177677	0.0519429	0.126834	0.0156988	0.0713193	0.000365972	0.0901858	0.069962	0.123936	0.121138	0.0280822	0.0610403	0.0097794	0.0121613	0.107879	0.0796463	0.0106042	0.0397475	0.0632071	0.111188	0.161284	0.0998374	0.0194187	0.130416	0.0519552	0.0298925	0.76457	0.00860171	0.0597044	0.131729	0.00550191	0.592781	0.852375	1.07667	1.47817	0.221992	0.643526	0.0481944	0.0862879	3.61136
50	-16.6783	0	-16.6783	7.33114	0.0018538	0.0387694	0.0408266	0.155782	0.0938282	0.111994	0.259124	0.208931	0.193116	0.00258265	0.072172	0.0425308	0.232294	0.0501117	0.0345073	0.000338862	0.10109	0.123108	0.223668	0.143353	0.0907922	0.0393666	0.0649558	0.00143065	0.0672169	0.0486173	0.0587103	0.111286	0.0640289	0.028643	0.0139037	0.0168513	0.12643	0.0209471	0.0196326	0.0272741	0.046498	0.0852663	0.0894883	0.0297349	0.0172254	0.135537	0.0739624	0.217455	0.627431	0.0317981	0.04395	0.069866	0.0095	0.577181	0.844571	1.07818	1.50007	0.527466	0.227638	0.00239286	0.242503	3.40778
60	-18.4973	0	-18.4973	49.9822	0.0039129	0.0654005	0.028969	0.0730703	0.104598	0.0776413	0.0771183	0.204049	0.0821886	0.0122504	0.151717	0.186659	0.0767246	0.0767862	0.0189452	0.000844322	0.0861747	0.151846	0.052312	0.0484129	0.0559695	0.164761	0.0346893	0.00359333	0.127546	0.0112577	0.184091	0.0752561	0.126596	0.0596554	0.0081593	0.0135384	0.0683546	0.0290998	0.10845	0.0423557	0.154649	0.21796	0.0571168	0.0525946	0.00887204	0.133929	0.0583134	0.0436012	0.521733	0.00210186	0.101085	0.304423	0.0270558	0.82637	0.948541	1.04004	1.18505	0.435607	0.394598	0.00414789	0.165648	3.37643
70	-19.1672	0	-19.1672	25.928	0.00412173	0.370982	0.0481538	0.143463	0.151609	0.0818717	0.0688419	0.293194	0.0313091	0.00729079	0.141054	0.0932577	0.185516	0.266709	0.0111112	0.000956002	0.0313332	0.129758	0.0269686	0.0483688	0.0270525	0.125629	0.040382	0.00856065	0.0262228	0.00340044	0.0954208	0.0792912	0.028929	0.0530156	0.0180807	0.0184504	0.0756017	0.0624405	0.233289	0.0968052	0.048342	0.207186	0.0667592	0.0512507	0.018209	0.0328177	0.0106856	0.025153	0.30882	0.000708326	0.0170246	0.639941	0.00835254	0.762577	0.92571	1.0523	1.25941	0.813253	0.122099	0.00547626	0.0591717	3.56369
80	-24.0864	0	-24.0864	27.7323	0.0183504	0.136745	0.0357816	0.211057	0.114936	0.0901662	0.137194	0.139187	0.115088	0.0327328	0.0743886	0.135715	0.209227	0.205573	0.00406078	0.00307575	0.0414756	0.55053	0.0291925	0.0672395	0.0270693	0.195311	0.186287	0.00340335	0.0320643	0.00566348	0.0885652	0.116209	0.0414045	0.0084478	0.00682955	0.0517151	0.0835449	0.0641355	0.320622	0.0447948	0.0454665	0.155565	0.0324679	0.0687549	0.0265292	0.039741	0.0502814	0.0987126	0.35241	0.0365261	0.00514686	0.505436	0.00176877	0.770004	0.928488	1.05095	1.25056	0.270186	0.379655	0.0448877	0.305271	4.04659
90	-35.3919	0	-35.3919	11.5429	0.0402846	0.134491	0.125265	0.211345	0.193103	0.309211	0.225278	0.26197	0.168652	0.0105223	0.0358272	0.126439	0.30249	0.0711107	0.00361864	0.016751	0.115713	0.745758	0.0622174	0.145676	0.0698838	0.24034	0.0683954	0.00313972	0.0804169	0.00317393	0.017053	0.12105	0.0962844	0.0104625	0.00597659	0.240874	0.192567	0.0188289	0.155522	0.0553227	0.0858492	0.279607	0.0180377	0.0303778	0.0266843	0.0661098	0.0664029	0.0301689	0.394097	0.000820402	0.000166305	0.574545	0.000202303	0.654555	0.88139	1.06938	1.39468	0.0166628	0.70643	0.0569076	0.219999	5.25808
