Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13583.7	-13523.2	-60.5059	0.307915	0.204093	0.234363	0.0870327	0.270198	0.113251	0.851231	0.153703	0.32639	0.207776	0.220794	0.249032	0.145583	0.11183	0.177045	0.358773	0.398362	0.313931	0.164374	0.274264	0.42674	0.183955	0.259501	0.414821	0.307125	0.195986	0.0227608	0.016486	0.0495055	0.0427386	0.00434267	0.028565	0.07792	0.0385857	0.0794102	0.0778744	0.434045	0.0362587	0.000864371	0.0419045	0.0597239	0.203047	0.00348609	0.0257613	0.0549269	0.342223	0.0500307	0.0160762	0.48908	0.0476632	0.00595927	0.110665	0.608858	3.27452	0.326176	0.376466	0.0721315	0.225227	7.89344
110	-13584.6	-13522.3	-62.3397	0.31061	0.200702	0.260506	0.0880195	0.231485	0.0931855	0.916634	0.210623	0.258389	0.193446	0.202895	0.249032	0.133144	0.0868326	0.273	0.242249	0.358229	0.30634	0.229157	0.318778	0.527798	0.112444	0.170969	0.447715	0.417088	0.285151	0.0115713	0.0249031	0.0299737	0.0163406	0.00775731	0.0606735	0.0892089	0.0453123	0.0810616	0.0856007	0.455426	0.0643868	0.00098395	0.033566	0.0504077	0.129214	0.00835053	0.0682327	0.0510879	0.318304	0.0465339	0.0149526	0.52479	0.0443318	0.00619541	0.112771	0.613199	3.26784	0.326176	0.376466	0.0721315	0.225227	8.07678
120	-13528.3	-13470.1	-58.2221	0.289664	0.209158	0.251567	0.0917568	0.207894	0.109065	0.734104	0.159028	0.216951	0.18015	0.271633	0.229377	0.104748	0.139415	0.324417	0.29649	0.309364	0.230249	0.245629	0.306171	0.527798	0.115881	0.202754	0.392231	0.310569	0.193607	0.0205393	0.0279047	0.0623262	0.0594386	0.00736551	0.0673952	0.0917392	0.0191345	0.111891	0.0922847	0.458883	0.0246403	0.0016194	0.0217941	0.0418879	0.139001	0.00892567	0.0484625	0.0510879	0.318304	0.0465339	0.0149526	0.52479	0.0443318	0.00449437	0.0964821	0.578029	3.32099	0.326176	0.376466	0.0721315	0.225227	7.66524
130	-13505	-13451.7	-53.2513	0.275615	0.247552	0.201779	0.120236	0.167984	0.0939585	0.699456	0.185869	0.255674	0.12583	0.171093	0.253028	0.142131	0.118865	0.268033	0.272904	0.382533	0.261694	0.188809	0.259574	0.393386	0.157298	0.276484	0.336464	0.345694	0.0966076	0.0153413	0.0472575	0.0748948	0.0091573	0.00803038	0.0683157	0.109257	0.00915708	0.0665204	0.0716565	0.364108	0.0333599	0.00384654	0.0280534	0.0449432	0.165158	0.00851975	0.0177806	0.0513215	0.310335	0.0515986	0.015021	0.52719	0.0445346	0.00352611	0.0857154	0.552485	3.35827	0.320914	0.370393	0.082046	0.226647	7.16829
140	-13498.8	-13441.4	-57.3497	0.300726	0.252201	0.28063	0.131493	0.224796	0.076761	0.660147	0.197529	0.226115	0.190955	0.237049	0.213118	0.160815	0.155319	0.23444	0.223528	0.407881	0.263339	0.185643	0.29571	0.484071	0.107272	0.16621	0.415339	0.402282	0.0302615	0.0119233	0.112147	0.136536	0.0127143	0.0263051	0.0831178	0.0532417	0.0066275	0.152804	0.0696971	0.395919	0.0302848	0.0215713	0.0341501	0.0342772	0.151555	0.0178529	0.00426052	0.0516933	0.305339	0.0519724	0.0151298	0.531009	0.0448572	0.00535441	0.10506	0.597021	3.29256	0.323684	0.377024	0.0827542	0.216538	7.57789
150	-13446.6	-13394	-52.6512	0.295629	0.241719	0.250619	0.131413	0.200506	0.125619	0.683609	0.165758	0.323443	0.108232	0.20944	0.198061	0.154369	0.105647	0.195209	0.285453	0.377619	0.280709	0.130795	0.225098	0.412106	0.12847	0.17849	0.306655	0.344654	0.0537679	0.0138749	0.116651	0.107205	0.0391893	0.0107911	0.0704004	0.0968063	0.0116962	0.076206	0.0921834	0.401418	0.0175052	0.0193993	0.0247964	0.0125233	0.128916	0.0339381	0.0171176	0.04669	0.275785	0.046942	0.0136654	0.576402	0.0405155	0.00494745	0.101099	0.588389	3.30556	0.347694	0.354229	0.0824182	0.215658	7.10808
160	-13438.2	-13375.5	-62.702	0.295629	0.193988	0.210149	0.0840618	0.216742	0.15128	0.833439	0.149932	0.294216	0.123402	0.21237	0.195171	0.149096	0.196486	0.292184	0.310985	0.435007	0.246623	0.189324	0.293739	0.561748	0.131377	0.278553	0.302525	0.431583	0.0467648	0.00586092	0.162922	0.0638127	0.086653	0.00796205	0.0412911	0.0634855	0.00915014	0.0615239	0.0988889	0.450205	0.03197	0.0338624	0.0914363	0.0284893	0.247438	0.0630029	0.0344705	0.0464124	0.274146	0.046663	0.0135842	0.565502	0.0536926	0.00494745	0.101099	0.588389	3.30556	0.347139	0.353663	0.0822865	0.216911	8.11317
170	-13421.3	-13369.2	-52.1062	0.301951	0.177375	0.178208	0.050064	0.226735	0.0848464	0.596324	0.194598	0.237238	0.0797002	0.192334	0.273271	0.0766544	0.136957	0.229772	0.314923	0.314682	0.244368	0.183207	0.179818	0.4414	0.112063	0.215336	0.442649	0.22827	0.0227511	0.00302769	0.161101	0.0899978	0.120351	0.0125308	0.0805828	0.111548	0.0207922	0.0582467	0.0622323	0.380315	0.0756432	0.0420296	0.0680077	0.031697	0.205168	0.0277201	0.0689912	0.046042	0.271958	0.0462906	0.0134757	0.560988	0.0612456	0.00545493	0.106014	0.599065	3.28947	0.360014	0.346697	0.0806616	0.212628	7.05353
180	-13423.3	-13373.8	-49.5284	0.283335	0.208759	0.218317	0.0660494	0.252558	0.169506	0.622994	0.137682	0.214587	0.0926884	0.169068	0.184548	0.145385	0.105825	0.267058	0.231023	0.314682	0.212365	0.167767	0.257065	0.354073	0.139036	0.184133	0.30169	0.256057	0.0438293	0.00274089	0.185463	0.070367	0.120341	0.0131161	0.0258743	0.0957256	0.0221671	0.0469404	0.0648318	0.299672	0.0631637	0.0619496	0.0629153	0.0250521	0.184408	0.0270535	0.107401	0.0459591	0.271468	0.0480074	0.0134515	0.559978	0.0611354	0.0040411	0.0916112	0.566726	3.33762	0.360014	0.346697	0.0806616	0.212628	6.79593
190	-13414.7	-13364.7	-50.0163	0.291395	0.199845	0.274561	0.0525489	0.190691	0.100606	0.566681	0.170527	0.222497	0.101588	0.207106	0.203814	0.0977402	0.155194	0.21512	0.290395	0.418172	0.249298	0.198158	0.180321	0.408466	0.159232	0.187127	0.30275	0.299177	0.0301141	0.00129039	0.189436	0.0917654	0.0895944	0.010568	0.0208417	0.0375661	0.00966759	0.0408824	0.056452	0.439371	0.0438857	0.0628915	0.0401408	0.0125408	0.136294	0.0295794	0.050135	0.0459591	0.271468	0.0480074	0.0134515	0.559978	0.0611354	0.00462326	0.0978195	0.581064	3.31649	0.348457	0.352957	0.0821181	0.216467	6.84463
200	-13410.5	-13358.4	-52.0194	0.308341	0.206229	0.244413	0.0571886	0.183228	0.077998	0.610844	0.145387	0.2251	0.0928488	0.212573	0.222464	0.114897	0.107993	0.242399	0.274532	0.429921	0.243632	0.191181	0.276689	0.483037	0.150194	0.236892	0.30275	0.269687	0.0208686	0.0053422	0.206595	0.0533432	0.0634288	0.0291445	0.0328231	0.0935012	0.00587246	0.0579031	0.0591473	0.388131	0.105578	0.0986193	0.0541894	0.00855897	0.122539	0.00815237	0.0289625	0.0471548	0.278531	0.0492563	0.0138014	0.574547	0.0367098	0.00599626	0.110997	0.609548	3.27346	0.357313	0.34816	0.0810019	0.213525	7.04478
