Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
300	-15752.4	-15736.3	-16.1089	0.0962771	0.0732638	0.130826	0.0740268	0.0704544	0.0742404	0.113243	0.0931614	0.0716744	0.0688167	0.126749	0.0725052	0.10209	0.121034	0.135456	0.0515232	0.129039	0.185222	0.127698	0.0957361	0.103564	0.103628	0.0844239	0.0577873	0.022256	0.0181296	0.0237768	0.0371525	0.0337048	0.0436117	0.0267292	0.0554564	0.0353152	0.0538387	0.0287154	0.0172446	0.0580075	0.0256296	0.0256847	0.0305564	0.0325224	0.0713292	0.027041	3.02914
310	-15737.4	-15720	-17.3635	0.126448	0.0860543	0.107322	0.0798661	0.0931916	0.0909679	0.115105	0.0970143	0.0941049	0.08129	0.135917	0.0751807	0.094123	0.101949	0.107049	0.0676251	0.141715	0.157589	0.127698	0.118116	0.0882796	0.0899879	0.090357	0.0618122	0.0447365	0.0302728	0.0349104	0.0377721	0.024797	0.033429	0.0374701	0.0453304	0.0437536	0.052804	0.0239279	0.0297733	0.0582699	0.0248121	0.037699	0.0180651	0.0422448	0.0806752	0.0250977	3.1546
320	-15728.2	-15711.5	-16.6112	0.129845	0.0731422	0.126351	0.0746926	0.0912505	0.0963572	0.116757	0.0970143	0.0726416	0.0679995	0.14347	0.0782886	0.0829634	0.0931672	0.092174	0.0654936	0.13257	0.13991	0.14777	0.102745	0.100129	0.0966394	0.127896	0.059746	0.0336076	0.0358676	0.0322593	0.0398092	0.0285059	0.0301585	0.0328438	0.0508917	0.0582742	0.0578892	0.0242193	0.0319297	0.0511617	0.020388	0.0258015	0.0112829	0.0235108	0.0648551	0.0171056	3.07938
330	-15734.7	-15719.1	-15.6368	0.103086	0.0911181	0.113747	0.0830917	0.0741869	0.0647343	0.123326	0.0990085	0.0875294	0.0690087	0.136291	0.0847283	0.120255	0.0836376	0.088166	0.0581557	0.147427	0.144118	0.141498	0.1059	0.101467	0.0975817	0.12012	0.0340282	0.0299239	0.027167	0.021481	0.0347722	0.020453	0.0448904	0.024223	0.0413841	0.0431736	0.0603141	0.0131204	0.0385122	0.0434919	0.0156865	0.0314373	0.0107341	0.0232958	0.067121	0.0185467	2.98194
340	-15729.8	-15712.8	-16.9802	0.141386	0.076118	0.116909	0.0897037	0.0659303	0.08312	0.10595	0.0890806	0.0620534	0.0878271	0.129008	0.0741304	0.110796	0.100476	0.123726	0.0696626	0.120136	0.160184	0.133587	0.127622	0.101096	0.0868677	0.12012	0.053208	0.0394431	0.0443535	0.024052	0.0284619	0.0127631	0.032409	0.0315662	0.0426322	0.0536375	0.0476832	0.0265957	0.0257655	0.0665222	0.0304984	0.0330909	0.0209219	0.0341326	0.0651072	0.0279408	3.11627
350	-15734.3	-15716.9	-17.3118	0.124945	0.0788861	0.12441	0.109368	0.0806357	0.0761373	0.114758	0.0973971	0.0804303	0.0751918	0.118221	0.0909864	0.0989436	0.102734	0.101966	0.0483317	0.129177	0.163689	0.152526	0.109459	0.123836	0.122792	0.099101	0.0570071	0.0302651	0.0256155	0.0299613	0.0305875	0.0188699	0.0488718	0.0267881	0.0467541	0.0528709	0.0515925	0.033797	0.0278713	0.0578186	0.023743	0.025057	0.0101613	0.0270364	0.0880605	0.0127785	3.14943
360	-15733	-15717.2	-15.7554	0.129668	0.0774608	0.102941	0.0803871	0.0835457	0.0774553	0.108477	0.10712	0.0873036	0.0702912	0.112901	0.0764218	0.0883026	0.0833418	0.107292	0.0551666	0.141295	0.168867	0.133666	0.0893304	0.0841751	0.111849	0.116471	0.0427837	0.0353788	0.0325214	0.0242812	0.0266703	0.0292603	0.0397491	0.0337986	0.048686	0.0435101	0.0515925	0.0112993	0.0339348	0.0476021	0.0261444	0.0261403	0.007573	0.0250055	0.0986495	0.0154838	2.99379
370	-15736.1	-15720.1	-15.9776	0.125584	0.0827668	0.129845	0.0800227	0.0756668	0.0642307	0.108505	0.0910298	0.0761125	0.0831872	0.108431	0.0861406	0.0995693	0.0874137	0.124905	0.0753917	0.115693	0.174241	0.116226	0.108498	0.10211	0.0843624	0.0905732	0.0595649	0.043765	0.0308692	0.0288922	0.0400467	0.0203941	0.0298042	0.0325954	0.0306183	0.0311088	0.0322764	0.0158279	0.0356536	0.0858055	0.0261444	0.024144	0.0342571	0.0275879	0.074778	0.0213783	3.01602
380	-15736.6	-15719.9	-16.6958	0.140675	0.0948125	0.100612	0.0579676	0.0793948	0.0985569	0.105828	0.0956657	0.0791955	0.0722288	0.108431	0.0734494	0.0997186	0.0954175	0.109175	0.0661029	0.123765	0.137428	0.148063	0.130658	0.0887985	0.0809045	0.102984	0.0551276	0.0482206	0.0177127	0.0260815	0.0433458	0.0347459	0.0299104	0.0313805	0.0417813	0.0619307	0.0408899	0.0233413	0.0357202	0.0858055	0.0193413	0.0214956	0.0215326	0.0376009	0.100703	0.0213335	3.08783
390	-15725.8	-15709	-16.7083	0.140675	0.0800832	0.125288	0.0904519	0.0802488	0.0826583	0.140591	0.0990545	0.0749731	0.0772894	0.123505	0.0528191	0.0927501	0.107261	0.0976898	0.0625117	0.12497	0.145184	0.150801	0.136452	0.104501	0.0937947	0.108945	0.0557926	0.0434157	0.0313986	0.0226561	0.0301839	0.018684	0.0308498	0.0236049	0.0436283	0.0488384	0.0480318	0.0363485	0.0286573	0.0590214	0.0137203	0.0287041	0.0266151	0.0238236	0.0673896	0.0152266	3.08909
400	-15739.1	-15722.8	-16.2869	0.101665	0.0808113	0.116274	0.0972133	0.0831179	0.0783094	0.121742	0.0855223	0.0749731	0.0829341	0.151688	0.0603193	0.142406	0.0950781	0.0936086	0.0465979	0.116326	0.149247	0.124028	0.118031	0.0782096	0.092357	0.120901	0.0466749	0.0465242	0.0244147	0.0312167	0.0168811	0.0165537	0.0365874	0.0339337	0.0366822	0.0511059	0.0707522	0.0378976	0.0224835	0.0640268	0.0209866	0.018971	0.0280417	0.0364226	0.0658678	0.0295641	3.04695
410	-15722.1	-15706.7	-15.4642	0.110249	0.0740331	0.112401	0.0656409	0.0820575	0.0728702	0.116643	0.0959821	0.0606743	0.0733121	0.135237	0.0679052	0.098158	0.0949563	0.13083	0.0568858	0.118167	0.15491	0.121332	0.106414	0.110153	0.0961122	0.103824	0.0472313	0.0356015	0.0250965	0.0319371	0.0502175	0.0279109	0.0269239	0.0299794	0.0395044	0.0420918	0.0522623	0.0175265	0.0366527	0.0667038	0.0188759	0.0213001	0.0273592	0.0271407	0.065059	0.0165501	2.96467
420	-15729.7	-15713	-16.6353	0.106481	0.0818706	0.120726	0.0623844	0.0837393	0.0815941	0.113306	0.113208	0.0966812	0.0843857	0.133844	0.0781056	0.0927706	0.0935549	0.0988871	0.0690833	0.14066	0.134158	0.155182	0.113606	0.104473	0.0829447	0.11413	0.0419603	0.050085	0.0393498	0.0218566	0.0508968	0.0311705	0.0386461	0.0225597	0.0402086	0.0469298	0.0498019	0.0108581	0.0341383	0.0631428	0.0124495	0.0118668	0.0254383	0.0344412	0.0785746	0.0216305	3.08178
430	-15730.2	-15713.6	-16.5433	0.112463	0.0781637	0.109609	0.0889625	0.0837393	0.0905778	0.118234	0.0834649	0.106368	0.0871906	0.117756	0.0781056	0.0827009	0.0856346	0.0886339	0.0761474	0.143778	0.164355	0.156311	0.107846	0.100542	0.102297	0.108052	0.0517065	0.0348992	0.040979	0.0197404	0.0274768	0.00947378	0.0332081	0.0252792	0.0582561	0.0417531	0.0617079	0.0325166	0.0249306	0.0682591	0.0103196	0.0218116	0.0194924	0.0272751	0.0621314	0.030432	3.07258
440	-15725.1	-15709	-16.0773	0.122056	0.095882	0.106843	0.0956929	0.0777293	0.0967956	0.100146	0.0883812	0.0785678	0.0711114	0.126681	0.0777771	0.099164	0.100683	0.0938112	0.0557983	0.123941	0.14868	0.138099	0.130461	0.0951279	0.094716	0.118311	0.0426481	0.0319452	0.0477837	0.0189958	0.0312267	0.0121564	0.0307547	0.0308313	0.0455253	0.0435749	0.0523964	0.0242116	0.0391308	0.0545695	0.0125684	0.0194002	0.0281271	0.0386213	0.0663699	0.0186869	3.02598
450	-15728.5	-15712.9	-15.6775	0.108016	0.0714441	0.118696	0.0859516	0.0808404	0.0758656	0.13674	0.089636	0.106336	0.0586849	0.141801	0.0693781	0.0941067	0.0962494	0.0984707	0.0618095	0.124849	0.144798	0.142746	0.0960054	0.101082	0.102594	0.112603	0.0548054	0.0388823	0.0341362	0.0212437	0.0208806	0.0290659	0.0304363	0.0230947	0.0402043	0.0343172	0.0579295	0.0246735	0.0318181	0.060713	0.0140735	0.0316375	0.0181776	0.0268033	0.0539075	0.0205032	2.98601
