Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
100	-16531.8	-16511.2	-20.6455	0.112735	0.0666257	0.208276	0.131936	0.0966959	0.101712	0.132869	0.0945581	0.12195	0.111776	0.129195	0.0835832	0.124594	0.184974	0.117312	0.0755982	0.133496	0.199106	0.198953	0.13293	0.0902541	0.122149	0.112457	0.0119846	0.0546743	0.0449839	0.0856324	0.016504	0.0155205	0.0234139	0.0342726	0.00820611	0.0419722	0.0118569	0.0224394	0.029226	0.022691	0.0264724	0.0254881	0.0111299	0.0483977	0.054699	0.00950081	3.4828
110	-16394.7	-16376	-18.6417	0.112735	0.0687896	0.202727	0.111431	0.0859945	0.0887747	0.11652	0.0998856	0.113183	0.120015	0.140445	0.0707078	0.0934017	0.166754	0.106616	0.0696463	0.124818	0.180409	0.198953	0.116674	0.101046	0.110287	0.111012	0.0197366	0.0362353	0.0132457	0.0726831	0.00934652	0.0340721	0.0203205	0.0232486	0.0206979	0.0339738	0.0107061	0.0337115	0.0192691	0.0186121	0.0192135	0.045221	0.0167247	0.0627117	0.0449657	0.0169005	3.28242
120	-16342.4	-16324.1	-18.3634	0.111108	0.0592399	0.171646	0.0778105	0.0851263	0.0669617	0.117533	0.105562	0.121457	0.11865	0.156474	0.0645349	0.111028	0.16784	0.0998651	0.0833053	0.126114	0.180409	0.209799	0.101377	0.114258	0.0843776	0.128565	0.0194517	0.029957	0.0173025	0.0589392	0.025388	0.0357605	0.0282257	0.0174926	0.0207789	0.0344658	0.00722023	0.0248102	0.0183382	0.0207181	0.0293077	0.0177217	0.0407758	0.0533638	0.0458496	0.0456843	3.25459
130	-16245.1	-16225.7	-19.3447	0.132862	0.056645	0.170183	0.0814985	0.0925375	0.080604	0.119257	0.115318	0.117584	0.123072	0.143856	0.0690195	0.101926	0.16366	0.0885716	0.0658401	0.145331	0.154223	0.197145	0.113543	0.124105	0.0917043	0.131069	0.0228343	0.010842	0.0222352	0.0652176	0.0199266	0.0289491	0.0351376	0.0213796	0.00672082	0.0188382	0.00319166	0.0288254	0.0117455	0.0231153	0.0612083	0.022739	0.0312404	0.0685961	0.0626182	0.107808	3.35272
140	-16130.3	-16113	-17.3265	0.116394	0.0772225	0.158271	0.0645174	0.0824272	0.0951896	0.112591	0.0809578	0.105298	0.120811	0.130111	0.0868665	0.112683	0.146813	0.110649	0.0603471	0.103324	0.154223	0.139009	0.0981448	0.0960424	0.111361	0.13948	0.0200612	0.0191729	0.0195267	0.062389	0.0250568	0.022327	0.025504	0.0242257	0.0253617	0.0260886	0.000836741	0.0135608	0.012866	0.0419811	0.0403043	0.0298629	0.0230761	0.0810592	0.0570783	0.0778323	3.15091
150	-16089.6	-16072.1	-17.4687	0.122557	0.0713369	0.163736	0.0958588	0.0705929	0.0869433	0.131591	0.0856668	0.0954266	0.108637	0.108167	0.0832324	0.0996058	0.136657	0.115804	0.0492981	0.126327	0.148579	0.153887	0.10299	0.0937023	0.103956	0.122567	0.0312811	0.039359	0.0235519	0.0587051	0.0232252	0.0325365	0.0251252	0.0379863	0.0302305	0.0532061	0.00210713	0.0127301	0.0408827	0.0286738	0.0382344	0.0200117	0.0285576	0.076719	0.050863	0.0340148	3.16512
160	-16025.5	-16008.5	-16.9917	0.100482	0.0610096	0.166072	0.0841477	0.0945496	0.0917048	0.116431	0.0907043	0.0827445	0.109855	0.124497	0.0852966	0.0941247	0.122238	0.0974401	0.0596068	0.137458	0.151275	0.157902	0.0974267	0.113293	0.103956	0.120188	0.0319671	0.039654	0.0116256	0.0397256	0.026349	0.0227228	0.0251075	0.0857952	0.0354978	0.0532061	0.00709476	0.0147043	0.0315457	0.0204369	0.0439473	0.0215206	0.0258171	0.0559102	0.0455755	0.0168188	3.11742
170	-15911.4	-15895.7	-15.7181	0.105875	0.0708296	0.148179	0.0932081	0.0760223	0.0979882	0.134137	0.0841416	0.0745364	0.107395	0.130691	0.0603654	0.0941247	0.0890749	0.108013	0.0595419	0.116454	0.150345	0.16341	0.0884243	0.0773016	0.0943449	0.102012	0.0200356	0.0235117	0.00812118	0.0294514	0.0213048	0.0307222	0.0448709	0.108108	0.0357637	0.0375685	0.0219429	0.0171583	0.04163	0.0187584	0.0405425	0.023452	0.0342271	0.0520943	0.0404641	0.0139236	2.99007
180	-15859.3	-15843.2	-16.1604	0.123823	0.0912933	0.126411	0.068021	0.0710601	0.0834316	0.128493	0.0960504	0.0846846	0.0805009	0.117107	0.0682651	0.115771	0.0920967	0.103601	0.0477784	0.10072	0.164061	0.142354	0.123374	0.0907247	0.0720862	0.0896094	0.0126762	0.0126005	0.0132565	0.0179988	0.0123765	0.054614	0.0347105	0.0975696	0.0348309	0.0426509	0.106571	0.0105474	0.0326652	0.0252614	0.0434248	0.0220108	0.0362179	0.0631618	0.0593227	0.0205098	3.03429
190	-15827.8	-15811.4	-16.3994	0.105691	0.0731238	0.144868	0.0761455	0.0806288	0.0786968	0.133722	0.0739261	0.073069	0.0914549	0.1374	0.0750869	0.100172	0.083683	0.100585	0.05284	0.131585	0.174344	0.129543	0.118418	0.083214	0.0830169	0.117604	0.0109604	0.0171895	0.0185735	0.0207879	0.0232464	0.0212678	0.0386443	0.10551	0.0254722	0.0394362	0.0914654	0.0205045	0.0481256	0.0326069	0.0502325	0.0175116	0.0341662	0.0512418	0.0448917	0.0275375	3.05819
200	-15831.8	-15815.5	-16.2499	0.118519	0.0869446	0.117463	0.0822829	0.0687814	0.0786968	0.123875	0.0965518	0.0847624	0.0972413	0.111677	0.0714396	0.129143	0.084598	0.114658	0.0638027	0.138195	0.156126	0.103628	0.0979508	0.0928538	0.094096	0.104156	0.0167064	0.0395919	0.014737	0.0153743	0.0181106	0.018168	0.0371066	0.110358	0.0189847	0.0450726	0.0786377	0.0219447	0.0417167	0.0269446	0.0464934	0.0072925	0.0323507	0.0469307	0.0545262	0.0347501	3.04324
210	-15833.2	-15816.7	-16.4804	0.102039	0.0649794	0.109895	0.0756296	0.0747502	0.0838356	0.132809	0.12374	0.10037	0.0994056	0.124573	0.072447	0.0961315	0.0914323	0.104409	0.0731752	0.108004	0.173445	0.123724	0.0979508	0.101337	0.0860519	0.111634	0.00774861	0.0225847	0.0144553	0.00504237	0.0288217	0.0263808	0.029663	0.105361	0.0212846	0.050995	0.115172	0.0322773	0.0297104	0.0280812	0.0422299	0.00904658	0.039225	0.0575944	0.0442261	0.0246219	3.06629
220	-15794.9	-15778	-16.8414	0.146302	0.0663312	0.111266	0.0761385	0.0871914	0.0887607	0.138192	0.0854601	0.0814578	0.100079	0.124573	0.0598558	0.0853601	0.079407	0.111436	0.0651488	0.13567	0.166545	0.142487	0.103542	0.101995	0.0818212	0.100091	0.0159724	0.0248414	0.030853	0.00311756	0.0291083	0.0460398	0.0340301	0.092214	0.0367017	0.0475692	0.0889055	0.0181731	0.0332602	0.0289734	0.0604398	0.0256018	0.0287564	0.0552145	0.0385131	0.0249969	3.10239
230	-15762	-15746.2	-15.7965	0.10592	0.0608735	0.111266	0.0664247	0.0735763	0.0774563	0.132888	0.100111	0.092015	0.0755766	0.134879	0.0799791	0.100568	0.0988693	0.0956366	0.0689939	0.106621	0.166545	0.114728	0.0996536	0.0940834	0.0975187	0.105953	0.0424753	0.0232061	0.0443205	0.00716276	0.0333244	0.023449	0.0476122	0.0733997	0.0243532	0.0543913	0.0510826	0.0126926	0.0359732	0.0357376	0.0518892	0.0198368	0.0406391	0.0567339	0.0353877	0.0241034	2.99791
240	-15756.7	-15740.2	-16.4288	0.124788	0.0715401	0.110083	0.0812097	0.078742	0.0950634	0.126258	0.0750437	0.0674007	0.0693436	0.128969	0.0772923	0.0953544	0.0990392	0.0962214	0.0637616	0.123641	0.171583	0.127456	0.114146	0.108524	0.123688	0.111871	0.0424753	0.0328302	0.0652283	0.0390121	0.0218155	0.0293492	0.0186254	0.0598389	0.0239174	0.0496995	0.0648523	0.0209957	0.0302756	0.0179019	0.0289997	0.0329201	0.0288475	0.0475671	0.0291185	0.0358469	3.06113
250	-15751	-15734.7	-16.2571	0.123147	0.0876136	0.13234	0.10032	0.0706836	0.0758739	0.11237	0.0938947	0.0786261	0.0840245	0.144498	0.0670693	0.0713104	0.095809	0.0923871	0.0637719	0.106621	0.189346	0.136114	0.118654	0.104651	0.0970848	0.113325	0.030144	0.0217149	0.0419615	0.0278094	0.0293214	0.0310575	0.0354669	0.0668376	0.0238526	0.0499762	0.0621686	0.0102304	0.0328107	0.032064	0.0349113	0.0173391	0.0318015	0.0491649	0.0337441	0.0220522	3.04396
260	-15748.5	-15731.8	-16.7203	0.127048	0.0798968	0.112694	0.0917312	0.0771012	0.0735636	0.126233	0.0986567	0.0918507	0.0876468	0.138378	0.0766765	0.088489	0.108138	0.0993674	0.0631239	0.126937	0.176525	0.126205	0.118654	0.112045	0.10531	0.0936477	0.0236382	0.0314893	0.0567903	0.0294264	0.0160701	0.0295936	0.0141175	0.0603956	0.0349476	0.0454461	0.0636222	0.00889293	0.0341614	0.0321165	0.0425632	0.0165846	0.0216277	0.0649465	0.051465	0.0124748	3.09029
270	-15751.8	-15736.3	-15.5468	0.124065	0.0798968	0.119505	0.0872855	0.0740978	0.0541202	0.103016	0.0748195	0.0761472	0.0787005	0.132495	0.0640164	0.0886865	0.0917221	0.116134	0.0589575	0.128299	0.185012	0.110196	0.113877	0.0963867	0.0872981	0.115518	0.0257996	0.0272336	0.0541752	0.0361908	0.0235729	0.0355767	0.0159768	0.0634814	0.0287576	0.0385399	0.0522596	0.0153789	0.0257834	0.0367239	0.0457427	0.0194367	0.0420981	0.0509462	0.0470544	0.0279507	2.97293
280	-15740.1	-15724.7	-15.3597	0.110499	0.0521808	0.101276	0.078193	0.0884439	0.0982117	0.117553	0.0807344	0.0908182	0.0845146	0.138287	0.0842511	0.0793157	0.0845484	0.097818	0.0650344	0.121985	0.160998	0.129687	0.101583	0.095114	0.0825978	0.103359	0.0310412	0.0334731	0.0426257	0.0345654	0.0319345	0.0305566	0.0150302	0.088086	0.0251602	0.0467483	0.0443389	0.0164721	0.0347822	0.0338869	0.0320941	0.0141062	0.0270362	0.0618024	0.0404218	0.0230589	2.95422
290	-15736.9	-15720.7	-16.1641	0.122108	0.0668018	0.102744	0.0613422	0.0768374	0.0800376	0.10867	0.0849678	0.0846458	0.0739063	0.11765	0.0747002	0.109259	0.090721	0.113438	0.065318	0.134826	0.169675	0.143373	0.09285	0.096482	0.108072	0.126115	0.0450495	0.034685	0.0602826	0.0384805	0.0247543	0.0314169	0.0173078	0.0748082	0.0235701	0.0381623	0.0445612	0.0271299	0.0203831	0.026649	0.0476952	0.0285592	0.0277404	0.0350138	0.0593052	0.0245645	3.03466
300	-15730.4	-15714	-16.3657	0.0954129	0.0805326	0.101978	0.0776799	0.0834018	0.080408	0.12145	0.101689	0.085129	0.0823695	0.113779	0.0804359	0.0913913	0.0826973	0.112117	0.0866026	0.127378	0.168934	0.160204	0.0859793	0.115223	0.0897548	0.107601	0.0220243	0.0361364	0.062526	0.0227113	0.0258303	0.0113352	0.0288425	0.0757786	0.0327183	0.0355926	0.0583018	0.0132646	0.0317303	0.0367437	0.0453548	0.0293573	0.0283769	0.0348928	0.0573137	0.0338396	3.05482
310	-15731.2	-15714.9	-16.3239	0.122219	0.0804292	0.13442	0.0793733	0.0934462	0.0712403	0.128458	0.101689	0.0730513	0.0823695	0.111217	0.0756374	0.0908099	0.0766638	0.0812161	0.0673584	0.118292	0.163471	0.141377	0.106496	0.0871871	0.0956388	0.110402	0.0331191	0.0272829	0.0522082	0.0351625	0.0536544	0.0282725	0.0216897	0.0685218	0.0402148	0.0294525	0.0534176	0.0370494	0.031451	0.0276833	0.0453774	0.0217795	0.0436763	0.0342456	0.0533043	0.0206158	3.05064
320	-15720.7	-15704.9	-15.8617	0.12704	0.0623939	0.105384	0.0789854	0.0916871	0.0926115	0.113671	0.0927688	0.0823334	0.0831197	0.125332	0.0679848	0.101681	0.087864	0.0931364	0.0519107	0.122934	0.183066	0.129611	0.114228	0.108298	0.102522	0.109194	0.0239618	0.028428	0.0403535	0.035218	0.0229502	0.033023	0.0165456	0.0683186	0.0182172	0.027404	0.0636525	0.0347428	0.0203388	0.0228001	0.0431325	0.0192856	0.0403958	0.0429413	0.0471131	0.0278407	3.00442
330	-15731.6	-15714.5	-17.1423	0.114054	0.0916438	0.118103	0.0860138	0.0884089	0.0546217	0.118804	0.0854225	0.0888209	0.0826022	0.12339	0.0717795	0.102855	0.104204	0.0931364	0.0715679	0.13935	0.178144	0.1511	0.103953	0.090317	0.0937429	0.121141	0.0167947	0.0387301	0.0662807	0.0256544	0.0300103	0.0200676	0.0306064	0.0725724	0.037884	0.0330497	0.0475877	0.0124288	0.0534096	0.0451257	0.0439057	0.0268901	0.0437873	0.0480454	0.0470174	0.0194572	3.13248
340	-15723.8	-15708.8	-15.0848	0.12362	0.0865601	0.106832	0.0738464	0.0690041	0.0577318	0.118036	0.109555	0.0703432	0.0708983	0.111561	0.0675349	0.0811309	0.0946093	0.0968401	0.0604629	0.131817	0.155742	0.120072	0.110862	0.0946525	0.0904419	0.108655	0.0130463	0.0200733	0.0474868	0.0216302	0.0378946	0.0269662	0.0224658	0.0917732	0.0263414	0.0456525	0.0624254	0.0080211	0.0392898	0.0343873	0.05468	0.0255292	0.0435841	0.0330435	0.0409604	0.0206744	2.92673
350	-15722.8	-15705.9	-16.9283	0.108819	0.0805717	0.104551	0.0737125	0.0823463	0.0795814	0.118036	0.0852352	0.0807188	0.0922525	0.125296	0.0568725	0.0995397	0.112655	0.107987	0.0549126	0.133675	0.171863	0.145566	0.125459	0.11259	0.101758	0.0975655	0.0094767	0.027625	0.0507427	0.0321688	0.0370621	0.0274662	0.0272628	0.0953747	0.0271718	0.0398662	0.0685878	0.0167951	0.0365084	0.0251733	0.058452	0.030768	0.036881	0.0450945	0.0472285	0.0198138	3.11108
360	-15727.4	-15710.9	-16.4941	0.102355	0.0805717	0.107309	0.0761014	0.0805895	0.0913051	0.106195	0.104796	0.0721622	0.069976	0.10426	0.0872726	0.0832943	0.09711	0.0976324	0.0859822	0.139459	0.180646	0.133899	0.103113	0.0985293	0.0894014	0.110461	0.0104278	0.025153	0.0616326	0.022728	0.0294725	0.0238289	0.0296801	0.0953881	0.0235672	0.0328247	0.0573808	0.0214943	0.031948	0.0353339	0.062398	0.0296232	0.0459047	0.0428776	0.0525489	0.0310355	3.06767
370	-15731.3	-15716.4	-14.9578	0.113195	0.0781096	0.0902891	0.0710182	0.0576633	0.0729944	0.115486	0.10698	0.078528	0.0806189	0.109638	0.0707515	0.0931606	0.0757017	0.100346	0.0838214	0.107112	0.15512	0.143041	0.102176	0.0977349	0.107369	0.118485	0.0246115	0.0347151	0.0479324	0.0366304	0.0253014	0.0236547	0.022442	0.0783308	0.0250848	0.0388288	0.0681851	0.0126669	0.0231664	0.0266024	0.0387361	0.027523	0.0283861	0.0352917	0.0364575	0.0301508	2.91403
380	-15730.7	-15715.7	-15.0093	0.123972	0.07182	0.114342	0.0697342	0.059999	0.103702	0.130777	0.0929056	0.0704943	0.0622056	0.115254	0.0705024	0.089564	0.0768045	0.0993872	0.0502932	0.136181	0.163776	0.10569	0.101765	0.104696	0.0965619	0.116925	0.0168043	0.0211784	0.0446018	0.0319951	0.02911	0.0250414	0.0235064	0.0827094	0.0171197	0.042033	0.0641441	0.0237136	0.0371487	0.0322777	0.037789	0.0176018	0.0268068	0.0511813	0.0388387	0.0282294	2.91918
390	-15720.4	-15704.2	-16.2307	0.129657	0.0721459	0.107842	0.0762503	0.0813207	0.0876394	0.102627	0.097931	0.07857	0.0656494	0.134878	0.0650889	0.0858496	0.0795711	0.110148	0.0661776	0.138963	0.154436	0.157937	0.114619	0.0852908	0.0872642	0.125205	0.0157171	0.0247724	0.0507835	0.0282105	0.0363522	0.0247253	0.0149352	0.0715109	0.0305969	0.0508909	0.0697969	0.0128751	0.0272332	0.0321231	0.0469693	0.0282651	0.0495881	0.0371124	0.0430285	0.040771	3.04132
400	-15725.5	-15710	-15.5634	0.125207	0.0822661	0.107842	0.0678891	0.0682802	0.074594	0.12169	0.0876125	0.0855678	0.0976885	0.124952	0.0591069	0.10443	0.090025	0.109853	0.0702662	0.120979	0.158251	0.131331	0.0932107	0.0784074	0.0818944	0.104367	0.0176349	0.0388276	0.0655623	0.0226107	0.0348445	0.0165675	0.0172443	0.0633523	0.0212229	0.0417583	0.0486578	0.0182507	0.0449971	0.0424039	0.0538	0.0325101	0.0378872	0.0310275	0.0543778	0.0253478	2.9746
410	-15720.8	-15705.1	-15.6661	0.125775	0.0805198	0.123341	0.0653127	0.0790799	0.0756583	0.118568	0.0926302	0.0846248	0.0822781	0.124685	0.0710448	0.0860684	0.10419	0.118337	0.0690096	0.120979	0.158487	0.105339	0.123646	0.0919247	0.0863194	0.0985667	0.015738	0.0341997	0.046579	0.0257072	0.033355	0.0226292	0.0160959	0.059456	0.0236267	0.0383248	0.0851826	0.0175901	0.036962	0.0237579	0.042822	0.0217731	0.0362714	0.0364567	0.0573658	0.0245856	2.98486
420	-15725.4	-15709.7	-15.7391	0.122444	0.0898743	0.112296	0.0804674	0.0683126	0.0812718	0.129251	0.0926415	0.0647497	0.0899238	0.129445	0.0630245	0.106872	0.0885011	0.101972	0.0650262	0.0998974	0.158487	0.145754	0.133385	0.0802505	0.0903131	0.0978247	0.0295462	0.0280094	0.051238	0.0294176	0.026227	0.0293687	0.0131059	0.0686236	0.0298189	0.0341111	0.0650976	0.0140987	0.0257482	0.0204556	0.0517762	0.041738	0.0293253	0.0437167	0.0446826	0.0240714	2.99216
430	-15722.1	-15705.7	-16.3286	0.120527	0.0742238	0.104917	0.0783991	0.0787389	0.0745484	0.11615	0.0771428	0.0832645	0.0732247	0.115377	0.0819929	0.10295	0.0871199	0.103999	0.0707232	0.12401	0.146736	0.1542	0.125791	0.101257	0.0954923	0.139635	0.0221377	0.0291533	0.0491664	0.0323878	0.0262414	0.0292046	0.0148472	0.0653593	0.0291895	0.0326303	0.0843874	0.0230749	0.0391248	0.0310317	0.0521835	0.033574	0.0298962	0.0343559	0.0446838	0.0180662	3.05111
440	-15729.9	-15713.9	-16.0125	0.134074	0.0695132	0.124277	0.0782657	0.0722439	0.0890633	0.125197	0.0880684	0.0863618	0.0732036	0.111817	0.0634836	0.0977668	0.0943329	0.103999	0.0358865	0.12401	0.162668	0.133738	0.114127	0.0740058	0.077235	0.146745	0.0200708	0.0219193	0.063766	0.0357555	0.0504675	0.024123	0.0180916	0.0784011	0.0292129	0.0381519	0.0598475	0.0230537	0.0298169	0.0372896	0.0352463	0.0189575	0.040714	0.0380882	0.0475707	0.0288775	3.0195
450	-15729.5	-15713.4	-16.1011	0.116454	0.0894627	0.110236	0.0668641	0.0796001	0.0848658	0.128022	0.092085	0.0706847	0.0887752	0.117211	0.063778	0.0887742	0.107514	0.10657	0.052863	0.0972685	0.168408	0.165046	0.0878857	0.106862	0.0973622	0.120649	0.0299875	0.0237779	0.0732365	0.0140756	0.0267126	0.0263785	0.016214	0.0656429	0.0258689	0.0446917	0.0665687	0.0112966	0.0399771	0.0316209	0.0451182	0.0304701	0.0253932	0.0318519	0.0579089	0.0343346	3.02837
460	-15726.5	-15711.4	-15.0371	0.107059	0.073568	0.107474	0.0856435	0.0797944	0.092121	0.11657	0.0898248	0.0712412	0.080051	0.118295	0.0922201	0.104678	0.096864	0.10029	0.0549677	0.113687	0.155884	0.154758	0.0964916	0.0843549	0.0999634	0.124374	0.0248316	0.0217128	0.0470734	0.0222114	0.0274698	0.0224254	0.0213266	0.0834486	0.0221967	0.0216759	0.0678796	0.020249	0.0340712	0.0194343	0.0411936	0.0205531	0.0196501	0.0304652	0.0342286	0.0196931	2.92196
470	-15721.7	-15706.5	-15.2543	0.126516	0.0862049	0.109174	0.0847377	0.0683272	0.0749218	0.121302	0.092982	0.0774203	0.0746814	0.1237	0.0694763	0.0847284	0.0936511	0.102594	0.0530153	0.108378	0.139623	0.162285	0.0970971	0.082498	0.0811036	0.0889427	0.0309014	0.0267701	0.0637238	0.029749	0.0331469	0.0212327	0.0120189	0.0799324	0.0175789	0.0379526	0.0707622	0.0245716	0.0314195	0.0363332	0.0453782	0.0344272	0.0296248	0.0481716	0.042259	0.0243687	2.94368
480	-15724.9	-15708.2	-16.7157	0.113941	0.0686015	0.115897	0.0825933	0.0809635	0.0903096	0.11551	0.0846811	0.092444	0.0993657	0.135216	0.0794853	0.114275	0.0931239	0.107134	0.0489528	0.154213	0.176281	0.139867	0.0932172	0.0938911	0.0959148	0.104408	0.0283154	0.0352216	0.0566098	0.0308382	0.0289278	0.0236196	0.0158034	0.0692122	0.0146704	0.0425691	0.0680648	0.0237558	0.0377226	0.03047	0.0445436	0.0143913	0.0374244	0.0462093	0.0470387	0.0141274	3.08982
