Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
10	-16160	-16142.2	-17.7817	0.127924	0.107165	0.108387	0.0859379	0.0949713	0.126782	0.21502	0.0932886	0.084997	0.113795	0.14344	0.0780167	0.09483	0.10399	0.108066	0.0589508	0.134305	0.162796	0.122785	0.122522	0.0927442	0.0987976	0.108023	0.0126452	0.0403935	0.0311793	0.0108576	0.0324238	0.020818	0.0243306	0.0426677	0.0140606	0.0197967	0.070173	0.0267365	0.0163241	0.0507772	0.0290791	0.0156043	0.0198195	0.0148096	0.0972253	0.0191731	3.19643
11	-16109	-16090.4	-18.5852	0.127924	0.101747	0.0992645	0.0835364	0.0682427	0.109049	0.21502	0.10089	0.074417	0.100456	0.17352	0.0832327	0.0883683	0.115706	0.104941	0.0505966	0.137962	0.161291	0.160993	0.127026	0.101145	0.121936	0.0927768	0.013856	0.0303358	0.0363297	0.0229433	0.0253606	0.0571848	0.0343211	0.0706958	0.00848146	0.0648109	0.0530054	0.0289089	0.00925203	0.0133964	0.0139698	0.0464725	0.0351772	0.0233405	0.0767392	0.0121527	3.27677
12	-16036.2	-16018.5	-17.7546	0.122217	0.115427	0.127688	0.0753212	0.110558	0.111116	0.192922	0.0911993	0.0707463	0.102425	0.17352	0.0579671	0.0890183	0.0804475	0.0950535	0.0647588	0.153004	0.155643	0.138976	0.0963086	0.102651	0.114349	0.102832	0.0651793	0.0329505	0.0233689	0.0153229	0.0283687	0.0293864	0.0177378	0.066467	0.00460403	0.0527869	0.0455362	0.0292602	0.0268411	0.0114407	0.035846	0.0364176	0.0210167	0.00533671	0.0718923	0.0298073	3.19372
13	-16025.8	-16009.3	-16.5162	0.108389	0.0970031	0.10558	0.0681231	0.0758292	0.095075	0.184447	0.0885283	0.0738219	0.101413	0.118403	0.0737846	0.101025	0.0997472	0.098562	0.0661746	0.13272	0.15577	0.152843	0.089585	0.0849304	0.0965771	0.105785	0.0660065	0.0370603	0.0189276	0.0139387	0.0307181	0.0294979	0.024949	0.0478148	0.014074	0.0611177	0.0522294	0.027551	0.0103675	0.0133633	0.050884	0.0316499	0.0459956	0.0169484	0.0712708	0.0313964	3.06988
14	-15996.7	-15979.5	-17.2553	0.117013	0.103398	0.145799	0.0832255	0.095563	0.0917009	0.173495	0.0922696	0.0819882	0.0891024	0.126055	0.0708946	0.0901777	0.0844435	0.104151	0.0510324	0.126013	0.155164	0.136254	0.113944	0.0975422	0.0974217	0.107137	0.0765278	0.0363924	0.0364409	0.0140356	0.0355636	0.0298337	0.0320093	0.0664595	0.0163922	0.0491029	0.0310375	0.0304841	0.0157824	0.00590119	0.0632517	0.0211639	0.0243068	0.0105984	0.0740704	0.0406437	3.14378
15	-15933	-15916.3	-16.6643	0.120481	0.100429	0.111445	0.0832255	0.0805418	0.0928583	0.187947	0.0805913	0.0714448	0.0976138	0.130887	0.069975	0.0839396	0.103133	0.10313	0.059166	0.13394	0.163258	0.136254	0.109575	0.105747	0.110567	0.0953364	0.0518885	0.030783	0.0193772	0.01838	0.0356519	0.0322802	0.0335528	0.0520381	0.00747452	0.0500476	0.0177198	0.0319238	0.0166796	0.0194026	0.0612477	0.0345412	0.0254891	0.00512886	0.0744597	0.0351304	3.08468
16	-15898.8	-15882.3	-16.4179	0.112373	0.0809215	0.131844	0.067564	0.0735148	0.0694552	0.12767	0.0833067	0.076093	0.100482	0.148584	0.0582889	0.0839396	0.0854859	0.0938012	0.0429365	0.13394	0.154324	0.140819	0.119646	0.0904967	0.107966	0.116665	0.060299	0.0505863	0.0329283	0.00823331	0.0344124	0.0360612	0.0371351	0.0713594	0.0289978	0.0492408	0.0162167	0.0400508	0.0129633	0.0489806	0.0442729	0.0387028	0.0196088	0.00268322	0.0974602	0.0297393	3.06005
17	-15885.1	-15868.4	-16.7273	0.128582	0.0742716	0.102292	0.0961912	0.0880825	0.0724609	0.1475	0.0773851	0.0692658	0.0946873	0.14109	0.0768097	0.0999254	0.0887849	0.0981166	0.0600945	0.139996	0.16427	0.128341	0.113929	0.105343	0.0913432	0.122404	0.0382879	0.0294171	0.0296228	0.0272015	0.038613	0.0200225	0.0259336	0.0808139	0.0509451	0.0388739	0.00858614	0.0300598	0.0123371	0.0860694	0.0517752	0.0278986	0.0174464	0.00243238	0.0792631	0.0142155	3.09098
18	-15865.8	-15849.6	-16.2151	0.112696	0.077642	0.131289	0.0670768	0.0657756	0.0848285	0.18172	0.110894	0.0786324	0.0929029	0.118982	0.0756445	0.111775	0.107922	0.0968422	0.0589191	0.11685	0.147478	0.120198	0.0922808	0.0867815	0.0990323	0.108816	0.0589276	0.0525058	0.031137	0.0153498	0.0314511	0.0358612	0.0251427	0.0443224	0.0484077	0.0286558	0.010928	0.0186187	0.0156632	0.0739695	0.0486199	0.0200607	0.0245894	0.0269203	0.0681579	0.015491	3.03976
19	-15820.8	-15805.4	-15.3725	0.113638	0.0632051	0.118898	0.0686526	0.0771307	0.0779463	0.120827	0.0905109	0.0664817	0.0625136	0.122883	0.0705644	0.0937942	0.0846529	0.0820061	0.076135	0.11685	0.169334	0.118938	0.0927643	0.101637	0.113669	0.114501	0.068517	0.0390413	0.0198091	0.0189546	0.0476038	0.0413558	0.02726	0.0571937	0.0364388	0.0198582	0.0209449	0.0196366	0.0112315	0.0568601	0.0442383	0.0267999	0.0181485	0.0343593	0.115339	0.0143862	2.95551
20	-15810.2	-15794.2	-15.9851	0.130064	0.0803652	0.108897	0.0608182	0.0872606	0.0669122	0.131157	0.0768325	0.107666	0.0695235	0.127115	0.0580767	0.106031	0.0861536	0.078955	0.0650725	0.138966	0.169334	0.120581	0.0936715	0.11044	0.119076	0.105391	0.0628349	0.036205	0.0248517	0.0332274	0.0330967	0.0352129	0.0164077	0.0557049	0.0360167	0.0137748	0.0545005	0.0413813	0.00694759	0.0663208	0.0334369	0.0159086	0.0219732	0.0414653	0.0676425	0.0214955	3.01676
21	-15801.1	-15784.4	-16.6473	0.10031	0.0797465	0.126248	0.0689855	0.0959447	0.0982931	0.13423	0.102287	0.0872457	0.0849777	0.114936	0.0700687	0.0791631	0.0938308	0.113132	0.0582091	0.149437	0.168948	0.116456	0.0895353	0.0843851	0.126787	0.111992	0.0459697	0.0383837	0.040999	0.035989	0.0417509	0.0237829	0.0256675	0.0292839	0.0443016	0.0136867	0.0465166	0.0274226	0.0107798	0.0581948	0.0417027	0.0316179	0.0176728	0.0514499	0.0893783	0.0132882	3.08299
22	-15799.8	-15783.1	-16.6731	0.123623	0.0822424	0.13174	0.0958599	0.0939665	0.0927355	0.120925	0.0846816	0.0798579	0.107725	0.121368	0.0830203	0.0828936	0.104127	0.111691	0.0454308	0.125578	0.160107	0.114154	0.0948929	0.0953351	0.115771	0.105224	0.0478919	0.0276318	0.035633	0.020996	0.0470572	0.0244513	0.0429538	0.0368185	0.0334903	0.00905252	0.0530425	0.0320815	0.0119788	0.0517193	0.0404128	0.0268636	0.0255983	0.0262573	0.101945	0.0167426	3.08557
23	-15790.4	-15773.6	-16.8031	0.101019	0.0679775	0.0983481	0.100886	0.0934209	0.0920576	0.132703	0.0931173	0.0713208	0.103562	0.123223	0.0695503	0.0861969	0.102146	0.109675	0.0494539	0.130271	0.160107	0.146196	0.115395	0.0868196	0.0917277	0.122194	0.0366121	0.0336731	0.0320111	0.0358637	0.0354156	0.0217982	0.0296409	0.0426576	0.0509332	0.0116124	0.0617299	0.0367414	0.0127271	0.0515201	0.0460789	0.0286375	0.0285774	0.0398042	0.0815221	0.0336439	3.09857
24	-15788.6	-15772.7	-15.9221	0.0939959	0.0816333	0.103072	0.0568349	0.101709	0.0693036	0.113271	0.10404	0.0830787	0.0891234	0.124905	0.0829809	0.0858017	0.109225	0.115458	0.0649809	0.143521	0.170392	0.132057	0.0963393	0.0945367	0.100862	0.0891986	0.0468625	0.0259704	0.0227805	0.0212713	0.0381263	0.0421213	0.0355599	0.0321404	0.0455943	0.0228913	0.0560056	0.0293533	0.0148433	0.0606431	0.0454208	0.0212576	0.0174867	0.0389175	0.0621168	0.0247819	3.01046
25	-15761.9	-15745.3	-16.6279	0.0977665	0.0862312	0.103072	0.0698396	0.0913145	0.0859971	0.108319	0.100173	0.0908557	0.0799394	0.133507	0.0802486	0.0943631	0.0721232	0.107516	0.0795719	0.117684	0.167263	0.150781	0.108962	0.0945367	0.0906249	0.0967261	0.0712719	0.0273757	0.0287751	0.0170739	0.0401412	0.0637329	0.0274922	0.0379892	0.0527906	0.0398579	0.0656594	0.0198779	0.0106909	0.0462917	0.0401021	0.0178583	0.0227336	0.0399021	0.0759928	0.0280227	3.08105
26	-15739.5	-15723.4	-16.0833	0.123067	0.0706663	0.0980882	0.0693888	0.0848065	0.0898191	0.116006	0.0941419	0.0815275	0.0780019	0.127113	0.0705887	0.0828779	0.0860419	0.11034	0.0791097	0.120965	0.16866	0.150781	0.0860402	0.0956964	0.0924281	0.113998	0.0542443	0.02913	0.0290638	0.0331258	0.0410913	0.0140539	0.0292096	0.0288382	0.0430918	0.0436547	0.0524761	0.0362242	0.0162341	0.0557423	0.039553	0.0190484	0.0149948	0.0333596	0.0881286	0.0351667	3.02658
27	-15755.9	-15739.7	-16.2695	0.107938	0.0913889	0.0953182	0.09168	0.0848065	0.0791472	0.127214	0.090479	0.0643504	0.0910396	0.104968	0.0665656	0.0841753	0.0878949	0.100796	0.0503643	0.128411	0.16866	0.16746	0.0860402	0.0884886	0.140524	0.123691	0.0533145	0.0275548	0.0202438	0.0154441	0.0453034	0.0209471	0.0338975	0.0251563	0.0410301	0.0599216	0.0550286	0.0307332	0.0244727	0.0490005	0.0449129	0.0268928	0.0146824	0.0288111	0.0682186	0.0382323	3.0452
28	-15753	-15737.4	-15.621	0.100594	0.0700116	0.114483	0.103889	0.0771541	0.0848617	0.134248	0.0884409	0.0868236	0.0691006	0.126759	0.075627	0.0951391	0.0891862	0.108035	0.056945	0.12247	0.175439	0.127023	0.0781405	0.107486	0.0750608	0.0954112	0.0490431	0.0282062	0.026951	0.0172459	0.0384588	0.0204284	0.0254646	0.0274695	0.0537244	0.0466991	0.0443711	0.0401109	0.0299604	0.0534068	0.017004	0.0312921	0.0280527	0.0254878	0.0681752	0.0464788	2.98036
29	-15750.7	-15735.1	-15.5401	0.0915008	0.0723368	0.113201	0.0790118	0.0706198	0.103633	0.101849	0.0920663	0.0735187	0.0747819	0.135856	0.0800309	0.0941568	0.094469	0.0969886	0.0528353	0.135547	0.168421	0.140633	0.0850234	0.117739	0.106107	0.105642	0.0605796	0.0224777	0.0341865	0.031216	0.047463	0.0171971	0.0296244	0.0377434	0.0348586	0.0468994	0.0549489	0.020912	0.0135815	0.0478118	0.0264609	0.0267107	0.0261599	0.0226447	0.0600925	0.0247286	2.97227
30	-15752.4	-15736.3	-16.1089	0.0962771	0.0732638	0.130826	0.0740268	0.0704544	0.0742404	0.113243	0.0931614	0.0716744	0.0688167	0.126749	0.0725052	0.10209	0.121034	0.135456	0.0515232	0.129039	0.185222	0.127698	0.0957361	0.103564	0.103628	0.0844239	0.0577873	0.022256	0.0181296	0.0237768	0.0371525	0.0337048	0.0436117	0.0267292	0.0554564	0.0353152	0.0538387	0.0287154	0.0172446	0.0580075	0.0256296	0.0256847	0.0305564	0.0325224	0.0713292	0.027041	3.02914
31	-15737.4	-15720	-17.3635	0.126448	0.0860543	0.107322	0.0798661	0.0931916	0.0909679	0.115105	0.0970143	0.0941049	0.08129	0.135917	0.0751807	0.094123	0.101949	0.107049	0.0676251	0.141715	0.157589	0.127698	0.118116	0.0882796	0.0899879	0.090357	0.0618122	0.0447365	0.0302728	0.0349104	0.0377721	0.024797	0.033429	0.0374701	0.0453304	0.0437536	0.052804	0.0239279	0.0297733	0.0582699	0.0248121	0.037699	0.0180651	0.0422448	0.0806752	0.0250977	3.1546
32	-15728.2	-15711.5	-16.6112	0.129845	0.0731422	0.126351	0.0746926	0.0912505	0.0963572	0.116757	0.0970143	0.0726416	0.0679995	0.14347	0.0782886	0.0829634	0.0931672	0.092174	0.0654936	0.13257	0.13991	0.14777	0.102745	0.100129	0.0966394	0.127896	0.059746	0.0336076	0.0358676	0.0322593	0.0398092	0.0285059	0.0301585	0.0328438	0.0508917	0.0582742	0.0578892	0.0242193	0.0319297	0.0511617	0.020388	0.0258015	0.0112829	0.0235108	0.0648551	0.0171056	3.07938
33	-15734.7	-15719.1	-15.6368	0.103086	0.0911181	0.113747	0.0830917	0.0741869	0.0647343	0.123326	0.0990085	0.0875294	0.0690087	0.136291	0.0847283	0.120255	0.0836376	0.088166	0.0581557	0.147427	0.144118	0.141498	0.1059	0.101467	0.0975817	0.12012	0.0340282	0.0299239	0.027167	0.021481	0.0347722	0.020453	0.0448904	0.024223	0.0413841	0.0431736	0.0603141	0.0131204	0.0385122	0.0434919	0.0156865	0.0314373	0.0107341	0.0232958	0.067121	0.0185467	2.98194
34	-15729.8	-15712.8	-16.9802	0.141386	0.076118	0.116909	0.0897037	0.0659303	0.08312	0.10595	0.0890806	0.0620534	0.0878271	0.129008	0.0741304	0.110796	0.100476	0.123726	0.0696626	0.120136	0.160184	0.133587	0.127622	0.101096	0.0868677	0.12012	0.053208	0.0394431	0.0443535	0.024052	0.0284619	0.0127631	0.032409	0.0315662	0.0426322	0.0536375	0.0476832	0.0265957	0.0257655	0.0665222	0.0304984	0.0330909	0.0209219	0.0341326	0.0651072	0.0279408	3.11627
35	-15734.3	-15716.9	-17.3118	0.124945	0.0788861	0.12441	0.109368	0.0806357	0.0761373	0.114758	0.0973971	0.0804303	0.0751918	0.118221	0.0909864	0.0989436	0.102734	0.101966	0.0483317	0.129177	0.163689	0.152526	0.109459	0.123836	0.122792	0.099101	0.0570071	0.0302651	0.0256155	0.0299613	0.0305875	0.0188699	0.0488718	0.0267881	0.0467541	0.0528709	0.0515925	0.033797	0.0278713	0.0578186	0.023743	0.025057	0.0101613	0.0270364	0.0880605	0.0127785	3.14943
36	-15733	-15717.2	-15.7554	0.129668	0.0774608	0.102941	0.0803871	0.0835457	0.0774553	0.108477	0.10712	0.0873036	0.0702912	0.112901	0.0764218	0.0883026	0.0833418	0.107292	0.0551666	0.141295	0.168867	0.133666	0.0893304	0.0841751	0.111849	0.116471	0.0427837	0.0353788	0.0325214	0.0242812	0.0266703	0.0292603	0.0397491	0.0337986	0.048686	0.0435101	0.0515925	0.0112993	0.0339348	0.0476021	0.0261444	0.0261403	0.007573	0.0250055	0.0986495	0.0154838	2.99379
37	-15736.1	-15720.1	-15.9776	0.125584	0.0827668	0.129845	0.0800227	0.0756668	0.0642307	0.108505	0.0910298	0.0761125	0.0831872	0.108431	0.0861406	0.0995693	0.0874137	0.124905	0.0753917	0.115693	0.174241	0.116226	0.108498	0.10211	0.0843624	0.0905732	0.0595649	0.043765	0.0308692	0.0288922	0.0400467	0.0203941	0.0298042	0.0325954	0.0306183	0.0311088	0.0322764	0.0158279	0.0356536	0.0858055	0.0261444	0.024144	0.0342571	0.0275879	0.074778	0.0213783	3.01602
38	-15736.6	-15719.9	-16.6958	0.140675	0.0948125	0.100612	0.0579676	0.0793948	0.0985569	0.105828	0.0956657	0.0791955	0.0722288	0.108431	0.0734494	0.0997186	0.0954175	0.109175	0.0661029	0.123765	0.137428	0.148063	0.130658	0.0887985	0.0809045	0.102984	0.0551276	0.0482206	0.0177127	0.0260815	0.0433458	0.0347459	0.0299104	0.0313805	0.0417813	0.0619307	0.0408899	0.0233413	0.0357202	0.0858055	0.0193413	0.0214956	0.0215326	0.0376009	0.100703	0.0213335	3.08783
39	-15725.8	-15709	-16.7083	0.140675	0.0800832	0.125288	0.0904519	0.0802488	0.0826583	0.140591	0.0990545	0.0749731	0.0772894	0.123505	0.0528191	0.0927501	0.107261	0.0976898	0.0625117	0.12497	0.145184	0.150801	0.136452	0.104501	0.0937947	0.108945	0.0557926	0.0434157	0.0313986	0.0226561	0.0301839	0.018684	0.0308498	0.0236049	0.0436283	0.0488384	0.0480318	0.0363485	0.0286573	0.0590214	0.0137203	0.0287041	0.0266151	0.0238236	0.0673896	0.0152266	3.08909
40	-15739.1	-15722.8	-16.2869	0.101665	0.0808113	0.116274	0.0972133	0.0831179	0.0783094	0.121742	0.0855223	0.0749731	0.0829341	0.151688	0.0603193	0.142406	0.0950781	0.0936086	0.0465979	0.116326	0.149247	0.124028	0.118031	0.0782096	0.092357	0.120901	0.0466749	0.0465242	0.0244147	0.0312167	0.0168811	0.0165537	0.0365874	0.0339337	0.0366822	0.0511059	0.0707522	0.0378976	0.0224835	0.0640268	0.0209866	0.018971	0.0280417	0.0364226	0.0658678	0.0295641	3.04695
41	-15722.1	-15706.7	-15.4642	0.110249	0.0740331	0.112401	0.0656409	0.0820575	0.0728702	0.116643	0.0959821	0.0606743	0.0733121	0.135237	0.0679052	0.098158	0.0949563	0.13083	0.0568858	0.118167	0.15491	0.121332	0.106414	0.110153	0.0961122	0.103824	0.0472313	0.0356015	0.0250965	0.0319371	0.0502175	0.0279109	0.0269239	0.0299794	0.0395044	0.0420918	0.0522623	0.0175265	0.0366527	0.0667038	0.0188759	0.0213001	0.0273592	0.0271407	0.065059	0.0165501	2.96467
42	-15729.7	-15713	-16.6353	0.106481	0.0818706	0.120726	0.0623844	0.0837393	0.0815941	0.113306	0.113208	0.0966812	0.0843857	0.133844	0.0781056	0.0927706	0.0935549	0.0988871	0.0690833	0.14066	0.134158	0.155182	0.113606	0.104473	0.0829447	0.11413	0.0419603	0.050085	0.0393498	0.0218566	0.0508968	0.0311705	0.0386461	0.0225597	0.0402086	0.0469298	0.0498019	0.0108581	0.0341383	0.0631428	0.0124495	0.0118668	0.0254383	0.0344412	0.0785746	0.0216305	3.08178
43	-15730.2	-15713.6	-16.5433	0.112463	0.0781637	0.109609	0.0889625	0.0837393	0.0905778	0.118234	0.0834649	0.106368	0.0871906	0.117756	0.0781056	0.0827009	0.0856346	0.0886339	0.0761474	0.143778	0.164355	0.156311	0.107846	0.100542	0.102297	0.108052	0.0517065	0.0348992	0.040979	0.0197404	0.0274768	0.00947378	0.0332081	0.0252792	0.0582561	0.0417531	0.0617079	0.0325166	0.0249306	0.0682591	0.0103196	0.0218116	0.0194924	0.0272751	0.0621314	0.030432	3.07258
44	-15725.1	-15709	-16.0773	0.122056	0.095882	0.106843	0.0956929	0.0777293	0.0967956	0.100146	0.0883812	0.0785678	0.0711114	0.126681	0.0777771	0.099164	0.100683	0.0938112	0.0557983	0.123941	0.14868	0.138099	0.130461	0.0951279	0.094716	0.118311	0.0426481	0.0319452	0.0477837	0.0189958	0.0312267	0.0121564	0.0307547	0.0308313	0.0455253	0.0435749	0.0523964	0.0242116	0.0391308	0.0545695	0.0125684	0.0194002	0.0281271	0.0386213	0.0663699	0.0186869	3.02598
45	-15728.5	-15712.9	-15.6775	0.108016	0.0714441	0.118696	0.0859516	0.0808404	0.0758656	0.13674	0.089636	0.106336	0.0586849	0.141801	0.0693781	0.0941067	0.0962494	0.0984707	0.0618095	0.124849	0.144798	0.142746	0.0960054	0.101082	0.102594	0.112603	0.0548054	0.0388823	0.0341362	0.0212437	0.0208806	0.0290659	0.0304363	0.0230947	0.0402043	0.0343172	0.0579295	0.0246735	0.0318181	0.060713	0.0140735	0.0316375	0.0181776	0.0268033	0.0539075	0.0205032	2.98601
46	-15727.4	-15711.3	-16.1764	0.114171	0.0727749	0.109466	0.0877983	0.0805554	0.10279	0.114382	0.0844645	0.0846385	0.0706747	0.128928	0.0774055	0.0977561	0.0948836	0.0984707	0.0595454	0.12717	0.17032	0.165865	0.114655	0.0900592	0.116608	0.0983716	0.0633325	0.0352009	0.0351913	0.0197307	0.0359122	0.0224188	0.0216671	0.0212586	0.0416338	0.0539076	0.0492382	0.0180119	0.0264871	0.0451106	0.0216462	0.0247093	0.0244736	0.0360892	0.059855	0.0182638	3.03589
47	-15729.1	-15712.5	-16.6276	0.134786	0.069098	0.121315	0.0799012	0.0756336	0.0761758	0.110859	0.0821628	0.0671723	0.0968217	0.117272	0.0731435	0.0956916	0.110987	0.0984707	0.0752753	0.124137	0.17326	0.146133	0.121032	0.0789802	0.101943	0.10091	0.0391669	0.0431265	0.037278	0.023145	0.0373274	0.0293736	0.0228631	0.0292634	0.0491986	0.0369213	0.0582671	0.0398769	0.0360116	0.072589	0.0276991	0.0144467	0.0260565	0.0349549	0.0716449	0.0206411	3.08101
48	-15731.6	-15714.5	-17.0884	0.123536	0.0745719	0.107758	0.0791857	0.0768838	0.0841921	0.115861	0.0861701	0.0895313	0.0757925	0.143344	0.0972807	0.0814745	0.0982078	0.110605	0.0783958	0.130175	0.168993	0.122063	0.114117	0.0973284	0.0805766	0.118003	0.0396289	0.0525445	0.0466824	0.0351316	0.0300178	0.0226916	0.040341	0.0254152	0.0465727	0.0410927	0.0587658	0.0183435	0.0273762	0.0733541	0.0213612	0.0333223	0.0171605	0.0357431	0.0879121	0.0195846	3.12709
