Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
130	-15849.3	-15833	-16.2805	0.0900727	0.0784142	0.0779534	0.0683589	0.122712	0.063178	0.0817737	0.11475	0.118789	0.0940795	0.160504	0.108788	0.0981484	0.11876	0.129617	0.0748195	0.0737068	0.154956	0.124995	0.0772436	0.102093	0.0648867	0.0864614	0.0440137	0.0317111	0.0438404	0.108009	0.0248663	0.024412	0.0468612	0.0152571	0.113145	0.0322968	0.0191534	0.0527146	0.0122442	0.0245464	0.00544044	0.0460985	0.0177944	0.0379668	0.0198009	0.0410746	3.04631
140	-15786.7	-15770.7	-15.991	0.118775	0.0784546	0.0790005	0.0670284	0.123557	0.0795392	0.0704821	0.118801	0.133201	0.112183	0.160504	0.136401	0.0845422	0.11876	0.114956	0.0803663	0.0699085	0.111245	0.142515	0.10759	0.106914	0.073108	0.0875895	0.0377798	0.0247701	0.0495862	0.081379	0.0257547	0.0138671	0.044686	0.0110467	0.0624266	0.053358	0.0147915	0.0502542	0.0154985	0.0212965	0.00509568	0.0280295	0.0174963	0.0380074	0.0086569	0.0381544	3.01736
150	-15787.2	-15771.1	-16.047	0.118775	0.0856315	0.0871788	0.0684806	0.0996048	0.080965	0.0670147	0.118801	0.118058	0.0795804	0.155545	0.111924	0.103777	0.113556	0.110339	0.0905675	0.0819011	0.115806	0.138331	0.0666501	0.099036	0.0952254	0.104786	0.0200279	0.0173518	0.0776748	0.0557172	0.0372109	0.016401	0.0584807	0.00987056	0.0667106	0.0485788	0.00771048	0.0383238	0.0274352	0.0243538	0.0173161	0.0507552	0.035325	0.0417759	0.0306564	0.0297434	3.02295
160	-15786.7	-15770.1	-16.5994	0.0937862	0.090941	0.0861502	0.0516979	0.115562	0.076342	0.0742882	0.110702	0.118186	0.0930773	0.155545	0.150838	0.112849	0.11915	0.11574	0.0945867	0.0885486	0.123106	0.136816	0.0961138	0.110893	0.0993821	0.0809117	0.0328754	0.0125935	0.0600978	0.0622607	0.0176608	0.0318605	0.0507542	0.0148306	0.0931076	0.0341661	0.0307719	0.0341465	0.0101995	0.0223636	0.0168479	0.0368712	0.0236452	0.0491272	0.016284	0.0325195	3.0782
170	-15785.9	-15769.8	-16.1005	0.123666	0.0971041	0.089506	0.0506378	0.0952093	0.0742596	0.0779945	0.120361	0.10902	0.076048	0.152063	0.123217	0.103709	0.11915	0.11574	0.063057	0.0942517	0.144723	0.123328	0.0917977	0.128911	0.0804671	0.0913256	0.0382486	0.012547	0.0627129	0.0795501	0.0418642	0.0428149	0.0405494	0.00749098	0.0647089	0.0319017	0.0108241	0.0429093	0.0131138	0.0276205	0.0139797	0.0422828	0.0187979	0.0452221	0.0249148	0.0207007	3.0283
180	-15781.3	-15764.8	-16.4819	0.124852	0.0795432	0.0985583	0.0457809	0.114843	0.0841543	0.063083	0.116571	0.109814	0.0867044	0.173384	0.116121	0.106447	0.15468	0.15359	0.071678	0.0807814	0.117876	0.123328	0.0980575	0.105261	0.0786076	0.0874759	0.0224012	0.024723	0.0761303	0.0643392	0.0347307	0.0359968	0.0600085	0.00664748	0.0541578	0.0351185	0.0129779	0.0378267	0.0330954	0.0115139	0.0131586	0.0275239	0.014261	0.04214	0.0307751	0.0377316	3.06645
190	-15751.9	-15736.2	-15.7482	0.093557	0.10282	0.0960385	0.0744644	0.111294	0.0646885	0.0612068	0.102888	0.113411	0.109585	0.170077	0.128331	0.0943838	0.120197	0.148726	0.0818583	0.072276	0.145378	0.0941685	0.0940274	0.0971748	0.0615254	0.0973752	0.0319645	0.0257211	0.068969	0.0726335	0.0260704	0.0169123	0.0461681	0.0215078	0.0428319	0.0350368	0.037087	0.0428126	0.0206241	0.0156737	0.0103972	0.0238427	0.0130939	0.0491982	0.0316147	0.0254637	2.99307
200	-15731.5	-15715	-16.5061	0.100441	0.10282	0.0841507	0.0631077	0.108715	0.082645	0.0714084	0.117558	0.115389	0.115272	0.170077	0.125222	0.0988221	0.0980111	0.132862	0.0777676	0.0744864	0.130149	0.140817	0.0818657	0.111089	0.0936304	0.0956319	0.022913	0.0283188	0.0573383	0.0651495	0.0350784	0.00668295	0.0530807	0.0249648	0.055672	0.0497561	0.0132277	0.0450385	0.0179964	0.0161523	0.0306505	0.0333094	0.0161945	0.0431713	0.0324801	0.0297521	3.06886
210	-15739.6	-15723.3	-16.2961	0.112821	0.0849223	0.0675805	0.0462787	0.104333	0.0868706	0.0780986	0.1056	0.139899	0.0871903	0.163637	0.133113	0.0937935	0.127622	0.15788	0.0708539	0.101191	0.116623	0.123129	0.0853965	0.130067	0.0872731	0.0863497	0.0307543	0.0166928	0.0598545	0.0604694	0.0291851	0.0210675	0.0372489	0.0273846	0.0441695	0.0527282	0.0104804	0.0399881	0.0148648	0.0180996	0.0366118	0.0437522	0.0145088	0.0328671	0.043485	0.0231304	3.04787
220	-15736.4	-15720	-16.4206	0.0910718	0.0945584	0.099551	0.0603696	0.128941	0.0745495	0.0632573	0.116103	0.132199	0.0859446	0.161513	0.127982	0.0934078	0.130899	0.120035	0.0923443	0.0716078	0.116623	0.122925	0.0823229	0.0901282	0.0818344	0.104027	0.0227672	0.0235852	0.0598545	0.0604334	0.0284871	0.0205514	0.0422543	0.0345251	0.0624781	0.0526327	0.0176932	0.0486151	0.0146636	0.0111285	0.0277956	0.0327148	0.0306559	0.042722	0.0334587	0.0511023	3.06031
230	-15743.3	-15726.6	-16.6592	0.110928	0.105576	0.0853942	0.0448025	0.107493	0.0698492	0.0632573	0.120914	0.108848	0.100271	0.142699	0.13721	0.0934078	0.127008	0.117974	0.0905718	0.0696756	0.123915	0.128902	0.0762073	0.0819946	0.0911776	0.0971731	0.0334762	0.0221684	0.0858637	0.084635	0.0262478	0.0180064	0.0461725	0.0243894	0.066715	0.0536889	0.0120659	0.039371	0.0223864	0.0245935	0.0429913	0.0426151	0.0193424	0.0423776	0.0294829	0.0523316	3.08417
240	-15739.5	-15723.6	-15.959	0.0899169	0.122322	0.0780707	0.0580571	0.0983044	0.0737985	0.0788424	0.110603	0.116726	0.0912599	0.142745	0.110045	0.0830334	0.112803	0.146873	0.0817798	0.109868	0.123915	0.11311	0.107505	0.08844	0.0743706	0.109991	0.0209923	0.0204	0.0608977	0.0614073	0.023157	0.0207637	0.0477062	0.0214618	0.0594947	0.0663196	0.0159179	0.0483505	0.0220907	0.0179115	0.0403334	0.0180221	0.0201585	0.0398247	0.0263695	0.0401969	3.01416
250	-15726.6	-15710.4	-16.1902	0.0932506	0.0808171	0.0742823	0.0671428	0.0974173	0.0799583	0.0683368	0.116594	0.118588	0.0871272	0.182931	0.130424	0.10791	0.13125	0.148649	0.0807732	0.0965428	0.126437	0.133829	0.0759149	0.0969127	0.0858552	0.0953795	0.032426	0.0287906	0.0605397	0.0585868	0.0309835	0.0235578	0.0335425	0.0282642	0.0578454	0.0331925	0.0210966	0.0271436	0.030029	0.0229132	0.0364099	0.0262806	0.0266861	0.0227342	0.0225784	0.0373559	3.03728
260	-15730.6	-15713.4	-17.2054	0.133695	0.0844712	0.0986996	0.0671428	0.111266	0.0792237	0.0695616	0.116792	0.130553	0.0808039	0.172296	0.121695	0.0966515	0.141367	0.145784	0.0878961	0.0811568	0.123908	0.117819	0.070812	0.104391	0.0777888	0.0901042	0.0184361	0.0215313	0.0701607	0.0775765	0.024437	0.0304135	0.0482571	0.0259188	0.0609688	0.0446102	0.0162336	0.0363172	0.0250666	0.0336084	0.0170284	0.0383517	0.0547483	0.0305009	0.0282208	0.0325274	3.13879
270	-15729.1	-15713.1	-16.0706	0.0818821	0.0921249	0.0908461	0.06003	0.108858	0.0809032	0.0685969	0.104483	0.114588	0.0808039	0.159428	0.143461	0.0998389	0.113303	0.146476	0.0921115	0.0724287	0.119534	0.138937	0.093511	0.107883	0.0824795	0.105331	0.0400506	0.0305167	0.0528587	0.087428	0.0230669	0.0146892	0.0293199	0.0249645	0.0437422	0.0345888	0.00966607	0.0235572	0.0277255	0.0332505	0.0433605	0.0368384	0.0308372	0.0343834	0.0211328	0.0254988	3.02531
280	-15717.9	-15701.6	-16.2559	0.114023	0.0869104	0.0782652	0.0567169	0.0950366	0.0794427	0.0768182	0.108777	0.110016	0.101359	0.154397	0.136611	0.0914588	0.13038	0.143353	0.087001	0.0967686	0.1321	0.120026	0.0804059	0.11614	0.0771664	0.084672	0.0298349	0.0230602	0.0672585	0.0753413	0.0384769	0.0275199	0.0336549	0.0277164	0.05463	0.0520304	0.0124021	0.030018	0.0202602	0.0276152	0.024237	0.0349264	0.0204343	0.0274981	0.0280794	0.0310071	3.04385
290	-15721.6	-15706.1	-15.4431	0.079709	0.0869104	0.0834895	0.0600212	0.140333	0.0838358	0.079264	0.10405	0.107538	0.0973919	0.159522	0.119525	0.0901164	0.0979827	0.147365	0.068544	0.0764891	0.108048	0.111005	0.0892871	0.0958439	0.0852634	0.084672	0.0298212	0.0214212	0.0494418	0.0686076	0.0270684	0.0142496	0.0498766	0.0308887	0.0594793	0.0474191	0.0188298	0.0534788	0.0269289	0.0262036	0.0400696	0.0225709	0.0242414	0.040414	0.0235054	0.0318394	2.96256
300	-15722.5	-15707.9	-14.5764	0.0892829	0.0869104	0.0766708	0.0417493	0.114056	0.0705496	0.0680275	0.108005	0.10266	0.0827198	0.159597	0.120005	0.0901164	0.109868	0.115394	0.0880872	0.0751017	0.107762	0.119141	0.0792507	0.120306	0.0843678	0.0852135	0.0227515	0.0137252	0.0522828	0.0806509	0.0262532	0.0311164	0.0501603	0.0218601	0.0510466	0.0386657	0.0207671	0.039974	0.022935	0.0223631	0.0454029	0.0346252	0.0239407	0.0342735	0.0247238	0.023534	2.87589
310	-15723	-15707.6	-15.4158	0.103646	0.0964595	0.0913887	0.0527795	0.121037	0.080286	0.0747336	0.110652	0.110379	0.105534	0.159597	0.12062	0.0801606	0.113313	0.12204	0.0637791	0.0797087	0.107762	0.117377	0.0666888	0.107096	0.0706765	0.098335	0.0251533	0.0253124	0.0475129	0.0676084	0.0398754	0.0201892	0.0477037	0.0233987	0.0694097	0.0288838	0.0227426	0.0353538	0.0249287	0.0258208	0.0297753	0.0440889	0.0271878	0.0355126	0.0307278	0.0345952	2.95983
320	-15719.5	-15703.5	-15.9659	0.0898983	0.0953725	0.0835132	0.0543891	0.0967797	0.0964136	0.0701876	0.114545	0.100561	0.0809735	0.175685	0.12062	0.0885213	0.118747	0.137732	0.0678262	0.0787878	0.10887	0.128209	0.0832395	0.11362	0.071871	0.093091	0.0247766	0.0389337	0.0622872	0.0748135	0.0295723	0.0336012	0.0483841	0.0279969	0.0536405	0.0346292	0.0156494	0.056409	0.023706	0.0260262	0.035927	0.0328304	0.0292551	0.0311877	0.0301762	0.0355834	3.01484
330	-15730.7	-15714.9	-15.7901	0.111009	0.111571	0.0944658	0.060111	0.108043	0.0810038	0.070291	0.120048	0.120262	0.0830842	0.133194	0.120446	0.0885213	0.116675	0.127237	0.0703064	0.0800968	0.117336	0.127601	0.0682411	0.118719	0.100189	0.0891029	0.0239145	0.0159776	0.0678095	0.0814817	0.0331862	0.0220465	0.0335884	0.0247772	0.0425126	0.0493315	0.0156235	0.0393274	0.0103414	0.0124365	0.0438086	0.0318659	0.0211842	0.0332997	0.0342244	0.0429768	2.99727
340	-15728.3	-15712.9	-15.4325	0.0844588	0.103423	0.0922085	0.0581566	0.114686	0.0863133	0.0626592	0.089668	0.120844	0.0866364	0.15709	0.112413	0.0922675	0.116675	0.119617	0.0735443	0.097758	0.122062	0.124675	0.0661921	0.118965	0.0674784	0.0970257	0.0318704	0.0319949	0.055107	0.0792728	0.0236877	0.0184709	0.0288834	0.0325504	0.0499898	0.0466831	0.0125009	0.0441603	0.0369406	0.0236321	0.0303501	0.0402327	0.0303616	0.0254843	0.0244347	0.0300813	2.96151
350	-15727.3	-15711.7	-15.6056	0.102245	0.0928043	0.0624543	0.0778706	0.118923	0.0719995	0.0717388	0.112143	0.100238	0.0957935	0.134279	0.140291	0.0945595	0.11871	0.128187	0.0633273	0.076123	0.120704	0.115544	0.0830889	0.116353	0.0749365	0.0855685	0.0325199	0.0296346	0.0603435	0.0740286	0.0236412	0.0163952	0.0591607	0.0325717	0.0628031	0.054652	0.0161012	0.0492732	0.0272305	0.0237541	0.0432958	0.0246509	0.0227356	0.0279887	0.0161468	0.0240004	2.97881
360	-15732.3	-15716.5	-15.7929	0.0746823	0.0747566	0.0688277	0.0604593	0.0973245	0.0717144	0.0631421	0.125029	0.119995	0.104583	0.169461	0.105785	0.0945595	0.104503	0.139116	0.0815911	0.0770587	0.107641	0.122493	0.0823364	0.100651	0.0945651	0.104375	0.0280388	0.0169154	0.0757607	0.059886	0.0297015	0.0244759	0.0538182	0.0199974	0.0423694	0.0560397	0.0190783	0.0556614	0.0323008	0.0373244	0.0412399	0.0326915	0.0179782	0.0335967	0.0426106	0.0334083	2.99754
370	-15720.9	-15704.7	-16.1802	0.110945	0.0961889	0.0744279	0.0493148	0.114555	0.0712464	0.0793314	0.123467	0.126257	0.0864109	0.145008	0.118238	0.0802313	0.12747	0.139116	0.081627	0.0995142	0.114494	0.129446	0.0789562	0.100592	0.0854357	0.0918141	0.0321081	0.0325501	0.0639788	0.0817593	0.0290587	0.0175301	0.0643624	0.0234667	0.0559861	0.0351103	0.0192168	0.0419257	0.0163902	0.0162555	0.0227481	0.0323889	0.0202145	0.0545851	0.0244812	0.0280686	3.03627
380	-15729.1	-15713	-16.0972	0.0842887	0.0915721	0.0726547	0.0655386	0.106214	0.10074	0.0486111	0.116328	0.105057	0.100044	0.173234	0.134456	0.10605	0.111159	0.153581	0.07606	0.0750403	0.131085	0.112965	0.0670858	0.107034	0.0631065	0.111081	0.0302974	0.0334483	0.0762514	0.0642872	0.0290587	0.0287945	0.0463358	0.0219942	0.0505097	0.0517798	0.017482	0.0415814	0.0268146	0.0139393	0.0223904	0.0339276	0.0158593	0.0472267	0.0308058	0.0321986	3.02797
390	-15740.1	-15723	-17.1627	0.0879742	0.0829722	0.0918763	0.0543945	0.096219	0.10166	0.0687478	0.0975217	0.127153	0.0825988	0.174532	0.145174	0.11887	0.13772	0.160684	0.0964152	0.0785008	0.107937	0.136099	0.0918422	0.106082	0.0704901	0.107779	0.018467	0.0349597	0.0523471	0.0652773	0.025817	0.0302528	0.0593831	0.0494222	0.0455801	0.040142	0.0191047	0.0436298	0.0191335	0.0195307	0.0293237	0.045954	0.0163476	0.0471538	0.0178409	0.0316184	3.13453
400	-15729.1	-15712.4	-16.7079	0.0971193	0.0893974	0.0870885	0.052978	0.115586	0.0878915	0.0845277	0.0935782	0.117474	0.0838724	0.174532	0.140994	0.0902069	0.107047	0.141413	0.0670986	0.0967933	0.12759	0.132075	0.0968852	0.100546	0.0986374	0.0837501	0.0193439	0.0428054	0.0556609	0.0599064	0.0280338	0.0260476	0.0388533	0.0357389	0.0501968	0.0512266	0.0204297	0.0399804	0.021812	0.021991	0.0256437	0.0346847	0.0331486	0.0400545	0.0316079	0.0448016	3.08905
410	-15725.9	-15710.7	-15.2246	0.09044	0.070593	0.0699209	0.0594888	0.113926	0.0653492	0.0700963	0.123968	0.120856	0.09362	0.18042	0.131295	0.0795442	0.123319	0.133146	0.0745167	0.0782329	0.109499	0.121977	0.0603562	0.104343	0.098688	0.0759744	0.0255576	0.0352105	0.0564697	0.0592928	0.0264585	0.021155	0.0445739	0.0398605	0.0523842	0.0376272	0.0126155	0.0473735	0.015718	0.0137068	0.0452928	0.034107	0.019059	0.0422213	0.0245703	0.0378893	2.94071
420	-15723.2	-15707.3	-15.8794	0.10111	0.0771968	0.0903614	0.0620068	0.130817	0.065554	0.0822347	0.119504	0.114305	0.0840818	0.1735	0.136631	0.0947165	0.112836	0.136811	0.0745167	0.0847645	0.126558	0.110597	0.0678416	0.0999234	0.0770807	0.0950805	0.0355167	0.0162385	0.0597278	0.0777274	0.0172332	0.0160878	0.0318472	0.0276015	0.0680279	0.0418432	0.0145991	0.0511538	0.023371	0.0243302	0.0305976	0.0213563	0.026477	0.0411863	0.0238163	0.0394315	3.0062
430	-15723.7	-15707.5	-16.1979	0.0974347	0.0923888	0.0708096	0.0487084	0.143414	0.0796187	0.0647555	0.108842	0.110228	0.0864067	0.160725	0.133745	0.0916119	0.113843	0.149924	0.0791025	0.0847645	0.110088	0.128985	0.0758698	0.114404	0.100773	0.0841644	0.0256458	0.0132443	0.0526273	0.062862	0.0197723	0.0272682	0.0613981	0.0269999	0.0643308	0.0492525	0.022052	0.0415793	0.0302842	0.0206678	0.0188991	0.0515349	0.0190394	0.0414893	0.0260977	0.0323957	3.03805
440	-15726.2	-15710.6	-15.541	0.0899108	0.0923888	0.0890433	0.0600423	0.113039	0.0809531	0.0951173	0.107536	0.0942451	0.0893426	0.16134	0.149404	0.0916119	0.101734	0.136008	0.0748137	0.080647	0.0932773	0.140331	0.0789844	0.0898775	0.079354	0.0888914	0.0305648	0.0181575	0.053365	0.0655332	0.0275573	0.025713	0.039913	0.029166	0.0435817	0.0655683	0.0210161	0.0385487	0.0226593	0.0322541	0.0275238	0.0434654	0.024891	0.0237222	0.0334442	0.0278199	2.97236
450	-15732.5	-15717.2	-15.2729	0.0804049	0.0710138	0.0928251	0.0615957	0.0978018	0.0696508	0.0765291	0.0994966	0.0825454	0.103133	0.140874	0.128785	0.0933726	0.105088	0.136008	0.0729278	0.0756315	0.107643	0.132523	0.0900618	0.106505	0.0847811	0.0988696	0.0282752	0.0307384	0.0506477	0.0522136	0.0304122	0.0282172	0.051482	0.0297481	0.0574531	0.0658972	0.0173967	0.0445339	0.0326791	0.0367032	0.0381166	0.0310971	0.0225057	0.0241102	0.0284814	0.036765	2.94554
460	-15729.6	-15713.7	-15.9228	0.121511	0.0921986	0.08836	0.0436847	0.107409	0.0748377	0.0535407	0.109827	0.113583	0.0887845	0.166324	0.119559	0.0926759	0.118049	0.136008	0.0864299	0.0717894	0.126293	0.10248	0.0766586	0.0839333	0.096088	0.102503	0.0442071	0.0352915	0.051161	0.066491	0.0249719	0.0305815	0.0672157	0.0351546	0.0474401	0.0525466	0.014842	0.0410955	0.0207669	0.0210702	0.031431	0.0447904	0.0215401	0.0347144	0.0239699	0.0287294	3.01054
470	-15726.3	-15710.5	-15.7753	0.118329	0.0744623	0.0898839	0.0650255	0.125837	0.0654105	0.0608482	0.103045	0.119405	0.0811529	0.156309	0.114846	0.0911779	0.113458	0.142614	0.0786032	0.063266	0.142563	0.117072	0.0839006	0.0968543	0.105382	0.085095	0.0278514	0.0284594	0.0625135	0.066491	0.0216482	0.0232531	0.0366883	0.0364501	0.0576046	0.058188	0.0228029	0.0442296	0.0140396	0.0262717	0.0272196	0.0391868	0.0268716	0.0343023	0.0213853	0.0257877	2.99579
480	-15723.2	-15707.8	-15.4109	0.0825723	0.0950441	0.0739541	0.061844	0.12085	0.0773681	0.0790927	0.0999872	0.0997301	0.0861387	0.156309	0.130252	0.110456	0.115505	0.144318	0.0775217	0.0732781	0.103303	0.124161	0.069499	0.11107	0.0893993	0.084916	0.025366	0.0197496	0.0570499	0.0667098	0.0139871	0.0175124	0.0550055	0.0292834	0.0415797	0.0456579	0.0204242	0.032529	0.0261164	0.0335814	0.0420449	0.0391868	0.0215005	0.0507005	0.0224386	0.0323507	2.95934
